회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS)(천원),매출액(수익)(*)(IFRS연결)(천원),매출액증가율(IFRS),매출액증가율(IFRS연결),유형자산(*)(IFRS)(천원),유형자산(*)(IFRS연결)(천원),유형자산증가율(IFRS),유형자산증가율(IFRS연결),재고자산(*)(IFRS)(천원),재고자산(*)(IFRS연결)(천원),재고자산증가율(IFRS),재고자산증가율(IFRS연결),비유동자산(*)(IFRS)(천원),비유동자산(*)(IFRS연결)(천원),비유동자산증가율(IFRS연결),유동자산(*)(IFRS)(천원),유동자산(*)(IFRS연결)(천원),유동자산증가율(IFRS연결),자본(*)(IFRS)(천원),자본(*)(IFRS연결)(천원),자기자본증가율(IFRS연결),총자본증가율(IFRS),자산(*)(IFRS)(천원),자산(*)(IFRS연결)(천원),총자본증가율(IFRS연결),당기순이익(총포괄손익)(IFRS)(천원),당기순이익(총포괄손익)(IFRS연결)(천원),순이익증가율(IFRS),순이익증가율(IFRS연결),비유동자산증가율(IFRS),유동자산증가율(IFRS),자기자본증가율(IFRS)
한일화학공업(주),7770,Dec-16,88647112,146757126,-2.75,36.9,45142351,48796894,-1.76,-2.86,25316110,29021510,47.59,18.7,60727752,54567468,-3.18,49768711,64139500,17.38,95002828,88056245,2.92,6.9,110496464,118706969,6.94,4611825,3179167,52.79,99.79,-1.83,19.92,4.54
한일화학공업(주),7770,Dec-17,109759551,151880210,23.82,3.49,44447845,47461113,-1.54,-2.74,26654609,29022292,5.29,0,59982141,53147526,-2.6,55069231,70315134,9.63,98225046,90414860,2.68,4.12,115051373,123462660,4.01,4033548,3340388,-12.54,5.07,-1.23,10.65,3.39
한일화학공업(주),7770,Dec-18,117025132,152860690,6.62,0.65,47174595,49743085,6.13,4.81,19197900,20645385,-27.98,-28.86,63212159,58485569,10.04,48135158,59550888,-15.31,98698387,92219873,2,-3.22,111347317,118036456,-4.4,1513353,2843593,-62.48,-14.87,5.38,-12.59,0.48
한일화학공업(주),7770,Dec-19,99572194,108719610,-14.91,-28.88,58419992,60790809,23.84,22.21,21124496,21564656,10.04,4.45,71650056,69181392,18.29,47231101,51708242,-13.17,99512424,93404019,1.28,6.77,118881157,120889634,2.42,1455029,1668536,-3.85,-41.32,13.35,-1.88,0.82
한일화학공업(주),7770,Dec-20,83859392,86793095,-15.78,-20.17,47746026,53705727,-18.27,-11.65,15466956,16533371,-26.78,-23.33,61536691,60608601,-12.39,82026830,82429100,59.41,99010979,91546582,-1.99,20.76,143563521,143037701,18.32,10070,-1311619,-99.31,0,-14.11,73.67,-0.5
한주금속(주),198940,Dec-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한주금속(주),198940,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한주금속(주),198940,Dec-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한주금속(주),198940,Dec-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한주금속(주),198940,Dec-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한주금속(주),198940,Dec-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한창산업(주),79170,Dec-10,46775221,,21.74,,16664724,,101.62,,9992736,,-21.17,,24155931,,,34319422,,,52289799,,,26.31,58475353,,,1466941,,-3.36,,71.82,6.47,22.13
한창산업(주),79170,Dec-11,61218461,,30.88,,17178661,,3.08,,11424087,,14.32,,24827886,,,33289683,,,51529573,,,-0.61,58117569,,,859967,,-41.38,,2.78,-3,-1.45
한창산업(주),79170,Dec-12,57164665,,-6.62,,16700512,,-2.78,,16186822,,41.69,,23851555,,,34221579,,,51015243,,,-0.08,58073133,,,349586,,-59.35,,-3.93,2.8,-1
한창산업(주),79170,Dec-13,52413961,,-8.31,,16877422,,1.06,,14867249,,-8.15,,23695844,,,33373593,,,51926551,,,-1.73,57069437,,,1832467,,424.18,,-0.65,-2.48,1.79
한창산업(주),79170,Dec-14,47188077,,-9.97,,19649258,,16.42,,17996066,,21.05,,26015816,,,32448310,,,52227747,,,2.44,58464126,,,979313,,-46.56,,9.79,-2.77,0.58
한창산업(주),79170,Dec-15,47789242,,1.27,,17902973,,-8.89,,10412017,,-42.14,,24099852,,,29661627,,,49821622,,,-8.04,53761480,,,-1656998,,0,,-7.36,-8.59,-4.61
한창산업(주),79170,Dec-16,47474017,,-0.66,,17849981,,-0.3,,11619518,,11.6,,23618053,,,32044745,,,51353096,,,3.54,55662798,,,2026042,,0,,-2,8.03,3.07
한창산업(주),79170,Dec-17,53948354,,13.64,,18960750,,6.22,,17907395,,54.11,,25000046,,,33183604,,,51817995,,,4.53,58183651,,,1204407,,-40.55,,5.85,3.55,0.91
한창산업(주),79170,Dec-18,62340910,,15.56,,18872725,,-0.46,,13947929,,-22.11,,25397780,,,33668556,,,52560330,,,1.52,59066336,,,1419761,,17.88,,1.59,1.46,1.43
한창산업(주),79170,Dec-19,65366486,,4.85,,13193278,,-30.09,,16546317,,18.63,,25731342,,,34905367,,,52455228,,,2.66,60636709,,,1173930,,-17.31,,1.31,3.67,-0.2
한창산업(주),79170,Dec-20,56285676,,-13.89,,14528606,,10.12,,14468113,,-12.56,,21302601,,,39102878,,,52794911,,,-0.38,60405479,,,1175588,,0.14,,-17.21,12.03,0.65
해성산업(주),34810,Dec-10,12118728,,3.11,,72997448,,-6.17,,0,,0,,117640101,,,15792553,,,119262278,,,7.92,133432654,,,4090156,,-33.19,,4.7,39.99,6.03
해성산업(주),34810,Dec-11,12470685,,2.9,,72577261,,-0.58,,0,,0,,117802450,,,18759583,,,121795287,,,2.35,136562033,,,4209984,,2.93,,0.14,18.79,2.12
해성산업(주),34810,Dec-12,12654322,,1.47,,72205699,,-0.51,,0,,0,,117403212,,,20825078,,,124641216,,,1.22,138228289,,,3903501,,-7.28,,-0.34,11.01,2.34
해성산업(주),34810,Dec-13,12963563,,2.44,,72460263,,0.35,,0,,0,,119398589,,,24736518,,,130092052,,,4.27,144135106,,,6061905,,55.29,,1.7,18.78,4.37
해성산업(주),34810,Dec-14,12972751,,0.07,,72480340,,0.03,,0,,0,,124907236,,,21746142,,,133519834,,,1.75,146653377,,,4536351,,-25.17,,4.61,-12.09,2.63
해성산업(주),34810,Dec-15,12378050,,-4.58,,73749334,,1.75,,0,,0,,132955269,,,17258781,,,136072235,,,2.43,150214049,,,3768097,,-16.94,,6.44,-20.64,1.91
해성산업(주),34810,Dec-16,12107551,,-2.19,,82399867,,11.73,,0,,0,,139426831,,,21023377,,,141123663,,,6.81,160450208,,,6280950,,66.69,,4.87,21.81,3.71
해성산업(주),34810,Dec-17,12199589,,0.76,,106919616,,29.76,,0,,0,,164876544,,,5156373,,,143096111,,,5.97,170032917,,,3398981,,-45.88,,18.25,-75.47,1.4
해성산업(주),34810,Dec-18,14931053,,22.39,,442149,,-99.59,,0,,0,,185757417,,,5915084,,,142441686,,,12.73,191672501,,,756651,,-77.74,,12.66,14.71,-0.46
해성산업(주),34810,Dec-19,20260095,,35.69,,536270,,21.29,,0,,0,,202970534,,,9336537,,,139516568,,,10.77,212307072,,,2324752,,207.24,,9.27,57.84,-2.05
해성산업(주),34810,Dec-20,163286821,479399473,705.95,0,885886,566232241,65.19,0,0,129459593,0,0,777073495,884116079,0,19167979,408385523,0,578396912,681693305,0,275.04,796241474,1292501602,0,336521913,345245232,14375.6,0,282.85,105.3,314.57
해성옵틱스(주),76610,Dec-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
해성옵틱스(주),76610,Dec-11,29811866,28703888,0,0,21970897,28267662,0,0,2750047,3848725,0,0,28649629,31569862,0,18174037,14307513,0,10551410,8459521,0,0,46823667,45877374,0,2231201,1922647,0,0,0,0,0
해성옵틱스(주),76610,Dec-12,63893313,63283279,114.32,120.47,31554538,43484031,43.62,53.83,2140180,7289998,-22.18,89.41,40129714,47454336,50.32,38114404,34141804,138.63,16158769,12641427,49.43,67.1,78244118,81596140,77.86,5260791,4937971,135.78,156.83,40.07,109.72,53.14
해성옵틱스(주),76610,Dec-13,182847179,169513884,186.18,167.87,36538920,65423597,15.8,50.45,9038419,19592903,322.32,168.76,55919060,70770649,49.13,71064328,62018678,81.65,61826118,60394167,377.75,62.29,126983388,132789327,62.74,12264565,14172794,133.13,187.02,39.35,86.45,282.62
해성옵틱스(주),76610,Dec-14,190403634,182299860,4.13,7.54,46241746,83407134,26.55,27.49,17550554,27717690,94.18,41.47,70454176,92568625,30.8,77461841,56588742,-8.76,66225190,64369612,6.33,16.48,147916016,149157368,12.33,4664109,3073260,-61.97,-78.32,25.99,9,7.12
해성옵틱스(주),76610,Dec-15,281510129,284415318,47.85,56.02,43172431,88417499,-6.64,6.01,16910452,24573548,-3.65,-11.34,68137563,102707146,10.95,103230139,63672904,12.52,75777787,70924233,10.12,15.85,171367702,166380050,11.55,6236968,2939544,33.72,-4.35,-3.29,33.27,14.42
해성옵틱스(주),76610,Dec-16,361369170,367152777,28.37,29.09,31984961,101721349,-25.91,15.05,26553392,38947762,57.02,58.49,67789800,117141432,14.05,132332035,105929747,66.37,78399833,73615379,3.48,16.78,200121835,223071178,34.07,2816520,1947266,-54.84,-33.76,-0.51,28.19,3.46
해성옵틱스(주),76610,Dec-17,267168504,342535059,-26.07,-6.71,27726667,118507659,-13.31,16.5,11593165,20892789,-56.34,-46.36,62954828,128195554,9.44,110080749,69097004,-34.77,69904025,55498453,-24.71,-13.53,173035577,197292558,-11.56,-5982152,-12976171,0,-766.38,-7.13,-16.81,-10.84
해성옵틱스(주),76610,Dec-18,90510694,204023160,-66.12,-40.44,15782799,124687865,-43.08,5.22,361092,25052284,-96.89,19.91,35840988,131018109,2.2,102215574,64948000,-6,56802977,47276030,-14.84,-20.21,138056562,195966109,-0.67,-13187236,-9336493,0,0,-43.07,-7.14,-18.74
해성옵틱스(주),76610,Dec-19,88424371,349099206,-2.31,71.11,13666453,114659427,-13.41,-8.04,869087,30629562,140.68,22.26,33082648,121360850,-7.37,94934346,65453720,0.78,66494268,60895559,29.24,-7.27,128016994,186814570,-4.67,-14815569,-11137813,0,0,-7.7,-7.12,17.06
해성옵틱스(주),76610,Dec-20,60377415,212237537,-31.72,-39.2,4326632,77050736,-68.34,-32.8,203390,8074495,-76.6,-73.64,65551010,82502470,-32.02,22359650,35281660,-46.1,42471563,16684509,-72.92,-31.33,87910660,117784130,-36.95,-25586069,-47828082,0,0,98.14,-76.45,-36.13
헝셩그룹유한회사,900270,Dec-15,,202367680,,,,29037012,,,,11735706,,,,50576924,,,121492538,,,104056416,,,,172069462,,,28195255,,,,,
헝셩그룹유한회사,900270,Dec-16,,199240486,,0,,25187180,,0,,13005353,,0,,47365101,0,,221975306,0,,200797740,0,,,269340407,0,,29436279,,0,,,
헝셩그룹유한회사,900270,Dec-17,,200754058,,0.76,,47220847,,87.48,,4168649,,-67.95,,62311643,31.56,,216315571,-2.55,,218062361,8.57,,,278627214,3.45,,31362867,,8.31,,,
헝셩그룹유한회사,900270,Dec-18,,200444345,,-0.15,,37995772,,-19.54,,5507410,,32.11,,60640451,-2.68,,240086019,10.99,,240787778,10.42,,,300726470,7.93,,24284183,,-22.64,,,
헝셩그룹유한회사,900270,Dec-19,,221245903,,10.38,,35261436,,-7.2,,5198525,,-5.61,,57011903,-5.98,,279603646,16.46,,277865477,15.4,,,336615549,11.93,,32022604,,31.19,,,
헝셩그룹유한회사,900270,Dec-20,,143492068,,-35.14,,43561971,,23.54,,4280025,,-17.67,,66386131,16.44,,269238043,-3.71,,283158803,1.9,,,335624175,-0.29,,5012347,,-84.25,,,
현대무벡스(주),319400,Dec-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대무벡스(주),319400,Dec-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
현대바이오사이언스(주),48410,Dec-10,80679199,85265917,-7.53,-9.22,6563767,6700931,-14.08,-12.75,6754617,23740522,39.7,5.38,7517461,7769994,-19.84,46604451,44222715,-14.12,31730677,31705997,-19.32,-8.73,54121912,51992709,-15.02,-7474074,-8057737,0,0,-22.1,-6.13,-17.6
현대바이오사이언스(주),48410,Dec-11,38606596,47653386,-52.15,-44.11,5050591,5145404,-23.05,-23.21,5714263,13103084,-15.4,-44.81,5562323,5858828,-24.6,32023869,24613227,-44.34,14094293,14174564,-55.29,-30.55,37586192,30472055,-41.39,-18301216,-16936663,0,0,-26.01,-31.29,-55.58
현대바이오사이언스(주),48410,Dec-12,29158167,37079378,-24.47,-22.19,7133662,7169196,41.24,39.33,5962736,10317539,4.35,-21.26,11511193,11731000,100.23,18284781,20329610,-17.4,18680580,18896437,33.31,-20.73,29795975,32060609,5.21,-6622140,-7957931,0,0,106.95,-42.9,32.54
현대바이오사이언스(주),48410,Dec-13,21319089,25749184,-26.88,-30.56,5616368,5709243,-21.27,-20.36,5126926,9111155,-14.02,-11.69,10151437,10328424,-11.96,20072618,20514459,0.91,21465957,21803574,15.38,1.44,30224055,30842884,-3.8,-9663662,-10352200,0,0,-11.81,9.78,14.91
현대바이오사이언스(주),48410,Dec-14,27363788,28912613,28.35,12.29,5645447,5707219,0.52,-0.04,1820288,6834986,-64.5,-24.98,10872038,10656198,3.17,22048615,22150889,7.98,22864833,22485396,3.13,8.92,32920653,32807087,6.37,-572001,-3108598,0,0,7.1,9.84,6.52
현대바이오사이언스(주),48410,Dec-15,32058141,40674618,17.16,40.68,5369410,5417899,-4.89,-5.07,2080770,5509449,14.31,-19.39,9608519,9292149,-12.8,33542874,34121638,54.04,25103286,24604975,9.43,31.08,43151393,43413787,32.33,808343,711285,0,0,-11.62,52.13,9.79
현대바이오사이언스(주),48410,Dec-16,30490444,36101390,-4.89,-11.24,10044531,10080968,87.07,86.07,2348884,6664134,12.89,20.96,15896336,15699313,68.95,34658048,37681747,10.43,17769926,18214507,-25.97,17.16,50554384,53381061,22.96,-9047472,-8070237,0,-1234.6,65.44,3.32,-29.21
현대바이오사이언스(주),48410,Dec-17,27712575,31970193,-9.11,-11.44,9411218,9436650,-6.31,-6.39,4440038,5876266,89.03,-11.82,13119460,13130475,-16.36,35603965,36368306,-3.49,30313185,30890842,69.59,-3.62,48723426,49498781,-7.27,966849,1218194,0,0,-17.47,2.73,70.59
현대바이오사이언스(주),48410,Dec-18,26488354,31863791,-4.42,-0.33,8314997,8369945,-11.65,-11.3,2421375,4175114,-45.46,-28.95,17741428,18316807,39.5,33384661,35691687,-1.86,39767068,40484468,31.06,4.93,51126089,54008494,9.11,2588036,2617921,167.68,114.9,35.23,-6.23,31.19
현대바이오사이언스(주),48410,Dec-19,24918430,30085995,-5.93,-5.58,7196074,7196074,-13.46,-14.02,5483316,6079900,126.45,45.62,29205916,29372261,60.36,33279827,33863328,-5.12,47123498,46989834,16.07,22.22,62485743,63235589,17.08,1658488,767215,-35.92,-70.69,64.62,-0.31,18.5
현대바이오사이언스(주),48410,Dec-20,12362569,12511416,-50.39,-58.41,6673591,6673591,-7.26,-7.26,4096792,4214770,-25.29,-30.68,48754685,51263267,74.53,41544763,42477723,25.44,50292929,52337623,11.38,44.51,90299448,93740989,48.24,-9702922,-8259902,0,0,66.93,24.83,6.73
현대에이치티(주),39010,Dec-10,61672631,61672631,-19.42,0,10913891,10913891,-2.47,0,10985510,10985510,1,0,18005987,18005987,0,36173128,36268950,0,29742577,29837421,0,-18.34,54179115,54274937,0,-3851841,-3851841,0,0,-6.17,-23.29,-11.81
현대에이치티(주),39010,Dec-11,50048724,50084077,-18.85,-18.79,10693007,10693007,-2.02,-2.02,9041437,9041437,-17.7,-17.7,17454125,17454125,-3.06,34145168,34230398,-5.62,23674672,23759901,-20.38,-4.76,51599293,51684522,-4.77,-6683653,-6693150,0,0,-3.06,-5.61,-20.4
현대에이치티(주),39010,Dec-12,45613660,45625435,-8.86,-8.9,10517760,10517760,-1.64,-1.64,5042864,5042864,-44.22,-44.22,16730175,16730175,-4.15,21627614,21704490,-36.59,23236414,23312729,-1.87,-25.66,38357789,38434665,-25.64,-75713,-72234,0,0,-4.15,-36.66,-1.85
현대에이치티(주),39010,Dec-13,46907018,46907417,2.84,2.81,10053042,10053042,-4.42,-4.42,6282374,6282374,24.58,24.58,15696130,15696130,-6.18,31928340,31985252,47.37,23055433,23111913,-0.83,24.16,47624470,47681382,24.06,-132682,-136302,0,0,-6.18,47.63,-0.78
현대에이치티(주),39010,Dec-14,73264458,73274023,56.19,56.21,9915600,9915600,-1.37,-1.37,8313252,8313252,32.33,32.33,15872854,15872854,1.13,38537540,38607445,20.7,28630642,28684515,24.14,14.25,54410394,54480299,14.26,5561770,5563279,0,0,1.13,20.7,24.18
현대에이치티(주),39010,Dec-15,78653815,78671419,7.36,7.37,9761789,9761789,-1.55,-1.55,7731872,7731872,-6.99,-6.99,15424525,15424525,-2.82,47881746,47946237,24.19,36966416,37027738,29.1,16.35,63306271,63370762,16.32,8777277,8780073,57.81,57.82,-2.82,24.25,29.11
현대에이치티(주),39010,Dec-16,87826648,87831813,11.66,11.64,9674534,9674534,-0.89,-0.89,6679958,6679958,-13.6,-13.6,15165422,15165422,-1.68,56576676,56646465,18.15,45715839,45775646,23.64,13.33,71742099,71811887,13.32,10523168,10519371,19.89,19.81,-1.68,18.16,23.67
현대에이치티(주),39010,Dec-17,117345893,117354961,33.61,33.61,9653054,9653054,-0.22,-0.22,10107430,10107430,51.31,51.31,17485620,17485620,15.3,83083696,83145523,46.78,59967643,60021159,31.14,40.18,100569316,100631143,40.13,15284886,15284035,45.25,45.29,15.3,46.85,31.17
현대에이치티(주),39010,Dec-18,127327782,127334793,8.51,8.5,9979189,9979189,3.38,3.38,10171404,10171404,0.63,0.63,28448468,28448468,62.7,82711840,82776811,-0.44,75161625,75221803,25.33,10.53,111160308,111225279,10.53,17046153,17048102,11.52,11.54,62.7,-0.45,25.34
현대에이치티(주),39010,Dec-19,104552530,,-17.89,,9968782,,-0.1,,9330246,,-8.27,,36993053,,,72206645,,,81541049,,,-1.76,109199698,,,10660183,,-37.46,,30.04,-12.7,8.49
현대에이치티(주),39010,Dec-20,103683133,,-0.83,,9797261,,-1.72,,6469009,,-30.67,,51891364,,,56379528,,,86187592,,,-0.85,108270892,,,9133611,,-14.32,,40.27,-21.92,5.7
현대정보기술(주),26180,Dec-10,184766487,184766487,-21,0,106630700,106651885,-15.16,0,919226,919226,84.39,0,128005222,127821793,0,55236405,55725279,0,60602285,60877407,0,-12.36,183241627,183547072,0,-12359487,-12369182,0,0,-8.49,-20.19,-25.12
현대정보기술(주),26180,Dec-11,186596503,186596503,0.99,0,108406213,108422836,1.67,0,221786,221786,-75.87,0,121481905,121293561,0,47811126,47863122,0,58661084,58507854,0,-7.61,169293031,169156683,0,379187,4763,0,0,-5.1,-13.44,-3.2
현대정보기술(주),26180,Dec-12,189480332,189480332,1.55,0,75918464,75928605,-29.97,0,132390,132390,-40.31,0,118000340,117804553,0,38273259,38330951,0,51142171,50994871,0,-7.69,156273599,156135504,0,-6399004,-6392101,0,0,-2.87,-19.95,-12.82
현대정보기술(주),26180,Dec-13,151632868,151632868,-19.97,-19.97,68748014,68753323,-9.44,-9.45,55304,55304,-58.23,-58.23,109144023,108943404,-7.52,41269804,41303872,7.76,34293532,34119485,-33.09,-3.75,150413827,150247277,-3.77,-18340548,-18367369,0,0,-7.51,7.83,-32.94
현대정보기술(주),26180,Dec-14,142382011,142427312,-6.1,-6.07,64331900,64333391,-6.42,-6.43,323869,323869,485.62,485.62,108321268,108152981,-0.73,40238301,40286093,-2.46,28336146,28197866,-17.35,-1.23,148559569,148439073,-1.2,-9140163,-9097701,0,0,-0.75,-2.5,-17.37
현대정보기술(주),26180,Dec-15,148359192,148416531,4.2,4.21,64567239,64567870,0.37,0.36,149922,149922,-53.71,-53.71,104783414,104656349,-3.23,60663904,60711392,50.7,48708694,48603855,72.37,11.37,165447318,165367741,11.4,-1887033,-1857334,0,0,-3.27,50.76,71.9
현대정보기술(주),26180,Dec-16,167772763,167791516,13.09,13.05,65434427,65443763,1.34,1.36,461538,461538,207.85,207.85,109688595,109699864,4.82,63913575,63915421,5.28,50496906,50447583,3.79,4.93,173602170,173615285,4.99,605835,669341,0,0,4.68,5.36,3.67
현대정보기술(주),26180,Dec-17,154712582,157432210,-7.78,-6.17,76609888,76612582,17.08,17.07,3391381,3392004,634.8,634.93,117168531,116776968,6.45,60897470,61704686,-3.46,50858685,50199963,-0.49,2.57,178066001,178481654,2.8,907022,995014,49.71,48.66,6.82,-4.72,0.72
현대정보기술(주),26180,Dec-18,147813766,149687265,-4.46,-4.92,89145379,89149513,16.36,16.36,607730,608366,-82.08,-82.06,121952006,121962574,4.44,54370432,55245976,-10.47,43575931,43522161,-13.3,-0.98,176322438,177208550,-0.71,-6797366,-6188688,0,-721.97,4.08,-10.72,-14.32
현우산업(주),92300,Dec-10,95718542,,16.25,,76105039,,80.03,,11941598,,21.02,,78756457,,,30104129,,,58367491,,,46.77,108860585,,,3359801,,-63.02,,76.6,1.8,39.12
현우산업(주),92300,Dec-11,102973573,,7.58,,82494441,,8.4,,10900863,,-8.72,,84378490,,,31539833,,,58612805,,,6.48,115918323,,,1138531,,-66.11,,7.14,4.77,0.42
현우산업(주),92300,Dec-12,98543516,,-4.3,,83745438,,1.52,,9462849,,-13.19,,86026887,,,31260225,,,59678963,,,1.18,117287112,,,1389912,,22.08,,1.95,-0.89,1.82
현우산업(주),92300,Dec-13,94907126,,-3.69,,87280061,,4.22,,9816768,,3.74,,90242434,,,35884284,,,59074838,,,7.54,126126718,,,-2483410,,0,,4.9,14.79,-1.01
현우산업(주),92300,Dec-14,85429476,,-9.99,,81645626,,-6.46,,9372449,,-4.53,,84866960,,,34286209,,,54853922,,,-5.53,119153169,,,-3793177,,0,,-5.96,-4.45,-7.15
현우산업(주),92300,Dec-15,106401325,,24.55,,78297606,,-4.1,,15000493,,60.05,,81214397,,,35983743,,,54885814,,,-1.64,117198140,,,52664,,0,,-4.3,4.95,0.06
현우산업(주),92300,Dec-16,119109131,,11.94,,75977662,,-2.96,,13352511,,-10.99,,78160449,,,42729951,,,60509852,,,3.15,120890400,,,2778196,,5175.29,,-3.76,18.75,10.25
현우산업(주),92300,Dec-17,127420218,,6.98,,80577852,,6.05,,18282722,,36.92,,82770708,,,55181862,,,67887739,,,14.11,137952570,,,4289899,,54.41,,5.9,29.14,12.19
현우산업(주),92300,Dec-18,147756321,147756321,15.96,0,93429527,93429527,15.95,0,19173833,19173833,4.87,0,100038679,99212370,0,54798900,55942823,0,71294483,71336661,0,12.24,154837579,155155193,0,6176486,6181057,43.98,0,20.86,-0.69,5.02
현우산업(주),92300,Dec-19,168476354,168476354,14.02,14.02,102685411,103618888,9.91,10.91,20902323,20902323,9.01,9.01,109546939,109928373,10.8,55847671,56036039,0.17,75427766,75480692,5.81,6.82,165394610,165964411,6.97,2342885,2239111,-62.07,-63.77,9.5,1.91,5.8
현우산업(주),92300,Dec-20,152927637,152927637,-9.23,-9.23,71240320,90722737,-30.62,-12.45,26429541,26430012,26.44,26.45,96055355,96381847,-12.32,80020063,77679888,38.62,77382659,75226194,-0.34,6.46,176075418,174061735,4.88,3115366,1121137,32.97,-49.93,-12.32,43.28,2.59
화성밸브(주),39610,Mar-10,51403603,,2.22,,6641305,,5.91,,14397544,,29,,10002862,,,30834259,,,26876415,,,14.54,40837121,,,4809496,,56.69,,8.93,16.48,21.8
화성밸브(주),39610,Mar-11,60183640,,17.08,,9230210,,38.98,,20644137,,43.39,,12654658,,,42809132,,,32736562,,,35.82,55463790,,,5217693,,8.49,,26.51,38.84,21.8
화성밸브(주),39610,Mar-12,64905736,,7.85,,14555992,,57.7,,19294560,,-6.54,,18493189,,,41987079,,,38037168,,,9.04,60480268,,,5567083,,6.7,,46.14,-1.92,16.19
화성밸브(주),39610,Mar-13,65673592,,1.18,,15753807,,8.23,,21699404,,12.46,,20254339,,,46585486,,,43767303,,,10.52,66839825,,,5764402,,3.54,,9.52,10.95,15.06
화성밸브(주),39610,Mar-14,58644071,,-10.7,,16247029,,3.13,,25974755,,19.7,,21380600,,,46705480,,,47828893,,,1.86,68086080,,,4267720,,-25.96,,5.56,0.26,9.28
화성밸브(주),39610,Mar-15,45834125,,-21.84,,15785078,,-2.84,,26996548,,3.93,,21370452,,,45343163,,,51137037,,,-2.02,66713615,,,3920580,,-8.13,,-0.05,-2.92,6.92
화성밸브(주),39610,Mar-16,50312417,,9.77,,16220985,,2.76,,25737766,,-4.66,,21239128,,,47553411,,,52285153,,,3.12,68792538,,,1988885,,-49.27,,-0.61,4.87,2.25
화성밸브(주),39610,Mar-17,54738663,,8.8,,22253788,,37.19,,26473896,,2.86,,26165472,,,49008891,,,53899632,,,9.28,75174363,,,1947928,,-2.06,,23.19,3.06,3.09
화성밸브(주),39610,Dec-18,66212547,,0,,22927447,,0,,31152514,,0,,27229906,,,59531163,,,62817895,,,0,86761068,,,2971551,,0,,0,0,0
화성밸브(주),39610,Dec-19,68101153,,2.85,,26749703,,16.67,,31224734,,0.23,,31815923,,,64133691,,,72720522,,,10.59,95949614,,,2933256,,-1.29,,16.84,7.73,15.76
