회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결),상장일,상장폐지일,소속코드,산업명
비플라이소프트(주),148780,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/06/20,,5,    소프트웨어 개발 및 공급업
비플라이소프트(주),148780,2017/12,0,0,0,0,0,0,0,0,61.89,18.81,35.37,35.07,56.89,0,20181.95,1.86,3.01,2.17,2.17,0,0.02,0,1.5,77.7,13.29,64.92,5.62,0,12.24,29.81,226.39,226.39,87.54,1339.63,48,61.23,56.31,22.61,85.98,62.02,7899.52,76.89,3204.24,13716.58,41.24,46.93,53.07,45.61,2022/06/20,,5,    소프트웨어 개발 및 공급업
비플라이소프트(주),148780,2018/12,-18.3,16.67,-2.8,-20.83,0,-22.67,0,-13.33,29.23,-9.04,-13.86,-16.08,-26.63,-316,3498.47,1.78,2.94,2.1,2.1,0,0.02,0,1.47,62.16,11.69,63.86,5.72,0,12.96,28.16,241.54,241.54,89.79,207.19,48.82,70.74,-23.42,28.49,83.31,58.57,3457.91,41.2,1436.43,13617.05,20.83,122.4,-22.4,-43.41,2022/06/20,,5,    소프트웨어 개발 및 공급업
비플라이소프트(주),148780,2019/12,30.44,41.36,363.43,-36.24,0,-46.29,0,14.7,0,-9.46,-16.89,-18.62,-49.27,-392,4012.69,1.97,5.42,3.33,3.33,0,0.05,0,1.73,54.86,4.83,42.64,8.56,0,23.7,15.4,57.84,57.84,22.36,111.29,-29.69,419.17,-12.88,307.75,40.72,19.26,4421.23,40.38,1087.42,12413.27,23.22,117.35,-17.35,-40.74,2022/06/20,,5,    소프트웨어 개발 및 공급업
비플라이소프트(주),148780,2020/12,-36.77,25.73,-59.75,-3.32,0,-118.62,0,28.05,0,-14.04,-16.48,-38.32,-298.54,-676,5138.43,2.73,0,5.56,5.56,0,0,0.48,2.15,53.14,5.36,27.55,13.25,0,32.68,11.17,69.11,69.11,21.46,-20.72,-27.83,0,-8.82,0,62.27,0,4505.79,65.08,881.41,13410.49,18.48,149,-49,-76,2022/06/20,,5,    소프트웨어 개발 및 공급업
비플라이소프트(주),148780,2021/12,37.46,-46.96,-65.75,100,0,0,0,-30.21,0,-4.38,-11.18,-9.08,-74.56,0,3342.12,2.07,0,2.63,2.63,0,0,0.81,1.32,43.51,9.7,36.89,9.89,0,42.14,8.66,130.99,130.99,95.17,91.89,21.44,294.59,-6.66,37.1,90.6,25.34,4215.4,44.29,1554.79,6433.07,24.77,127.36,-27.36,-17.7,2022/06/20,,5,    소프트웨어 개발 및 공급업
빛샘전자(주),072950,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012/03/21,,5,    전자부품 제조업
빛샘전자(주),072950,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012/03/21,,5,    전자부품 제조업
빛샘전자(주),072950,2014/12,0,0,0,0,0,0,0,0,20.29,22.46,2.35,11,13.76,1078,4697.59,0.49,0.59,0.96,1.39,3.18,0.01,0,0.78,1.05,0.99,136.64,2.67,114.85,53.33,6.84,433.07,301.62,55.98,1520.77,39.05,21.46,250.82,59.8,50.77,82.33,12110.99,21.04,45.3,572.32,42.97,39.41,60.59,52.27,2012/03/21,,5,    전자부품 제조업
빛샘전자(주),072950,2015/12,9.07,-6.23,-4.8,22.51,-21.52,4.99,-55.88,91.36,18.47,5.15,4.2,4.62,5.92,479,8989.14,0.9,1.11,1.66,2.19,6.81,0.01,1.37,1.32,2.08,1.95,85.35,4.28,53.56,35.23,10.36,353.26,284.57,61.92,1596.66,40.88,27.13,87.8,54.63,57.03,78.66,13466.17,21.45,54.33,844.71,24.97,64.91,35.09,20.64,2012/03/21,,5,    전자부품 제조업
빛샘전자(주),072950,2016/12,0.36,1.33,1.19,-0.27,13.01,5.52,4.54,8.56,17.34,5.09,4.77,4.74,5.88,500,9758.77,0.93,1.15,1.64,2.07,7.9,0.01,0.46,1.31,2.31,2.16,83.51,4.37,46.21,36.08,10.12,447.19,348.65,153.39,1684.78,44,20.84,116.19,52.36,56.67,82.75,14608.28,23.19,57.36,1021.7,24.95,63.09,36.91,20.4,2012/03/21,,5,    전자부품 제조업
빛샘전자(주),072950,2017/12,2.96,-3.68,-3.69,8.04,2.97,5.61,21.28,-3.66,20.79,6.56,6.54,5.78,6.76,598,9401.74,0.88,1.05,1.52,1.94,7.07,0.01,1.28,1.27,2.26,2.11,75.98,4.8,51.65,32.92,11.09,572.77,452.48,99.5,1779.33,49.08,17.59,157.85,47.66,59.47,85.04,15357.76,23.68,62.6,1492.96,27.23,63.15,36.85,24.08,2012/03/21,,5,    전자부품 제조업
빛샘전자(주),072950,2018/12,1.2,-2.11,-1.87,3.29,-0.82,2.36,-51.4,-15.97,18.02,3.6,2.86,2.62,3.16,291,7900.42,0.73,0.85,1.21,1.52,5.88,0.01,0,1.04,1.95,1.82,81.5,4.48,62.12,33.45,10.91,655.76,523.52,81.23,1821.36,51.44,16.32,1195.49,45.72,60.7,85.97,12093.87,18.43,50.36,1595.09,25.51,71.06,28.94,14.13,2012/03/21,,5,    전자부품 제조업
빛샘전자(주),072950,2019/12,1.51,-2.65,-2.36,4.01,-38.35,2.37,12.09,-2.03,16.84,4.06,3.43,2.85,3.46,333,7740.4,0.7,0.81,1.14,1.36,7.15,0.01,7.64,0.99,1.96,1.82,68.03,5.37,51.03,29.47,12.39,683.31,601.63,101.36,1864.54,53.09,15.58,2746.93,43.7,62.19,86.52,12818.32,19.24,54.83,2563.98,27.6,71.94,28.06,14.7,2012/03/21,,5,    전자부품 제조업
빛샘전자(주),072950,2020/12,19.29,13.52,21.82,17.75,43.95,8.44,-41.66,2.2,17.04,2.23,1.83,1.45,1.91,194,7910.58,0.65,0.79,1.05,1.21,7.86,0.01,1.42,0.87,1.9,1.7,62.57,5.83,46.46,28.11,12.99,394.02,336.45,57.03,2021.92,45.81,27.52,9.24,49.24,61.39,78.42,10640.24,13.39,40.09,1115.4,22.42,74.67,25.33,9.94,2012/03/21,,5,    전자부품 제조업
빛샘전자(주),072950,2021/12,4.96,1.23,1.73,6.99,36.69,9.02,269.45,72.31,13.37,5.12,5.26,5.14,6.5,676,13207.29,1,1.27,1.62,1.94,9.69,0.01,0,1.28,3.06,2.64,42.38,8.61,37.66,8.05,45.32,366.07,297.73,40.43,2122.64,45.48,24.77,21.95,46.69,62.58,80.15,12953.8,15.53,48.96,1370.34,15.84,54.26,45.74,32.34,2012/03/21,,5,    전자부품 제조업
삼강엠앤티(주),100090,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008/01/01,,5,    1차 철강 제조업
삼강엠앤티(주),100090,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008/01/01,,5,    1차 철강 제조업
삼강엠앤티(주),100090,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008/01/01,,5,    1차 철강 제조업
삼강엠앤티(주),100090,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008/01/01,,5,    1차 철강 제조업
삼강엠앤티(주),100090,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008/01/01,,5,    1차 철강 제조업
삼강엠앤티(주),100090,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008/01/01,,5,    1차 철강 제조업
삼강엠앤티(주),100090,2017/12,0,0,0,0,0,0,0,0,-5.45,78.21,-3.95,18.15,60.18,5766,7302.18,0.23,0.49,2.06,2.09,148.95,0.03,0.01,0.57,0.26,0.26,90.94,4.01,2.45,55.16,6.62,38,37.48,14.52,1916.16,-18.39,112.69,-3.09,188.71,11.27,47.02,118599.37,22.36,25.82,168.25,96.37,16.07,83.93,81.16,2008/01/01,,5,    1차 철강 제조업
삼강엠앤티(주),100090,2018/12,1.43,2.78,2.6,-7.73,922.15,-7.62,-146.64,16.98,-15.03,-41.8,-6.6,-11.26,-29.18,-2126,7590.74,0.27,0.61,2.5,2.72,31.05,0.06,0.03,0.67,0.31,0.3,59.56,6.13,11.75,55.88,6.53,34.94,29.59,2.19,1128.99,-19.1,138.4,-3.56,213.96,10.25,41.95,-6004.65,-1.12,-1.27,-9.25,-4.17,0,0,0,2008/01/01,,5,    1차 철강 제조업
삼강엠앤티(주),100090,2019/12,16.7,1.09,0.62,157.44,112.79,-9.8,0,167.1,-1.16,-9.66,-3.49,-6.37,-15.4,-796,13964.93,0.66,1.82,3.9,4.5,29.11,0,0.03,1.17,0.8,0.79,22.66,16.1,12.54,46.85,7.79,46.68,40.77,4.08,965.76,-25.84,220.74,-1.42,248.18,22.62,31.18,3461.81,0.55,0.73,5.84,0.9,751.91,-651.91,-1072.56,2008/01/01,,5,    1차 철강 제조업
삼강엠앤티(주),100090,2020/12,5.11,-3.63,-3.07,33.12,45.59,25.33,0,11.11,10.66,2.87,4.55,1.9,5.54,270,14482.81,0.66,1.99,2.58,2.98,19.36,0,0.03,0.95,0.9,0.89,19.31,18.9,18.85,49.53,7.37,71.86,61.92,4.63,961.06,-11.22,182.43,2.24,201.51,28.65,35.41,67982.3,10.3,14.83,124.57,15.91,39.35,60.65,18.01,2008/01/01,,5,    1차 철강 제조업
삼강엠앤티(주),100090,2021/12,12.02,-7.94,-6.97,59.33,10.84,-16.73,0,17.75,8.62,-17.26,3.82,-12.41,-32.71,-1404,13754.45,0.72,2.43,2.05,2.31,18.24,0,0.03,0.81,1.13,1.11,13.98,26.1,20.01,35.61,10.25,60.77,54.92,19.46,767.85,-26.3,310.59,1.35,243.28,40.75,24.36,-7315.93,-0.99,-1.74,-35.68,-1.45,0,0,0,2008/01/01,,5,    1차 철강 제조업
삼륭물산(주),014970,2011/12,33.01,-4.62,-2.24,78.09,12.35,6.43,-26.13,6.01,18.2,9.21,6.98,5.01,8.22,237,2541.02,0.54,0.88,1.04,1.17,9.12,0.01,0,0.67,3.1,1.14,94.76,3.85,40.03,12.92,28.24,180.46,163.47,32.22,595.13,26.2,78.6,13.99,73.65,58.76,55.99,9479.43,11.75,79.91,111.64,24.66,30.44,69.56,37.33,1992/12/29,,5,"    펄프, 종이 및 판지 제조업"
삼륭물산(주),014970,2012/12,36.13,222.84,106.66,-13.37,209.27,8.65,30.82,138.87,15.15,4.92,8.86,4.75,10,310,6069.66,0.96,1.95,2.08,2.62,10.06,0.01,0,1.23,3.59,1.8,55.03,6.63,36.29,12.74,28.65,120.16,79.79,16.31,646.62,6.27,123.7,4.31,140.05,37.39,44.7,22199.41,20.22,59.07,147.64,24.18,37.84,62.16,20.36,1992/12/29,,5,"    골판지, 종이 상자 및 종이 용기 제조업"
삼륭물산(주),014970,2013/12,0.1,11.1,3.83,-6.14,-2.81,7.69,-5.82,-4.6,14.87,4.84,6.83,3.86,8.71,292,5790.51,0.8,1.72,2.2,3.34,6.44,0.01,0,1.16,2.12,1.25,65.41,5.58,56.68,21.77,16.76,102.67,66.95,22.46,696.37,0.91,108.7,5.72,135.53,35.06,47.92,21684.18,19.73,59.48,151.71,24.76,43.04,56.96,19.56,1992/12/29,,5,"    골판지, 종이 상자 및 종이 용기 제조업"
삼륭물산(주),014970,2014/12,5.4,19.6,9.65,-2.46,-11.48,0.26,-58.48,0.21,12.2,1.81,4.6,1.4,3.48,121,5802.67,0.78,1.67,2.31,3.45,6.94,0.01,0,1.11,1.84,1.17,59.38,6.15,52.56,17.86,20.44,83.2,56.93,19.63,698.2,-6.55,119.61,4.34,148.36,32.44,45.54,19703.24,17.01,50.32,164.55,22.45,51.24,48.76,8.04,1992/12/29,,5,"    골판지, 종이 상자 및 종이 용기 제조업"
삼륭물산(주),014970,2015/12,2.79,-0.54,-1.07,10.83,19.8,10.77,266.45,5.43,17.23,7.08,8.62,5.58,12.09,453,6117.81,0.79,1.67,2.34,3.48,7.09,0.01,0,1.14,1.79,1.19,59.17,6.17,51.45,16.38,22.28,110.69,72.91,24.97,773.39,3.38,104.39,9.56,132.89,34.98,48.93,26792.06,22.5,52.72,114,28.95,38.19,61.81,24.45,1992/12/29,,5,"    골판지, 종이 상자 및 종이 용기 제조업"
삼륭물산(주),014970,2016/12,7.51,8.79,4.87,12.41,-11.64,12.8,38.49,9.29,18.59,9.12,10.65,7.46,14.97,616,6686.18,0.82,1.63,2.29,3.28,7.55,0.01,0,1.15,1.88,1.28,57.83,6.31,48.33,19.38,18.84,94.7,69.29,30.34,872.35,-2.05,95.01,13.71,123.69,36.57,51.28,34967.39,27.31,66.82,161.22,34.58,36.5,63.5,26.37,1992/12/29,,5,"    골판지, 종이 상자 및 종이 용기 제조업"
삼륭물산(주),014970,2017/12,2.55,2.94,0.15,6.72,-8.48,6.29,-56.72,-10.49,13.19,4.42,4.76,3.09,5.92,272,5985.08,0.7,1.34,1.87,2.49,7.52,0.01,0,0.92,1.59,1.11,61.32,5.95,48.51,21.12,17.28,98.19,75.6,37.88,927.22,-0.7,88.17,6.04,116.55,38.06,53.14,25512.52,19.43,54.14,153.09,28.18,55.35,44.65,15.69,1992/12/29,,5,"    골판지, 종이 상자 및 종이 용기 제조업"
삼륭물산(주),014970,2018/12,-3.1,-0.56,-0.73,-6.96,13.02,-1.6,-101.26,-6.15,8.58,-0.08,0.95,-0.05,-0.07,-3,5617.18,0.66,1.23,1.76,2.36,6.94,0.01,0,0.86,1.47,1.05,55.81,6.54,52.61,16.83,21.69,92.44,66.6,32.03,912.41,-2.99,85.36,0.95,117.62,36.55,53.95,20765.54,16.32,39.21,88.74,24.44,65.58,34.42,-0.34,1992/12/29,,5,"    골판지, 종이 상자 및 종이 용기 제조업"
삼륭물산(주),014970,2019/12,-1.28,-2.99,-1.35,-1.15,19.1,4.24,0,4.41,8.8,0.65,1.33,0.46,0.85,40,5864.8,0.7,1.27,1.92,2.77,6.23,0.01,0,0.93,1.57,1.11,47.43,7.69,58.57,15.42,23.67,97.5,64.67,28.86,951.1,-0.94,75.56,1.29,111.32,36.59,56.96,21279.76,16.94,38.56,82,23.99,62.4,37.6,2.73,1992/12/29,,5,"    골판지, 종이 상자 및 종이 용기 제조업"
삼륭물산(주),014970,2020/12,-7.56,-19.3,-12.14,0.36,-4.38,-8.94,0,-2.03,9.59,-6.33,1.71,-4.55,-7.99,-363,5745.85,0.72,1.27,1.89,2.81,5.74,0.01,0,1.02,1.73,1.16,45.97,7.94,63.58,16.8,21.73,144.38,98.05,47.18,866.05,12.21,78.34,2.71,107.49,39.73,56.07,14683.78,12.65,34.07,97.43,16.9,88.74,11.26,-37.47,1992/12/29,,5,"    골판지, 종이 상자 및 종이 용기 제조업"
삼륭물산(주),014970,2021/12,-0.96,-12.44,-0.42,-1.78,-11.7,-3.37,0,0.91,8.35,-1.43,0.83,-1.09,-1.94,-82,5797.86,0.76,1.37,1.92,2.76,6.29,0.01,0,1.07,2.08,1.26,45.54,8.01,57.99,14.88,24.52,113.1,80.48,38.64,836.89,4.56,82.85,1.66,110.81,39.4,54.69,17724.62,15.42,45.55,158.69,20.21,72.67,27.33,-7.09,1992/12/29,,5,"    골판지, 종이 상자 및 종이 용기 제조업"
삼목강업(주),158380,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/04/30,2016/04/21,4,    자동차 신품 부품 제조업
삼목강업(주),158380,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/04/30,2016/04/21,4,    자동차 신품 부품 제조업
삼목강업(주),158380,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013/04/30,2016/04/21,4,    자동차 신품 부품 제조업
삼목에스폼(주),018310,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/05/03,,5,    특수 목적용 기계 제조업
삼목에스폼(주),018310,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/05/03,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
삼목에스폼(주),018310,2013/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/05/03,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
삼목에스폼(주),018310,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/05/03,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
삼목에스폼(주),018310,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/05/03,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
삼목에스폼(주),018310,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/05/03,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
삼목에스폼(주),018310,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/05/03,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
삼목에스폼(주),018310,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/05/03,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
삼목에스폼(주),018310,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/05/03,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
삼목에스폼(주),018310,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996/05/03,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
삼목에스폼(주),018310,2021/12,0,0,0,0,0,0,0,0,16.08,14.42,0.83,5.52,7.76,2432,14280.8,0.38,0.54,1.21,1.39,9.41,0.02,0.11,0.72,0.58,0.56,146.03,2.5,38.8,130.26,2.8,144.37,125.74,23.34,5311.7,9.69,40.46,11.31,96.16,31.54,71.19,90194.06,16.45,26.86,1002.77,42.96,20.81,79.19,33.57,1996/05/03,,5,"    구조용 금속제품, 탱크 및 증기발생기 제조업"
삼보모터스(주),053700,2011/12,19.48,8.12,5.57,32.99,19.23,7.63,0,19.84,10.48,1.59,4.32,2.52,6.44,346,19622.77,1.59,4.06,2.95,3.29,29.15,0.09,0.03,1.4,4.44,3.45,37.91,9.63,12.52,39.67,9.2,90.94,82.16,29.98,1003.08,-5.62,167.82,2.06,116.62,56.46,37.34,31980.94,24.89,72.77,0,17.04,60.56,39.44,9.31,2001/11/06,,5,    자동차 신품 부품 제조업
삼보모터스(주),053700,2012/12,24.25,21.66,10.15,35.14,20.32,4.25,31.62,18.27,12.68,1.77,8.51,2.72,8,464,23196.7,1.54,4.53,2.6,2.86,28.77,0.1,0.03,1.3,4.56,3.78,36.38,10.03,12.69,39.03,9.35,107.6,98.35,57.03,1045.14,4.34,219.22,4.8,123.22,61.4,31.33,38841.11,24.33,72.64,0,17.5,59.15,40.85,10.09,2001/11/06,,5,    자동차 신품 부품 제조업
삼보모터스(주),053700,2013/12,227.94,393.52,358.11,146.11,655.61,73.15,764.84,215.65,9.54,5.65,7.28,11.59,49.63,3931,71135.58,2.05,6.99,4.13,5.25,19.44,0.06,0.05,1.98,4.42,4.08,27.78,13.14,18.78,31.03,11.76,86.52,63.68,23.89,1758.13,-7.18,247.86,2.43,187.57,46.08,28.75,174322.5,33.3,66.06,0,24.88,46.01,53.99,22.71,2001/11/06,,5,    자동차 신품 부품 제조업
삼보모터스(주),053700,2014/12,7.08,8.48,7.73,6.32,15.69,37.68,-49.55,6.99,10.28,3.23,6.28,4.46,16.62,1774,69564.96,1.38,4.64,3.01,4.16,10.92,0.03,0.09,1.38,2.73,2.56,47.73,7.65,33.44,48.31,7.56,82.07,58.5,13.46,2212.57,-10,224.79,3.39,176.19,45.75,30.79,138254.02,24.66,49.48,123.01,18.44,50.07,49.93,17.5,2001/11/06,,5,    자동차 신품 부품 제조업
삼보모터스(주),053700,2015/12,10.88,17.76,18.1,2.31,8.72,16.24,-4.68,9.36,10.18,2.7,5.19,3.74,12.65,1507,67310.7,1.39,4.46,3.16,4.49,10.66,0.03,0.09,1.41,2.63,2.47,45.22,8.07,34.23,48.14,7.58,78.22,54.34,19.37,2275.59,-11.76,218.22,3.45,183.87,42.22,31.43,148671.97,23.92,49.77,108.53,18.14,51.48,48.52,14.89,2001/11/06,,5,    자동차 신품 부품 제조업
삼보모터스(주),053700,2016/12,7.22,8.51,10.06,3.33,26.34,25.59,-2.19,4.17,10.08,2.5,3.85,3.31,10.2,1383,70114.53,1.33,4.53,3.2,4.85,9.42,0.03,0.09,1.32,2.43,2.26,41.06,8.89,38.74,50.18,7.27,63.19,39.61,8.26,2857.93,-23.7,266.26,3.1,217.24,40.69,27.3,162740.86,24.42,50.44,115.58,19.06,58.71,41.29,13.09,2001/11/06,,5,    자동차 신품 부품 제조업
삼보모터스(주),053700,2017/12,5.06,0.43,0.73,11.36,4.57,10.1,-61.09,9.93,9.36,0.71,3.51,0.97,3.39,471,68014.83,1.37,4.93,3.28,5.13,9.07,0.03,0.1,1.31,2.56,2.37,40.02,9.12,40.24,46.69,7.82,69.36,45.06,13.9,2689.39,-19.05,251.66,2.57,199.99,43.13,28.44,163464.68,23.35,48.13,113.23,17.41,60.44,39.56,4.07,2001/11/06,,5,    자동차 신품 부품 제조업
삼보모터스(주),053700,2018/12,2.28,-1.88,-0.18,5.54,-3.57,3.13,-34.89,0.77,8.66,0.45,1.92,0.6,2.08,297,66380.24,1.34,4.68,3.05,4.58,9.1,0.03,0.1,1.27,2.6,2.38,42,8.69,40.1,47.98,7.61,74.08,50.36,15.47,2651.14,-15.57,248.72,1.19,193.54,44.5,28.68,170347.17,23.79,49.01,114.6,18.01,61.95,38.05,2.51,2001/11/06,,5,    자동차 신품 부품 제조업
삼보모터스(주),053700,2019/12,2.72,1.93,4.38,0.65,12.33,-1.85,-458.92,-0.68,8.21,-1.65,-1.34,-2.14,-7.4,-953,58892.6,1.29,4.66,2.94,4.44,8.67,0.03,0.1,1.24,2.58,2.31,42.92,8.5,42.08,49.16,7.42,71.05,45.66,14.48,2431.62,-17.77,271.08,-0.91,209.27,43.6,26.95,144903.27,19.7,42.9,105.48,15.42,73.72,26.28,-10.71,2001/11/06,,5,    자동차 신품 부품 제조업
삼보모터스(주),053700,2020/12,7.78,-7.58,-8.2,28.45,-11.88,2.05,0,0.22,8.42,-1.19,2.18,-1.47,-3.12,-381,56105.75,1.23,4.75,2.57,3.64,8.73,0.03,0.1,1.13,2.66,2.37,43.81,8.33,41.79,52.73,6.92,86.26,65.12,31.92,2317.06,-8.27,299.27,1.46,191.79,51.97,25.05,117405.94,14.81,36.5,96.16,12.47,61.59,38.41,-9.54,2001/11/06,,5,    자동차 신품 부품 제조업
삼보모터스(주),053700,2021/12,-0.4,0.65,1.25,-1.92,6.07,18.67,0,9.37,10.64,1.18,2.15,1.54,5.91,728,54707.86,1.3,4.75,2.52,3.39,9.9,0.04,0.09,1.19,3.02,2.69,40.33,9.05,36.88,48.7,7.5,92.42,67.92,33.85,2495.52,-4.19,235.95,1.45,164.04,51.17,29.77,155306.74,19.67,47.38,125.27,15.08,51.52,48.48,7.82,2001/11/06,,5,    자동차 신품 부품 제조업
삼보산업(주),009620,2011/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993/12/07,,5,    1차 비철금속 제조업
삼보산업(주),009620,2012/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993/12/07,,5,    1차 비철금속 제조업
삼보산업(주),009620,2013/12,0,0,0,0,0,0,0,0,3.83,2.08,0.63,2.97,16.4,3765,222235.07,1.43,6.38,3.58,5.24,11.29,0.01,0,1.37,2.68,2.38,55.12,6.62,32.33,13.15,27.75,62.3,42.55,0.33,4592.71,-24.18,346.26,0.15,267.95,39.96,22.41,33535.53,15.42,46.89,311.86,10.78,43.38,56.62,19.27,1993/12/07,,5,    1차 비철금속 제조업
삼보산업(주),009620,2014/12,23.22,-0.7,-0.55,58.94,40.04,-11.83,0,19.87,3.28,-0.92,1.01,-1.41,-10.95,-2365,266394.74,1.54,7.97,3.31,4.69,11.28,0.01,0,1.37,3.22,2.86,62.95,5.8,32.37,9.67,37.75,77.1,55.56,0.34,4049.54,-15.3,498.25,0.32,289.92,51.54,16.72,31363.19,11.7,32.22,108.69,8.41,57.37,42.63,-10.91,1993/12/07,,5,    1차 비철금속 제조업
삼보산업(주),009620,2015/12,-3.47,10.34,10.06,-16.19,-10.05,1.02,0,-2.6,5.45,0.21,3.22,0.28,1.48,301,259475.06,1.38,8.06,2.86,4.02,9.91,0.01,0,1.21,3,2.66,74.13,4.92,36.83,7.46,48.94,69.46,48.63,1.4,4090.99,-19.68,470.61,1.15,315.29,44.75,17.53,36826.23,14.23,39.05,137.06,10.14,55.12,44.88,2.03,1993/12/07,,5,    1차 비철금속 제조업
삼보산업(주),009620,2016/12,6.83,14.46,13.52,-1.43,14.16,-22.05,-1528.62,-6.42,2.92,-2.15,-0.64,-2.73,-23.64,-4303,242818.53,1.27,8.19,2.96,4.37,9.15,0.01,0,1.16,2.49,2.23,72.12,5.06,39.91,15.01,24.32,59.6,38.9,1.01,3189.08,-27.98,633.34,-0.25,430.57,41.29,13.64,31988.09,11.57,27.26,98.46,9.41,67.66,32.34,-22.86,1993/12/07,,5,    1차 비철금속 제조업
