[제조]유동자산구성비율,[제조]순운전자본비율,[제조]총자본증가율,[제조]매출채권회전률,[제조]자본분배율,[제조]매입채무회전기간,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,year,label
63.07954463001235,-34.80911747839585,-16.63318301635816,4.491348124727983,23.566910631372743,139.32238073080532,-17.191882335754983,-16.21484859776148,-7.283614044024041,2014,1
43.655289864280725,28.701393190397887,23.323469162116577,12.539681680494494,83.47341225166701,6.933627566437821,6.371191761542211,19.479025064091616,26.357330461829395,2011,1
37.89717370577514,-28.404460586008767,-47.32,10.483772774619148,0.0,38.009143467385655,-36.569429745388206,-156.87678027948579,-163.9,2011,1
49.093137949293904,22.329727278550997,-16.05206477049237,2.779074435709166,0.0,54.37998113502857,-20.73413136228522,-121.54643526153812,-45.18396488280309,2013,1
29.345731092866373,25.977346039474384,-11.14980524704635,3.606925311551288,0.0,12.228243785030708,-22.120448239509468,-179.1066226841012,-27.46733925188422,2011,1
62.8038187069303,54.12131416335032,5.418088239565499,4.840235089549764,34.88240856265663,16.328162018280047,2.0102891218447727,10.071857335114586,7.505486929012356,2016,1
45.788042654583194,-8.971237865457269,-20.521049203872227,11.7479614971784,0.0,19.04497035798121,-14.387285891164595,-218.51200047126596,-55.179849242759296,2017,1
29.922577423856502,-7.475568809147385,-6.352108450968098,4.1525603047383655,-546.7604133615549,17.706374407498835,60.736822807129315,-46.602582429295865,-36.12964740679875,2016,1
53.71461384211021,24.40624677506177,-17.962218693537977,18.559366274693566,0.0,10.865320169462128,-40.933421972869006,-192.68670288315357,-30.687792716551844,2016,1
59.91260542356281,1.8777476468732743,48.198973056602355,8.693960239767147,44.89678336271628,55.749667704366516,25.9999677320894,2.701522455164702,8.707448724857095,2011,1
27.03474376825666,-39.97645057628078,-25.257795709304464,3.4211607346443227,0.0,85.65445854019794,-2.2083729717803147,-76.0553090673801,-108.78297987966741,2015,1
69.82616059251824,-46.37,-47.32,4.137578901131341,0.0,51.13283329650266,-58.471265302288515,-208.79519466143182,0.0,2014,1
47.94628782394243,-4.109855326114745,4.166715137444374,3.1998466855718695,-226.18853689104833,57.631934080661324,15.797918857571046,-6.5511286260777295,-14.613529358177257,2011,1
54.171461822980454,-26.992699513149407,-47.32,26.696710206906666,0.0,24.443098296033682,-46.96043857934941,-104.72657413280074,-163.9,2014,1
52.25884514590193,-15.600812526409214,-14.702960453539006,13.890299660263125,-334.3449992095706,64.72452071478945,0.2673310419090056,-18.835124710299027,-97.93561301637692,2012,1
28.197156016009046,-46.37,-42.18956959265906,3.880684549163974,0.0,96.61838394778891,-38.35973197272281,-69.65726878110159,-163.32318304993743,2013,1
43.73459507733289,28.98103175786231,23.80911873483416,12.734999362777145,84.4648182643067,6.31606172641344,6.0449190154665775,19.068649408145824,25.773981636535613,2011,1
20.205506354512835,-4.034786483456596,-46.17519232850669,7.681136042701372,0.0,92.12225470456515,-51.988241877181075,-377.16986417503364,-163.9,2015,1
57.42531326168023,-4.38759457120728,-33.924824181545596,4.5622363297653195,0.0,48.38489557943992,-30.850193013219364,-68.33398619823049,-163.9,2011,1
53.1317225367638,8.515109389285344,-1.2400209217301488,5.108173754181326,30.631065728151295,22.92805958426138,-1.1087118486895104,1.460384353220132,3.9676147379429922,2014,1
52.732148165616906,28.35931933582085,3.337500884985575,10.329711572790092,30.802752152877144,22.962347528628808,-8.446281114016035,9.388762534356868,3.9786581337675004,2014,1
35.0427096276871,-39.360024263171596,-33.56374023937203,0.93,0.0,147.47,-30.920135267464634,-358.7684608986877,-156.90218552105503,2011,1
58.62270036540785,27.537759154940346,-16.400857342656543,18.15392808399602,0.0,11.328808053021028,-43.54488437870917,-186.42818343535367,-29.387086030747163,2016,1
63.77305116451453,-21.74466120000232,36.564219775814486,4.3151979819196065,0.0,98.22969360323502,-18.658808780708217,-377.34,-8.256902265878795,2011,1
45.23660200963788,8.883805886860399,17.830523415834598,5.151495402065026,0.0,54.901204598484775,8.570100285755892,-87.36789252361362,-67.1431163771538,2015,1
71.66458515732256,17.07242816368618,24.543500790933873,2.040731155433785,58.532904324275655,90.42152701168952,-4.3555686640348235,8.309549424001672,13.492252879991643,2012,1
62.44670640192133,-9.447526028459858,5.825760023656516,3.539098341278872,-18.452176582888903,22.215089925788668,-3.634105678654895,-10.131482873731628,-53.831333762233484,2012,1
71.50342719573868,46.08323941631169,-18.47095068455195,5.649507042138135,5.768251195536202,12.058544553784346,-36.952370883210946,-24.09158448517651,-35.56759380369285,2013,1
60.81049998882266,-46.37,-30.93416662085162,8.811815630914971,0.0,57.39123759143056,-28.76699118901719,-37.39984719735967,0.0,2012,1
85.27824341616868,74.46697681054363,2.6167249900251033,2.8281385684468923,69.97044769814278,25.104772528569526,-19.410566725323804,7.6755283517650446,6.4939957978250735,2017,1
54.96187007999982,-3.4911697080080213,31.14882231681331,2.5326424794968196,0.0,124.15833339840722,6.537105263899875,-377.34,-14.377317358826119,2011,1
13.98071406192211,-46.34652612986294,-45.28024423177418,35.69717430902734,22.095388072866566,41.20520256986088,-31.751318790675914,-11.025839269614078,-119.70691718355835,2012,1
90.24138613769821,80.95108668554361,7.475945269462192,5.47854999076851,77.3542745606453,18.221829083433203,-9.518292765679565,14.429644986308002,12.56435920716827,2015,1
43.05813839201217,-0.3523501794112236,7.739478560222661,1.4076765104290148,25.108955395817503,79.46002026016896,-5.087202774133559,-12.307898183450018,-8.222787346939517,2014,1
30.65631193641445,-20.499070670657783,-31.1580322350172,26.293423309479813,0.0,19.9965980354686,-29.97172526732588,-59.271777336113495,-78.7927765805245,2013,1
39.58208555612848,12.637457624376207,-15.179224580693365,3.8043484354549313,-709.718787158451,27.389575780249988,-13.7321321713372,-20.13862841953493,-22.518293674354982,2012,1
92.6492170836025,58.68713018966036,2.5784059344226664,5.88477935466862,0.0,16.858915815167748,-58.24800595003377,-117.92043901701206,-14.980607272022388,2014,1
34.62958792222033,-30.029082681120546,-33.42092980501334,4.032116369636241,0.0,48.07399056980406,-28.2690680909794,-89.96659759039893,-116.65249743894577,2015,1
29.21442502700065,-46.37,-22.868637227960576,8.238762581471086,-76.48322089537922,5.4709260870109135,14.793868749713308,-70.38934883219564,-163.9,2011,1
49.126891130453586,-13.319301582059687,-34.84106320362721,2.74817798650124,0.0,83.7904205004426,-36.572775893573706,-89.3503265209784,-163.9,2011,1
70.42318340291835,30.877806158139393,15.565740984191248,5.71164999702782,-705.0135509441263,42.335345214413024,-10.119286635460586,-41.480950746773566,-39.40757990806779,2015,1
25.004658798988338,-19.0270230337883,-42.4442361807421,5.100667548985668,0.0,115.26828197860992,-44.85455834346634,-369.7746887747724,-163.9,2014,1
62.840444295214155,38.14449349833812,-28.297317541162414,3.3729806902739514,0.0,32.325201682806124,-47.37128701547601,-126.27328386227487,-58.7270901017194,2015,1
62.234450817426534,54.276904277809486,4.114540490412049,4.926160953691107,35.09162683919143,16.933259591337915,2.3154781743677533,9.761568119853152,5.756293869191279,2017,1
50.58354258903638,5.685969302066371,0.8959405911323977,4.036423026176304,30.03474637524005,35.94030768569049,-3.7052408643448507,-1.9616511301060537,0.9973056599201744,2014,1
32.923466397297545,-39.534001627323015,-33.515284650560346,7.637175593716181,0.0,68.09716649831097,-43.404336905131125,-377.34,-163.9,2013,1
54.2675291542054,46.66086629293319,8.904160149017432,14.162770194448104,30.600994666236733,21.93744406354541,-14.184898522378504,16.285679157487433,6.847625207317346,2014,1
45.74224503421537,-16.895530023877964,-12.5795387719904,2.013912169899621,0.0,101.93657072116444,-10.020315368090886,-37.95302361551485,-64.39990656327869,2015,1
65.3014352788113,21.666880595840638,23.77387355308878,2.8940256887777362,37.15999152683791,73.50553290683284,-0.8567843169143139,12.82167608410748,19.429454923325903,2014,1
44.222850177525544,-35.23201641463182,82.44472334237416,5.030452466756408,0.0,35.69581362284921,128.82620703418047,-93.22895332968507,-163.9,2011,1
62.7784869886253,39.23049371188874,-17.584855479259982,5.576205300596499,9.574750577750912,3.7710364379229517,-34.656205300596504,-19.918635441392002,-17.565592610484032,2015,1
42.31290407707691,15.04845995535375,23.98104415812093,9.05844031095239,73.62029156467972,9.635544899104136,5.760580815415382,9.42760067152623,13.216813220321201,2015,1
79.04124982580461,-0.05245574962089994,-22.749422594149294,12.158960727031326,-5.075741789645655,5.293387158504404,-50.04592757155972,-29.3995417379453,-112.0572945063682,2015,1
58.094228797374896,7.832488829446319,8.098594663846502,1.3594568887545952,43.272118853380604,83.63369617438369,-5.623511400619702,-1.9183733954617743,-0.8851993558151401,2013,1
56.36848283655156,-46.37,-47.32,7.803563695961724,0.0,111.26941619584778,-58.53,-135.23922171418502,0.0,2011,1
23.835505774456216,-37.445618632155984,-47.32,46.88366335638399,0.0,6.350865433508986,-47.89285946214926,-126.86048574469932,-163.9,2011,1
42.87443635748633,10.876961958305083,-19.194654176415263,1.2941722029450402,53.32260155708309,108.25591803470506,-34.23120853069382,-29.29742965038953,-20.19961143782117,2015,1
73.09987603155743,17.214185287067398,15.990821013600183,1.6942137427241326,60.06466879636719,92.06748472206037,-1.1778464815724436,9.061649717496485,9.731751412517575,2011,1
19.719199861325894,-46.37,-15.345383879284132,17.75710948161879,0.0,6.597568348081914,-11.87795049393975,-108.77027609637355,-163.9,2012,1
74.68098406859566,51.13892547586773,35.0830889869762,4.181290494431014,47.38129988920956,8.305767630384793,4.178921408450614,21.388150178560842,42.251582522246444,2014,1
68.52550480141686,7.747997735556037,-12.67510609317791,3.996132637235091,-1.4559460311394687,91.47641120478698,-5.097550971042274,-3.1671408563710166,-5.708393676399407,2012,1
48.701174225485545,27.759924155242466,2.8446623759665015,7.1942638244388775,0.0,18.51010826937582,0.3424914906896124,-64.98186305916497,-44.100065899915265,2016,1
53.60644612353835,14.771813154014227,-4.990898712138684,5.943737217201289,-374.40649574241456,59.30502971449069,0.5652132878947329,-19.204504068791785,-46.85978955558891,2011,1
44.34502525878303,17.42895744554616,6.408012287029919,4.6562523982930655,-169.4049837207425,33.17569706044873,-16.81574587687828,-34.539195831980656,-43.21040560474343,2011,1
60.50443310132619,37.243320010762474,-3.168550484908752,6.724244940588843,28.59697016727374,25.084195519325448,-0.4128448467609891,4.372988348393058,3.1187258757923915,2017,1
63.20517955008572,-0.23962608438591815,2.787796392251273,2.4087799561508723,-87.98320636733811,62.753241305893745,2.1252453305163286,-22.098854033364162,-48.97396873044244,2013,1
48.201472443052474,29.983918783496094,3.837632012303463,5.45281383587384,0.0,18.44576898408401,5.893899489951435,-70.01533981182772,-45.84366053132336,2016,1
72.59076390449424,40.66838235255006,-18.109985503727504,9.357776188429746,0.0,22.95939230939635,-38.57241264207397,-30.283924620446847,-52.4028973065016,2012,1
61.15441146037455,-5.357299765965742,-23.8202580987898,6.9916335968629575,0.0,46.42445770665945,-38.20098912149279,-37.88798751500232,-150.72495155270093,2014,1
62.095040048331406,12.256333902586807,-42.276889912007185,3.458924051307597,0.0,61.99782805179941,-34.32349221836467,-85.42415155781009,-161.51544063824582,2011,1
16.281761993231985,-46.37,-38.21126069357943,9.122694415587098,0.0,77.80438333513298,-34.95057195939191,-358.24378594305307,-163.9,2014,1
22.698018066918884,-17.701752224972516,-30.972757360571315,1.9679486224618055,0.0,11.338557922402288,-50.81976259552501,-377.34,0.0,2011,1
56.45036816710069,1.0642381753542196,-35.17484909348099,4.126738479189667,0.0,48.61599385073045,-28.225480033014108,-68.85068556644727,-162.17584355188234,2011,1
56.483062745473575,31.04134790001011,-8.000458091165168,2.973832845108287,0.0,27.505305909545186,87.17020101967944,-59.679293942587364,-50.058601888218305,2013,1
21.681707316447405,-39.19785018756046,-39.82414612936829,6.985569317890482,0.0,56.80654556268044,-40.53128091215158,-377.34,-154.26418233568498,2015,1
13.694124153797965,-23.6949721016109,-39.47773438869987,2.7598190552835686,0.0,131.33586146432162,-13.695091527095457,-230.64060924833626,-88.04648411554729,2013,1
37.66108362821164,-19.221877710234182,-25.298295744753474,7.266983825050019,0.0,52.16902099023256,-31.218078926018904,-46.50271745055508,-79.70759756843056,2012,1
54.22164703670507,10.120882003239302,20.301452949451804,10.257748227560292,50.17912494808828,31.616378458359886,28.487794142625763,5.28190781444669,11.199870904683129,2013,1
40.83610309845663,12.715257121233794,13.49149116385073,2.3996992827884203,0.0,123.31380814731833,46.52860626313477,-14.928975576965422,-12.267784192964596,2011,1
41.45036944666516,10.13267460167473,-38.05024118920138,4.082860139625794,0.0,33.00695741978983,-40.574798402257905,-118.57507535148703,-91.56332007251828,2014,1
58.31663085762966,-23.3716258703665,-11.089878119983837,3.3665476008089152,40.90848577798213,147.0929855996027,-8.403107222477665,-5.563078830949777,-13.442821132294721,2015,1
41.45246813439137,8.288915516655692,22.6036084481657,7.955910671086991,67.42101232473316,10.974479089834709,4.722834193513792,4.986374170439838,7.813704835182801,2017,1
31.16730860839234,-20.163275922301516,-38.19370746453478,0.93,0.0,60.925606397478646,-23.843355928267105,-377.34,-122.90687302350845,2016,1
50.32848749684213,11.065632767307426,20.901506713542723,9.764255486180812,61.793925719201745,25.423990831733448,17.729541117663743,5.037410241971576,9.090706326467654,2015,1
62.56242231942642,40.45122551176291,-13.28872548011833,5.827081493019363,11.172076082833476,0.29690563798536973,-34.73213603790233,-18.701438091241393,-12.10402531875172,2015,1
57.0180352083999,18.688284897817752,-5.992005136337321,7.0114232458198575,26.192196752491107,28.244879131870956,-1.9805229061497411,0.7236426145213457,2.1503184491526524,2016,1
22.842869400287046,-19.547928129696906,-12.073589842927658,4.084713605372878,0.0,55.86435211928844,68.69131324955174,-228.203924058933,-89.52673891906187,2015,1
71.53813515785856,-46.37,-38.105690636383684,5.38584533579768,0.0,58.02667048958357,-31.868533287115074,-61.796084676420335,0.0,2011,1
55.34729791220573,-3.3083015756031955,-32.97047169186387,2.433491854540125,0.0,79.93893075620545,-36.04757816360572,-95.09460279357316,-163.81329499361715,2011,1
55.488078588349865,6.398482353404297,-5.462328462673768,4.131722331747351,0.0,74.90272913535532,-6.633733426087291,-7.539894468253131,-10.469355792617378,2011,1
44.23783480228989,21.55840066902175,-5.670260419539474,4.450563887684182,43.90767675892351,27.923778977463698,-6.0792351692045985,-4.800838607138601,-0.9304961973444162,2013,1
75.60854582953723,-46.37,-42.72374112069236,2.2517084694924385,0.0,65.77689012697448,-34.34454374029221,-78.25123670112306,0.0,2011,1
23.490685415156612,-46.37,-35.0812978596643,3.4921578954350676,0.0,93.21436065205042,-25.4191453581839,-78.30198682656975,-139.26543604801913,2014,1
35.581588462899866,-21.157693721240285,8.802861875511656,5.6013421687251554,-710.1,38.47999923363855,-11.205167962681006,-39.25861167454866,-49.53243670214307,2016,1
84.98220832631552,75.92867249772772,19.280513968431116,8.553379585958577,72.73903896590635,8.049545333186998,11.584022428662408,24.482829119360748,23.88628017299301,2012,1
35.1719629660574,-6.561060790211968,2.097067394845645,1.9157173616231393,0.0,147.47,5.204210867170275,-373.09155817140424,-13.34797961697733,2011,1
46.78176113752629,11.323305681562564,-5.812468949209516,14.127393529772082,36.22220551341535,17.59304095148817,-7.789626973180599,2.868734798174816,8.788876619367507,2016,1
72.04954550859127,16.793342705717595,11.200883796280747,2.7566350936217843,60.44232271959704,86.27501253800835,4.376943027514408,9.008415984475647,7.605572171488022,2011,1
38.40219899176809,-11.820876702381579,-38.38998071646768,7.385800451820206,0.0,28.958379812827275,-46.11590220680528,-123.28722145142352,-123.52502042980993,2012,1
34.97852115314847,6.010263685356195,-11.533856025359643,2.987957689714884,-306.42831059632215,23.91603669107601,10.774349308502016,-6.826172046756842,-10.163949264889396,2014,1
69.44638446685198,12.389127679034889,-1.1492624037848396,2.195055128085613,-32.39093614586355,73.23917661619234,12.80261460457764,-10.595095589780689,-10.787544736318004,2012,1
68.72791234418138,-45.982547519217924,-46.364760012818394,0.93,0.0,147.47,-56.3391972630433,-358.53947293552585,-163.9,2013,1
26.442436933816076,-7.205289150488898,-45.93026321740057,9.01753181574467,0.0,35.167309511855876,-43.70110570740826,-375.8754070683581,-123.7612171773157,2014,1
50.61254142012916,-31.420135176385163,-24.316404377919643,6.50226036867752,0.0,29.067801953556753,-30.863916173255888,-50.20837157131645,-163.9,2011,1
58.466210449044695,9.913275283085037,26.816227977472693,10.939787194503253,52.67682242793054,43.01232620512008,27.61531482613812,4.386922867067579,9.997253930054162,2012,1
43.167265491682635,-30.135640465029898,-26.851579724840683,4.520914155822159,0.0,38.953392118186784,-12.629622213629345,-30.18821944325033,-98.88105376762088,2014,1
12.671159781439597,-44.644311633563156,-5.869527709892836,23.09776484210465,32.461484893755426,9.363252638657315,-3.601885660011031,-29.43497436581436,-72.09555444329052,2012,1
46.23372320226413,-27.692152208760476,-16.62515454895564,5.970299494408202,0.0,21.171993574776586,-26.428620206266107,-109.94893029795514,-154.79651116057235,2014,1
66.72554263723144,31.467056084815717,9.395134136067803,9.81171773214358,55.22190295633995,49.99489765385541,18.426558069000233,9.717630953677732,27.604112373496367,2014,1
41.40357791104166,3.3298477376823854,-22.331527592075915,3.413945479576718,0.0,22.056788231511543,-30.777661863704445,-199.73117234271712,-20.164141226525036,2011,1
65.5318678924339,5.672433345358692,10.801917286656174,6.006981331051636,-48.234660695448696,46.52634290970085,-5.258614151081514,-15.892503844758792,-41.88358760220096,2016,1
38.11430185081749,-15.534435636857232,-36.61199998006396,5.9302394328290635,0.0,89.82937322883683,-45.78843157709224,-377.34,-163.9,2013,1
57.655854616572576,20.357900631375607,-6.77189806197026,7.323783461512637,25.463692120407625,29.11747250861272,-2.1236040372090144,0.6027289826402698,1.8520648238459985,2017,1
38.20838188596055,-21.080905654706108,-20.333596631713426,5.01942372205303,0.0,32.87943658422701,-8.754412251201664,-32.98961413478057,-97.73359636895037,2016,1
34.476394016196444,7.471148688882774,-3.713357890174061,5.65875060441467,-710.1,23.315924400241656,5.614332085613048,-21.597538915733274,-26.161928933389493,2011,1
40.905031284440334,12.332623121711773,15.480067639083686,6.37470253735869,57.9514231307405,19.440618316677682,11.211811969895187,17.827039892126685,25.02128848634851,2017,1
19.271375260839925,-15.016635720844935,37.095299083113794,23.416075241667166,20.102982712409307,25.637266699694607,87.46229659909697,-33.093983621078614,-21.392230521776057,2013,1
26.266239520492785,-41.25425325066365,-29.858245893755228,3.01,0.0,74.24789812998344,-16.402879737712365,-87.26578888262195,-114.01836149394266,2016,1
43.64140440719288,6.911181555520372,21.32909973755557,6.389053645273039,45.91921867854925,17.90544910212881,21.503903736894394,10.918599709180755,18.013791593468294,2016,1
75.31701821080807,53.53557586681303,38.85934966706823,4.734363661572238,60.8670672813364,10.253814230204439,10.788145755788246,26.000165866777387,42.52504647711072,2013,1
38.00506489455056,15.453726050480853,-31.7768711375052,12.153012669803498,0.0,43.55544035919158,-34.539047125915,-229.30461835679435,-45.89184208933237,2014,1
31.669171663547196,15.145251468590544,-16.390887860610007,3.429147571582175,0.0,16.136417956052913,-24.179953933335995,-190.29574057133,-24.95786757224589,2011,1
44.43814009996926,-8.540808438397242,-47.32,9.931537508106006,0.0,32.22216160632356,-54.56994111355371,-156.55035055500773,-148.49388601488954,2011,1
70.98648080277476,43.77374724579317,-19.924174896965056,4.05802215160446,0.0,28.062307806591814,-50.39626629444904,-124.0115301244581,-46.85427912246401,2015,1
67.87827104246419,-33.99280166792278,-46.86262769096929,3.713552348203898,0.0,53.89094960608077,-51.125259591743834,-245.57693492925955,-14.323962519233575,2013,1
40.32488950988679,6.327042606848485,14.690626131250998,11.139327090774158,60.79791161615323,9.966492137626071,-0.20605115754031011,4.912341230447113,9.789814848834764,2016,1
29.236806100127374,-21.750159554216943,-31.716908230005867,6.525447306344367,0.0,26.268211068415557,-33.21181113745796,-95.34841327162135,-110.22843724025303,2013,1
52.79991535692242,30.427649686675405,-5.615515721969252,1.5197730847047173,0.3456032460590066,117.80335114206042,14.186517270958127,-16.17477662669023,-16.411087632572542,2012,1
36.56807060384928,-24.832729724044455,-18.62902807004608,4.238709867389535,0.0,45.29372379723503,-9.917670439902409,-37.79803971330985,-70.95560801171047,2014,1
59.64074833259818,15.550617244833042,19.996247492906434,9.493429394003654,50.2351486973284,46.87817695880006,20.441483134275177,7.223510100264235,13.210551700950475,2013,1
42.52667483555887,-25.415498788328513,-22.684368930267173,4.969327615108791,0.0,34.27370879871427,-13.071292613377832,-33.51929085509388,-90.50954535101407,2016,1
49.33981573156628,-26.96674436735791,-38.18170595014508,9.662043125907704,10.31960628479014,48.34736988524314,24.041826734846765,-17.92614272841675,-99.90854950782787,2013,1
14.093567421921179,-17.332455202868104,40.50879813612883,24.353388579676224,25.714630749087267,28.649581806645983,95.42150896801775,-26.177662437947458,-13.394888167673,2013,1
47.73720165186553,-39.73568069287041,-11.197072891329785,22.241401093384795,-209.12803226958366,52.03406562469321,-9.644118065897732,-26.887760797296437,-154.18283739513208,2014,1
43.87981461261663,13.064593722083446,21.506378678719216,43.20415017509701,45.48215958642427,6.937345135398442,16.40361152213559,11.19211444572007,24.04019342060849,2017,1
62.978603554470105,-5.36585999541642,-40.37786452510203,4.916355747637798,0.0,45.20902576378526,-34.673419805915586,-83.19416018033367,-163.9,2012,1
42.796918885116,8.826141683046815,19.40026308736589,6.365265320707493,50.25662319100044,18.482315972843296,17.9990905842373,13.31329104877904,20.43425361801259,2017,1
27.525365592415405,8.88439312046588,-47.32,15.435644300326842,0.0,18.405623708848104,-58.53,-374.1424873780145,-122.33232086552962,2011,1
27.67319779380502,-19.09712612077569,-30.919667815018865,9.422929015227123,0.0,29.5097312214221,-30.26508614528649,-62.31090970630316,-84.60943900060718,2013,1
36.75514429084183,-14.04941336086864,-25.041780807193614,3.0728397295085053,-74.11520825276571,55.9583477624003,-12.189604815454205,-32.986354610821586,-34.290241848609504,2012,1
32.056930954639576,-21.03407086486798,-32.464310066165616,5.750316871450102,0.0,32.531241706098676,-34.62176616255065,-97.91211396500303,-112.18517613422974,2013,1
15.927254885406642,-46.37,-43.19499743506008,5.858188330600274,0.0,45.68596464660329,36.05858896860453,-377.34,-163.9,2013,1
44.24208658955409,-38.03285501152691,-33.842185321681654,3.777957945442209,0.014705488285943985,46.77697462278358,-11.854636371843078,-24.59320792215997,-112.88458091615227,2012,1
37.13509127586139,-46.173123665653655,-47.32,5.946739627023944,0.0,68.10951879199348,-56.760122474294775,-126.64385619198355,0.0,2015,1
32.517421217205374,-46.08915081535313,-26.953708086276094,5.597694709911848,-9.41297751122886,6.710936565392471,-20.707821206802898,-47.68834989530642,-159.52418851017947,2011,1
37.31700997281132,-36.6199059038571,-32.32631780551971,6.076848641669571,0.0,92.46986727042786,-30.804495236920133,-356.80175715616497,-163.9,2012,1
64.69815141668388,13.640297070748446,-9.941168118622045,3.333769291486899,0.0,97.89492619478102,1.3264956441338631,-6.028437649818426,-8.151902393671604,2012,1
53.42266633025011,43.81850391274051,5.165273440357467,14.208006426639106,29.828006426639107,24.286679413593458,-13.454824109554792,14.389511189102153,3.540875203613382,2014,1
51.63709992013479,-14.720744606044754,-14.301717644682977,2.66413962319582,0.0,105.45707648385338,-18.791380304834128,-35.42061977166531,-73.65841249873783,2015,1
53.33663609094506,47.14397224031608,6.889144839577902,14.304167771369107,31.026182257843878,22.823817138319953,-13.692959562553181,15.875525647655646,4.023216656929005,2014,1
65.72084779733547,-46.37,-31.28277972077057,9.463772431712709,0.0,64.804280279999,-31.568770960293683,-36.94077534053213,0.0,2012,1
64.35524633223815,6.279173642838293,61.02323054074522,4.6505596778261005,45.955766689932936,77.59522376544429,2.608527820027513,3.6041604832608494,17.78761700914676,2013,1
16.945727512339054,-46.37,-30.077243905023913,59.98,0.0,132.32172481122674,-19.610523370934235,-72.12757701213684,0.0,2013,1
34.85041650136113,-46.00833399455548,-35.70291077432418,8.495002495580344,-97.12879183296539,11.284152855655785,2.305039609339314,-51.98457754763959,-158.2650103022676,2011,1
63.5262353469534,19.322108268671652,10.261993187626633,8.332112706493897,-21.718340751941707,30.01530910465432,-19.527524583676513,-19.640067990305894,-31.62771338239412,2017,1
44.57392353669745,-10.135549589282974,-18.682584602586118,2.7392468535709646,-85.00778446688119,58.04058273896532,-7.486785703563291,-25.921934920122105,-36.35992783929183,2012,1
62.16346409221916,28.073117557088025,10.526896090530391,9.187901321529083,55.80934130413244,44.56109293677492,17.15871521287012,11.174100802218277,27.146018249071034,2014,1
54.60103907180992,31.14201414982968,-25.04314652650028,35.141912944792,18.835112759635656,14.945924060388169,-17.1272326180752,-16.344287080089718,-6.889503296549151,2018,1
39.995546741262174,-33.109217945028206,-47.32,9.170782175546437,0.0,43.62138686617751,-32.54453319025142,-152.9468531936275,-163.9,2011,1
62.96645430408135,30.281286854700593,-39.85885016266876,5.328145338515764,-0.16506836204859354,24.16978025018202,-34.38002951308769,-27.52757279047747,-48.644785138072756,2016,1
55.88546814728477,-0.4340450202714422,-35.39797746672088,3.5486516599095195,0.0,56.0788769464139,-29.581985162961086,-77.62580563731682,-163.9,2011,1
39.18176917962766,-23.38545923131884,15.371001770347185,25.36230507190696,-710.1,51.235542539028344,-12.035281878716386,-56.74954044914183,-61.279236712942364,2016,1
42.57966040819042,10.737985464011976,14.498701192530064,41.96057621814617,42.07038138477719,6.4995945890559765,10.595428630742358,10.400995760559276,23.928188169483988,2016,1
65.32350146224906,-46.37,-38.55216575829071,3.3066663876027547,0.0,40.20717873476262,-31.40315863932448,-242.11029510299562,-29.773802851273917,2015,1
54.566237963000646,-38.670620181025654,-47.080085249790805,1.5137482007119971,0.0,116.71582610835065,-20.778196476122446,-134.24212644666875,-163.9,2013,1
59.73801107018849,-46.37,-39.05257524035002,2.3131225157750284,0.0,40.60576873716664,-25.150254115696384,-69.84678165535946,0.0,2011,1
43.05941323999064,-32.4292303004874,-45.206881225114756,2.2457144792618813,0.0,108.71929128032181,-32.71003387700013,-89.36393590590058,-163.9,2013,1
89.21137307453175,56.68251973506549,-5.250969404447752,5.834310233473781,0.0,18.964831594943877,-52.78214542895586,-91.6361779986417,-28.432232919616425,2013,1
43.05822056841924,-37.41381050123442,-23.42780716406118,6.188637822609826,0.0,17.413986392533403,-23.317062525023765,-47.79148671233446,-163.9,2011,1
38.401712821533806,-46.37,-47.32,57.301433692485965,0.0,147.47,-39.867190510706415,-68.27726635499877,0.0,2013,1
57.749726022038786,-5.624688564041257,-33.35439841124846,4.729308901349977,0.0,48.276757992653735,-31.645544964031767,-67.33587627219399,-163.9,2011,1
41.502174535280965,-2.115487073844518,-9.078843876777889,5.14853121614207,-470.73512815197836,43.101730191112146,44.54317882112131,-34.04590930435279,-42.88387654805357,2014,1
33.30583885084807,-37.78631853324284,-33.281472876322944,3.618263851458607,0.0,52.69452104165543,-21.731645977634592,-80.85292482226374,-117.79713862585936,2016,1
40.09408454853964,6.924970401670263,1.2568381714555603,4.835764700761665,2.9193576778517434,49.8799688688647,-10.413992381378193,-12.526649940770062,-15.161322124283316,2011,1
22.82952426239117,15.600055731665927,-27.580369533996382,4.11815591570243,0.0,41.916076818066415,-22.94903274562411,-221.69930290296338,-43.56418964678933,2011,1
46.10133320909626,5.635013964686972,-47.17929900680432,6.373265999540593,0.0,30.62704906226994,-57.72599432459611,-373.3896978567367,-163.9,2011,1
22.635383251851337,-13.244697526935425,-43.90829144086379,6.14906043241666,0.0,107.17364206512951,-47.58561410735265,-372.7797738092178,-163.9,2014,1
53.76801975415584,10.180740493896085,-2.0180525903896016,5.419788505194802,29.90429971207793,23.79857046935064,-1.2514515088311673,1.3397592883116898,3.6700729111688344,2014,1
34.583012362065276,-19.248493789341246,-26.97510872849852,7.97465839895549,0.0,45.442981234706224,-30.765605581198813,-50.44346281011276,-80.66577641628487,2012,1
31.305868665108015,-42.175783868848775,-39.1656788882861,3.5541573980515855,0.0,81.67104356280845,-33.25835443678577,-75.47608486905168,-146.88270270354568,2014,1
