[제조]유동자산구성비율,[제조]순운전자본비율,[제조]매입채무회전기간,[제조]총자본증가율,[제조]매출채권회전률,[제조]매출액순이익률,[제조]노동소득분배율,[제조]자기자본순이익률,[제조]재고자산증가율,year,label
49.33934421226633,-38.8453716507661,111.35026375411041,-43.970413497739784,1.7843915364235379,-68.03991375948519,0.0,-141.47807512041453,-56.63140705244794,2013,1
43.65939338508808,-41.396573990215074,147.47,-47.32,9.296228663951835,-175.4132626437391,0.0,-22.644573370559197,-76.9034798473117,2011,1
67.18621830300775,-39.39482527732895,124.02762194057068,-39.49844963242794,2.05478868598687,-365.5629016793842,0.0,-163.9,-31.883861465152556,2012,1
50.3481191220215,-15.72082126651414,32.23460545285327,-24.42503290218766,5.110974801110837,-93.9536593995592,0.0,-158.4786382036801,17.707055608454283,2013,1
50.3441639379267,-32.6665728552887,38.4363221613802,8.09514969005945,4.448518661097096,-377.34,0.0,0.0,-59.94573825678434,2011,1
30.229288100544913,-20.80728634305018,12.593408722291338,-47.32,1.5789788992322198,-340.35356620574055,0.0,0.0,-82.88219143629935,2011,1
26.02500835331299,-43.570070985443266,27.278395259003393,7.051254362876246,16.2376159887074,-27.1847710819232,64.73798864232907,-84.1805419989062,-51.07973025531557,2013,1
70.31402886148406,-44.87015737469664,97.32173694679958,-47.32,2.2277773264574177,-193.1429408412606,0.0,0.0,-85.89,2013,1
17.938662632529205,-46.37,57.95769169952659,-38.03274085002478,9.485141661847877,-377.34,0.0,-163.9,-79.03313175087723,2014,1
42.86102651926622,25.56987551548941,60.457074757579846,-15.283159684216837,2.249545571841794,14.15248869842483,60.28892318518352,6.925471906164291,0.41317247913013505,2013,1
71.49197569771756,-16.975914673430662,41.003436691262216,-42.152800475677104,6.713534403395521,-89.98466838576681,0.0,-163.9,-18.02510917708531,2015,1
62.042374509240865,-4.550954687420907,66.03817068814378,2.7765695566361703,1.8424618448522272,-11.29768563834996,180.87685211302588,-47.32296380788877,-7.938686562271,2013,1
34.63280839639052,-5.4555193684050405,19.500100891135506,-0.6225618466654761,4.182728245342888,-51.58713876720632,636.1805204140945,-39.65873479609708,6.390224494725858,2017,1
38.54168372048761,24.586352723012872,5.951787900085175,18.24287549820452,12.787218406961166,18.5724162582146,2.4964896053912256,25.894833917488093,0.0,2011,1
15.182937125766195,-29.451553669765236,133.79887948860735,-44.535545625227634,2.450919268937384,-234.5994784857638,0.0,-86.48705469732447,-55.31993449591803,2013,1
55.743848961506934,-6.223559530628796,46.32899495530336,-25.787235066369384,6.060840452877151,-25.865352198635467,0.0,-133.00691233407653,-48.23018429408591,2014,1
63.47013514646104,-46.37,64.78924968107405,-36.11481508256308,7.598154482605283,-59.513289489380156,0.0,0.0,-60.08821218121502,2012,1
34.86316082241443,-45.957356710342275,12.348920324302515,-36.15718415380474,8.30260435838858,-52.43062878450511,193.9036563922188,-157.47075132565544,-55.652815914623204,2011,1
61.54514940046382,30.600734228252975,23.559215328267957,-35.60531508780728,5.077494307233429,-32.41155954077108,0.0,-48.764272603066914,-18.614699269098978,2016,1
19.721053693081974,0.5746554299244035,72.75720495930328,-31.502423059673916,4.71865191617935,-249.1747263349257,0.0,-72.59855675716994,39.91688148629666,2012,1
34.89207852499227,23.869869253742,11.543498644694022,-14.189080267702348,8.74427416042833,-186.76188911317314,0.0,-29.18963481217593,-72.5526824973652,2012,1
42.94072741756742,8.50004064467105,18.384080566872957,19.72872717674438,6.36931626528359,12.905495961451996,50.48199903670781,20.022070007394774,14.85242067431813,2017,1
51.046979858034675,21.886405452792488,59.62400307000953,-28.687467555396463,3.333432360576053,-17.424093331995405,141.30369475915205,-15.997177865285703,-24.878483745718967,2016,1
39.28518729164551,-17.044972725912896,145.85419141907994,-46.910774328069856,35.23239390162639,-56.61395160639745,8.011541762838643,-13.989611630106866,-66.436333876752,2014,1
26.48111145334623,-41.1266766681645,73.88025933400998,-29.94797901320186,3.01,-87.22179295471733,0.0,-114.13328489401015,-48.899796133952165,2016,1
30.221699334690683,-20.185288355957425,30.457001681063815,-29.114227319475546,8.775422730366174,-54.912637166957055,0.0,-83.84041153645222,-42.536654535314206,2014,1
15.637618296685096,-45.58458010096938,42.32484034840587,-46.04805348884478,36.511485072034006,-5.345507953467131,67.73819276728695,-119.98266703356309,-81.6790933144409,2012,1
91.76630656099032,57.881241341438,16.427147050694312,1.9672517232268327,6.301830863152773,-120.17619272983764,0.0,-15.40407682814755,-50.99207390296596,2015,1
40.171839623756085,-17.009057309643374,147.47,-7.979102907671852,0.93,-366.708240242325,0.0,-98.32190780227187,-11.851797762654046,2011,1
63.72098864676809,-1.9842135954576001,73.24917529606284,59.04133669273385,5.491870353703915,2.5591161258468382,58.61045932023269,7.353233617558863,56.14894832225946,2011,1
35.534293165184536,-34.90008678438051,92.21985998487436,-39.75062843884379,3.4937421286260717,-76.35620861537417,0.0,-163.9,-83.29410659773407,2012,1
44.79781134689883,15.817964702887593,29.73061248082736,-10.050656916593756,3.8135229751044832,-23.49039357150462,808.9144858491736,-25.194201072141006,13.277307723418659,2012,1
41.25638447124582,-23.80470062804195,26.117278656895202,-23.598014495515358,16.427394327243732,-39.4890796393193,0.0,-84.45175614875032,-38.81424960499249,2015,1
42.29224736216867,-35.69326564176566,31.35377680943747,-45.91434821451388,9.835455616728938,-25.917946778715198,105.17195231464841,-113.91061333573842,-63.933340513387776,2014,1
45.06687321513292,15.982036437254905,29.851378742998683,-9.786091244926466,3.81399625895362,-23.663299937722478,808.8729946317327,-25.332242194805808,13.741993582629155,2012,1
28.1477772495404,-22.49555307283988,45.34848002345297,-23.099133024898713,6.453494523568995,-51.15524463783533,0.0,-66.05660041319365,-34.8950059426705,2013,1
52.901745534799126,-14.033176901554024,75.1258291128537,-36.194004931580515,3.1520843607459406,-106.30329445341312,0.0,-163.9,-78.54986386934961,2011,1
39.5132394059298,-38.25181997254735,74.05836931673674,-37.382198204007,2.6343258756842127,-78.98154736602811,0.0,-124.25776735580348,-30.12790185445609,2015,1
66.97753116043113,2.007526237228948,73.342318909527,82.48591624768102,5.935127067149436,3.974506164855582,64.00389510896609,7.009649418576811,27.157430462411075,2012,1
68.3630817637249,29.17676649130218,46.286645391877144,-1.6919943816495557,3.553543197786983,-4.556384029298226,63.93696492545732,-2.3567582841392003,145.42210563658358,2013,1
30.067144383888515,-10.855120899283271,20.527660700315998,-2.6997585819409426,9.914539247646374,-55.34665525289189,627.0026879374366,-41.74001812362057,-0.10596485953156787,2017,1
38.0163445431118,2.2545490200545117,7.523693750758615,-3.8527209553981425,18.38658270305891,4.446278578429165,55.050092081585866,14.05924743534816,43.61355166169979,2015,1
34.41460137731904,3.225286982420595,127.31740693508642,21.344697881305272,2.8430588599303155,-15.549974076058959,0.7995045597001962,-10.86969832039092,-82.0105104511209,2011,1
34.486604133548305,-7.352426426168645,28.651938712679055,-6.18127375063731,4.671523174360608,-44.29143309538226,589.3815754873611,-41.27524304545013,-11.91853590849011,2016,1
19.619823591291983,-46.37,7.36818615116307,-11.610642967282375,12.825336226026725,-108.5787509213991,0.0,-163.9,-32.347452868152544,2012,1
60.98502320686082,-10.372549084276548,37.4987128347321,-47.32,7.529169401678086,-128.39745421743484,0.0,-152.59387586647378,-29.223749441808017,2013,1
24.012515554865075,-45.92184410643362,36.88443916353613,-30.90577773938212,5.677522468018948,-64.2516090561907,0.0,-112.53205150363085,-60.42141894220077,2015,1
51.862311754067285,-18.840558137438784,72.79388202216835,-37.8480604261364,3.496679255445083,-111.59084890322292,0.0,-163.9,-79.62771150719544,2011,1
48.193841979093214,-18.09689257222345,80.55411350396648,-18.76194982018511,4.517407390563025,-34.62562468482812,0.0,-76.02791084197334,4.441131939042512,2011,1
21.060260588525185,-8.097286056670217,86.75730325585174,-45.829639287501465,6.437161495468134,-377.34,0.0,-158.0037470323536,-23.72131238171721,2016,1
16.912924080139785,-23.352305305538778,68.29704448496794,-46.66627549674442,5.585884979463595,-377.34,0.0,-163.9,-7.3612675156510825,2014,1
14.502065901441217,-46.275814137837266,102.26284071210597,-38.830953905878395,8.198755540122324,-335.15283097380427,0.0,-163.9,-43.566266620366974,2013,1
40.75023530400571,7.067101324393781,10.346725499035411,17.675565428868385,9.938477096266695,4.940267974505426,36.70371889616845,9.044385603585944,39.80840522116733,2017,1
68.23866262378847,20.207445758805097,80.0959367621254,19.230350003827194,2.413666633401259,11.732454277011772,54.82076589901083,15.32957508762858,133.70188956270192,2013,1
30.83691217708615,11.323067773635785,21.74987275239005,161.48180376893436,3.541958231105161,-70.17592034406118,14.082735454125105,-21.57873858146128,140.81093503108175,2015,1
58.056746638960554,5.246930434952702,68.40651196699233,-43.433016263259276,3.073756298851713,-93.08202475876071,0.0,-147.80198155351,-11.266916548989116,2012,1
45.291608334921555,3.169169832079288,16.778197123328233,25.09822748797811,6.4355382629555375,6.239148195809296,62.556476612226206,13.283981744274131,12.358058762008113,2016,1
22.64772101061597,8.598264432531089,31.156333813042792,-46.874075664363374,14.402672915362462,-349.5280031946596,0.0,-102.13512224138779,14.491397512457851,2011,1
37.20906286546666,2.767727653991959,30.154827198785746,-6.542822288905354,2.8011462229569877,-6.235490759840949,372.2273653102167,-8.621947406103624,-55.1832767615369,2014,1
71.60827059562891,15.849596766072004,91.70899640759012,9.884650535825088,1.4445071683726232,7.79974013352447,41.64712367119118,5.945680996664367,125.24125443864058,2011,1
48.713795584197086,-4.60147195233253,59.596025625985526,4.932243764743248,3.2283462001352192,-6.573690741773715,322.89763461216376,-15.041813729809821,-2.673279566712637,2011,1
64.52199032906302,-46.37,77.7393910177064,28.181475102058336,6.240002363578712,-375.11549482475726,0.0,0.0,-37.96186679931325,2011,1
44.10892639590027,-25.78558558268828,20.896598702050007,-18.199274667425467,6.079595629384944,-108.37770206423713,0.0,-148.49009365991031,23.45700210410181,2014,1
43.92002535647561,-1.9784465095589447,56.09290186607051,3.4839098923517655,50.70479732540679,-68.18965900719213,776.1791161604624,-55.54167344020761,20.194030818205675,2015,1
51.9796823446738,12.788852240071064,18.935449285263456,-3.813911937433843,18.786588939422295,-31.32473663818985,0.0,-32.487839882536605,-0.12361396029813736,2016,1
40.82506303954148,-46.37,27.547036012968686,-24.021569776393292,16.35894831852407,-38.19214338148038,261.5090274897858,-163.9,-36.91150867562382,2012,1
23.463612934809888,-44.24838885330748,43.75284611870132,-22.491614945923587,27.73641738021098,-10.981489886609044,71.25521134168447,-110.92738089857055,-77.18216990227072,2013,1
60.38114618004605,-43.43617383815506,63.052282815689686,-28.87351208344628,8.624584130589925,-37.54073010654565,0.0,-6.894777986796734,-61.254057470006885,2012,1
52.001202074324674,37.79732626595917,0.0,-36.58292929068752,52.844085444511,-29.90640621571798,86.02643969752717,-13.925759585135065,91.37064186042451,2017,1
56.263839245446626,31.103929651299854,27.284583445415485,-7.676057276595373,2.9645892331413393,-60.12748420930913,0.0,-50.02612433265876,-28.259744648964787,2013,1
75.11620580276383,43.49248186822703,28.526655711396643,-22.564595421659934,4.860536038139067,-34.24279918371749,0.0,-57.06742067112739,14.748220763354883,2011,1
10.92,-35.44967991946647,15.658628824205973,19.481044632237555,26.02988604879169,-30.734753688449132,69.86464349853509,-47.22798839824752,-50.28090461686077,2013,1
53.98121523434884,-7.80051354866471,36.622890389416,-47.32,7.99756811452119,-142.5131621731149,0.0,-146.70424708072468,-34.61726361454577,2011,1
40.6039404887798,-46.37,62.70452632000935,-44.56794962365592,6.855538119448339,-109.676283813698,0.0,0.0,-60.42893170757363,2015,1
26.15601562824951,-45.08660760105548,37.93412828516001,-31.215656639411847,5.4753829206485625,-60.05080039154931,0.0,-112.57104288840281,-58.387710399621575,2015,1
20.219104853519127,-23.31243954404382,41.77763555655594,-41.67045772024411,12.840872927194393,-376.11706214769737,0.0,-143.3422074251912,-48.07672663352892,2013,1
61.07737227831783,42.884422792748985,22.384806675597638,-0.7565704742292052,6.128763894338519,6.157552998039139,69.25215980762651,3.9922233095665263,1.9838554242229516,2017,1
36.02578788200837,-37.64191958122165,103.10333883724265,-43.878438805154964,2.9836450542873463,-77.40709017275006,0.0,-163.9,-85.89,2013,1
27.779846766901123,-20.766279804435275,36.96229309415344,-27.30668090136645,8.166999342717629,-55.71232647281038,0.0,-75.18916060727571,-39.034223872362375,2013,1
38.344737500321536,3.7385497502703826,9.829472923737981,-0.13498803545642923,16.290647670793017,7.165617014103653,52.19438298589635,16.357465437943937,37.45025157358744,2015,1
42.510967913353426,-2.8813449134190647,52.47535343840342,2.8549328509158203,46.55578190651453,-66.883322074979,761.0055102555255,-54.13782645778371,18.129199678627792,2015,1
34.33217635038963,8.30366860883803,19.510542027432066,-47.32,12.601400334284726,-373.7493420227974,0.0,-135.0748556140363,-11.904513916254327,2011,1
75.78631874775225,53.16550293231767,18.95012919480523,37.33926989385613,6.069747834665338,26.957729881118865,29.334199250999013,40.71768702647352,-36.24841744805199,2013,1
44.75432944528503,1.2990212792496458,42.57818938483086,16.934712437760464,4.1491612943462375,-2.1548235962034763,67.4554028754599,3.5691626792720204,24.907034981095357,2015,1
51.4519573901234,7.262596002508177,21.172522279653585,-1.1826697253627714,6.248479776929825,1.8119299690112993,67.71926066494945,5.052810737094855,5.889070823669343,2014,1
44.24354673443515,5.545760221914658,17.494126526477398,22.70441542865118,6.406015400970005,9.211116302352904,57.17347477686411,16.287932951302068,13.470086563463173,2016,1
25.092636795516565,19.401816079346347,9.731405853285008,169.79200295006618,3.94959962122479,-79.9857930795737,6.900692287213779,-26.54577561124003,203.41875249543568,2016,1
49.83932519767368,-31.370144567954295,87.73697972225364,-28.797606487134793,4.847527200585359,-368.72896904704794,0.0,-163.9,-77.45042316534285,2011,1
44.37985698000414,0.03262741653835555,49.02881934941179,-10.267383967871512,5.344192807320354,-29.84334810659793,563.0866332925676,-43.543714041708,-25.93010124184312,2013,1
45.676627799618586,25.92422033183952,134.37581718883462,-31.896881716884025,1.3838419948702056,-36.52503967007703,12.254669541193314,-27.23688158704204,-70.5927486736002,2013,1
35.371707319478666,-13.452176966105874,26.969108849949052,-35.87437840597501,7.12263477801298,-115.1339892716071,0.0,-118.13747967907318,-24.638388983365818,2012,1
28.09983153576954,-22.270208218116835,44.255660218861436,-23.64742650880691,6.6767845619875725,-51.74908654982585,0.0,-67.24668152286321,-35.434395222592684,2013,1
66.6395762515913,7.186702731476304,62.66423426089896,4.785000515856101,1.3133284759925856,-14.244901606836997,166.30008124186025,-28.40502346962738,3.5656970058386275,2012,1
59.56892644151924,-14.343729475110358,21.476478358579104,8.151677412321325,4.183242740903452,-12.017422107976172,104.71010790907252,-60.173398094337216,-36.03944011163178,2012,1
53.07040723833264,-39.64410161530919,46.96113079893324,-24.568558054992117,7.259578093563384,-31.59414130390379,0.0,-16.369780096002877,-59.148890662090885,2012,1
55.015529477201014,0.0773787741080092,82.43004356905038,-39.56518221944874,4.4924213385757445,-22.972218209719387,155.03998431015975,-20.51378074013953,-22.12432814413822,2016,1
66.55528138449057,32.5131825226818,21.778950933244214,-13.904398665393366,12.139640721834871,-30.597016598350997,0.0,-46.54300015248472,19.755638841912692,2013,1
29.482358638662184,-36.52206756963521,17.87185038267046,-20.432792846839845,3.4891205104268437,-31.542884250363993,0.0,-23.968320522400745,-53.27846961253998,2011,1
36.68242098947019,-12.72720583707486,41.69479754345706,-45.53106219229696,2.780647511406517,-375.7637831081557,0.0,-143.92352781398267,-53.65661575210235,2014,1
20.59042830506349,-46.37,91.11670752645773,-30.70098458832291,3.2527370458213762,-83.62910073047438,0.0,-124.44038821228045,-77.27970849410927,2015,1
72.2234990501986,-30.57452671828074,137.26931526138367,-26.544413317729852,2.6091074090237716,-367.91634210146003,0.0,-163.9,-76.65397642363759,2012,1
51.364838860472744,-6.299561559931486,66.38018072494367,7.576450931487514,3.3267861773873326,-6.651622390431638,311.5305516833572,-16.52114783240408,9.426634303859629,2011,1
83.4520776691623,-0.9158503602506118,2.3734550241673533,-26.841061125109775,9.730694136573474,-14.924361577366207,108.46346498429214,-108.39416529844941,-4.363739028172962,2016,1
62.88927639926115,-4.092830137893415,69.98955244412664,73.37955515621486,6.275262795523384,1.7835019924727487,63.30595426373124,7.287942287246405,35.74917061419456,2011,1
15.25132561022335,-46.37,88.6829206721694,-38.52141691831586,8.768962522912494,-347.3011667414017,0.0,-163.9,-55.332031338607706,2014,1
27.42964145534437,-46.37,3.010021006984757,-16.411660183752137,5.603551356118995,-66.80279563397336,0.0,-163.9,-18.04655848585469,2011,1
28.64640521834447,-46.29951508212416,13.562782092319022,-25.331177024729175,5.727419465039562,-52.10769839477181,0.0,-144.83939431336566,-30.366075231491298,2012,1
73.86485323189743,-12.447408761567399,41.77460724105788,-47.32,6.358944552798629,-100.9168366341261,0.0,-163.5644441064391,-17.96622588850988,2015,1
28.587817311636023,-24.443418391738824,27.40282558034473,-31.616926463415727,6.43885595492255,-92.06329808365963,0.0,-110.48106973976203,-31.41706657117063,2013,1
63.352929670825056,5.441174010277778,94.21761862038066,-42.922152424581455,4.992169936253639,-18.28020449662125,142.05783172802694,-16.86274449496763,-31.586208418698437,2017,1
14.871985762126315,-46.1494888612232,101.76270447572156,-38.707790265079595,8.279715234130597,-335.1144114708624,0.0,-163.9,-44.50516458048452,2013,1
81.42513277683946,48.41373739346142,14.83640857539587,-3.7638026109226566,9.999817025072817,-140.8475507404516,0.0,-19.76693123017506,-49.5387048987641,2015,1
32.068760571069866,-23.184900094226997,64.17716309261857,-14.56387110754127,3.159032223114682,-39.028096134574426,0.0,-44.69685095044773,-26.049175158639713,2012,1
37.40773735826057,-20.929154090621616,22.363824470854603,-25.02058745221876,6.3927753987496665,-105.38318865305114,0.0,-129.2145223755856,1.9076598915126866,2013,1
35.97296201045268,-13.12852422522558,27.363783585070614,-36.37347817372529,7.1748472943273365,-116.75160437332144,0.0,-119.20637690747144,-25.235427756873456,2012,1
51.24688507434562,-13.180988737274319,34.817193042578154,-26.261681138769035,4.920851234273043,-90.58965485330961,0.0,-159.32282322772545,14.94980904823727,2012,1
52.642607937970595,-13.734834195752969,112.72929639095975,-12.999230497141538,2.1229441533261713,-35.65277604564839,0.0,-72.96646620160644,32.08751109878279,2015,1
63.44710247769928,33.137874939354305,29.524839943894595,2.4269226387484917,4.552588840666011,-5.464395764581434,78.94851015802236,1.5605788523711333,148.21553992916262,2015,1
59.042080589371054,-4.983702420756051,61.08728217693465,63.473485111302494,6.405891893125794,1.6885001483767392,63.09713514500635,8.191297465107995,34.965688365251,2011,1
39.11783920112574,6.1497100848719075,35.88774762952042,11.253491128494625,5.581515108556699,-6.562345468762209,12.601844081718424,-7.444071503992705,54.60820854090164,2013,1
49.78541338704097,27.733406178395157,42.006349341184446,-27.327629383002908,2.9947633556688005,-125.42130546186621,0.0,-78.04649508966223,86.7164473728775,2016,1
66.77764553731106,-17.95066096732108,147.4566574223829,20.07207586070431,1.9005059947570997,-76.72286939491748,0.0,-163.88937037582227,-0.002535575203473992,2011,1
87.4297178462726,80.80362156536395,8.022158271006333,13.182845420415251,9.022628379086473,22.348521939956047,27.025439508690773,18.757894254714223,28.544046530566696,2012,1
49.04108286488753,-46.37,125.64395136555402,-30.77387592847622,24.303595546155826,-54.33467875000899,0.0,0.0,0.0,2012,1
13.9459269178903,-14.107892852042452,1.3544245743744638,-6.610653255052423,7.420494511701207,-19.339364801258046,15.289830949627156,-6.954395458940616,-59.46380096152054,2013,1
20.767407856878478,-21.374790384684474,10.693390319557174,-19.439243652626285,6.273514648566374,-42.81142020754052,0.0,-34.46650223748195,-57.503040731307706,2012,1
29.79237597653202,-32.40945994768361,17.60952801985752,-16.838326090279086,3.309180377257638,-27.326214864651885,0.0,-33.97776142411427,-49.46503956139983,2011,1
12.909352623359311,-6.941928394749793,2.809062204352954,-4.939828566871754,9.656737249377052,7.611347734839864,9.668955885030417,13.184359847151015,-23.915190254858825,2012,1
59.46098253286178,28.097079932694918,30.25621890966393,13.09592082744188,9.339240554219517,6.784841465850071,51.651629011345875,8.80515853414993,-6.605567685327378,2014,1
52.1115110587176,-17.68801135343108,73.35295524477515,-37.45150848917112,3.414064268577316,-110.32318287521915,0.0,-163.9,-79.36930266302545,2011,1
38.002346376950285,7.306971553398767,130.49857758928735,2.907982184106082,3.128086470463163,-377.34,0.0,-66.36581695684357,-4.325162805316649,2012,1
20.80081071259124,-45.672744951813925,0.5477448254030894,-46.96654956549461,58.756588392066135,-110.22489210512583,0.0,-162.65500012641084,-55.03459333228566,2012,1
34.95306976064215,-45.597720957431385,19.860667098812225,-39.362002758373556,6.945269419982964,-55.57744162247539,171.15089444394522,-151.86739427223736,-47.23617918117642,2012,1
49.71257911589954,-43.77989181641591,81.32453726129742,-47.32,3.949719109635427,-141.16428936447275,0.0,-163.9,-78.29994760753478,2012,1
57.02038972415773,13.179458728918842,54.87236836982513,9.43874958818639,36.85718959338584,-58.48557179510588,807.932751554904,-50.468353324949746,38.86003269539456,2015,1
20.387529083146504,-45.71741300922265,8.937866869235839,-6.324458994606738,5.410221970827659,-108.32564550789961,0.0,-163.5819323910497,-26.619516643575405,2012,1
73.73035783670726,-45.32548735837881,61.35863370791468,41.143143206715244,6.5468614888351935,-377.34,0.0,0.0,-46.92441566600199,2011,1
67.21972413198189,-43.705042739222506,127.92447649037116,-29.773536903304677,5.752266102546047,-37.5412408525111,9.438886012363138,-1.6789825599429624,-2.171226339695948,2012,1
22.4678188808657,4.435121766115493,19.28292947698097,-47.32,15.985549018065566,-374.64537380061057,0.0,-118.60287687195853,0.0,2011,1
13.390002676434662,-46.02018461300386,41.65558201831322,-47.32,39.331086657606264,-3.3977281549968987,74.9823553821352,-120.18386053064447,-85.76808158310357,2012,1
33.556383472632845,-24.15762932966749,64.645954949211,-16.20023178559442,3.6032950134318553,-40.20045002241429,0.0,-55.47781811727701,-20.456471334788176,2011,1
20.532856234495696,-37.00772921003416,33.44644123206848,-47.32,3.5267191651347387,-376.5539622725066,0.0,-163.9,-4.988181382285024,2011,1
26.303551180575077,-22.197029391968808,119.70595328620128,-41.64160677535614,4.525914000018435,-368.12723073133037,0.0,-163.9,-17.345632740065476,2013,1
41.27491008051756,-34.96062560435241,90.97395411057636,-31.21100592777919,5.688299768980873,-360.5715642868651,0.0,-163.9,-69.45544037860006,2012,1
32.13622052758222,-39.71983857774733,35.1041169808817,-20.321030409589376,3.4419144066502336,-242.24200486493515,0.0,-84.20457945167185,-70.46514543458596,2017,1
48.60362559902613,-37.86958253560925,147.47,-33.07594067848195,0.9430584352303539,-362.91801311393016,0.0,-163.9,-38.50874902645192,2011,1
36.57908654148053,-37.016029488165046,103.56252185898613,-43.98732595553164,2.9186503986361547,-77.9776926041813,0.0,-163.9,-85.89,2013,1
61.715245335780644,28.186887630533423,23.487365307816905,-35.586374444406395,6.964630947301734,-28.02523387552265,0.0,-46.80454580726729,-15.665101766386664,2017,1
13.743342858980782,-46.37,143.79712487514115,-43.34315978822277,4.051673255739209,-364.9738835830495,0.0,0.0,-1.9995407798002631,2011,1
11.155331458482,-43.677075346352694,147.47,-47.32,3.7073510752086483,-345.89350081165594,0.0,-12.261191738035153,-7.237499226129013,2011,1
50.999651401568244,-27.59761683748433,50.285997480416825,-39.15886734211928,4.413698407987381,-91.46745757797716,0.0,-136.60030718567882,-20.41283978228503,2016,1
48.75565425091341,21.416241540190533,37.02983618163274,-38.97555226784683,2.7070380680157786,-127.39222342783847,0.0,-88.54272865507386,62.29101632476072,2015,1
71.93348656710724,-45.07196341667001,90.5454908069207,-47.32,2.3787740458062876,-199.3695875476801,0.0,0.0,-85.89,2013,1
28.072835417965877,-26.471072527071424,53.233727422595464,-43.64661771091883,2.097909719420194,-377.34,0.0,-137.16569552242117,-69.3080052844309,2016,1
45.52767761348919,-4.578609667135117,42.8971726131971,-29.254577530126923,4.230137402987433,-56.356147768221376,0.0,-148.72321696452815,20.134655398582147,2012,1
45.95475757262261,-3.271904356055977,62.349905459336455,6.371809815392419,55.085731183460204,-69.07971030229083,810.1,-59.04748152115222,20.167117796188716,2015,1
50.75985197710072,22.251163653376977,58.780052723559145,-28.287842762109044,3.290221626029688,-17.393398810214194,141.3466074886326,-16.024892336408545,-24.687462498517448,2016,1
37.37245401632388,-46.06488220146045,106.15865175472598,-44.09962685137474,2.87445867053255,-66.39882201460452,0.0,-151.69073406142496,-70.81626995274772,2013,1
89.29639505946797,75.73133821588509,24.494592823157543,10.62475895198059,2.7981926598972104,11.907503136785182,20.22156559021658,14.359532279515895,3.403758054303154,2016,1
46.02032460257995,-30.822084578510516,32.243579216992075,-47.14513329649634,12.238571607934812,-8.495355842472613,86.38867813473655,-98.07927488015918,-78.2026535746832,2014,1
51.494261959109224,-37.00435686290945,114.58099189497604,-46.57999613287824,1.7091611749677442,-122.26099978853681,0.0,-163.9,-72.06028471140067,2013,1
48.88114060172026,-46.37,128.9885008996294,-43.94445677543545,3.901597886079932,-349.0272967226817,0.0,-163.9,-17.617616000245086,2014,1
33.971538925271105,-40.91110474549595,145.90366580186839,-36.90329855884807,1.1328667913517727,-358.4014918894547,0.0,-163.9,-21.510959416196652,2011,1
43.53452636565388,-41.69577693722391,94.13143243934283,-41.45020551015111,2.1838082494910585,-71.4762574304103,0.0,-130.1912513511474,-40.606608122948714,2014,1
68.68965650319973,1.4868820898506367,95.17579818745035,-14.003705436977341,4.204418550094603,-7.396950106382016,0.0,-4.734457142886663,-15.713804584319726,2012,1
32.49964882675214,-26.75681018423277,20.28006694115599,-14.184744119066293,3.4747653362178963,-24.54453414700504,0.0,-54.190730143049684,-44.39694955570072,2012,1
91.68615910776015,81.02686149166574,23.46291984021383,4.543460272535782,3.6574288169666653,10.36053789754965,20.39521369752746,9.381817350038832,15.499393503665136,2016,1
23.66660994402703,-45.71551567989261,19.685677243114256,-25.435676731060695,14.58602608343609,-45.73567119868479,105.07387372153079,-111.57863639702067,-38.24958876738252,2013,1
63.10090433562728,6.9240553760475,97.02781048086506,-5.604039932677058,3.781248643056667,-4.447358845994582,0.0,-6.095041968224327,-28.182811934827384,2011,1
53.25479376393843,22.48062167637936,27.89193559061772,-12.216583021657867,14.12016226354705,-168.31709125371853,0.0,-28.65659780023776,-27.932200276941938,2015,1
55.1035970628063,8.682621367432855,55.91483215965875,-5.659002831638076,2.028606284153881,-13.30374659092001,166.4038562033501,-35.95979402005699,-12.914521243193247,2014,1
39.84384134239765,-23.24599660723207,32.40472511369313,-23.044577552677204,5.857073002406629,-38.69670719297343,0.0,-87.1987785182948,-42.594892113034014,2016,1
37.96782086919839,2.225981259792151,7.859415625495532,-1.8505197083274503,17.793879465242927,4.757584198482723,53.04689055112258,13.920637163576558,41.94440014081739,2015,1
57.458166853587116,-24.640670103487853,48.70556425413464,-27.16408519946669,6.267077134389093,-59.519756130202,0.0,-155.8926371341082,-16.418239940957708,2012,1
53.037198819568474,-37.841257636058685,115.65323803056194,-46.831171900859985,1.6110126605883255,-128.2786646164018,0.0,-163.9,-69.94217644947064,2013,1
48.150608849520694,-46.37,139.54720157416978,-42.62360250106493,41.398001078791054,-56.53086055257084,0.0,0.0,-34.21356316352915,2013,1
53.17142650132652,-12.785902431364818,75.73085249862821,-35.76486043701953,3.062679257712402,-104.93143910194766,0.0,-163.9,-78.27021643232011,2011,1
30.888330975430804,-16.66951042270381,41.07147517115982,-32.38695899308782,5.085655465460084,-149.6974740761098,0.0,-12.050034227357624,-70.45766448124495,2013,1
67.1098110285658,51.72125286932398,12.193071894051997,15.04434027179809,4.297806376039166,12.107822643359842,67.198139927521,20.921309425497068,0.0,2016,1
49.923938600653926,5.637447965003041,15.445400070752568,-19.537097898996546,15.075243372994903,-207.43481282518124,0.0,-44.52759654175717,-56.49352807061463,2017,1
