[제조]유동자산구성비율,[제조]순운전자본비율,[제조]총자본증가율,[제조]매출채권회전률,[제조]자본분배율,[제조]매입채무회전기간,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,year,label
36.68,27.89,2.52,11.1,44.0,18.62,18.3,8.74,7.15,2015,0
47.16,35.76,2.18,11.75,46.62,13.77,-14.75,10.69,8.49,2016,0
43.8,31.91,5.43,10.17,49.73,18.29,12.14,11.38,9.5,2017,0
48.94,33.65,2.53,10.44,40.87,16.27,-6.84,2.97,2.42,2018,0
33.95,-24.43,18.09,5.39,68.26,26.41,14.27,1.3,6.41,2011,0
34.31,-7.77,3.28,5.92,65.43,27.57,2.71,2.86,13.47,2012,0
31.85,-16.45,10.23,7.54,63.99,26.48,14.38,5.19,28.82,2013,0
34.58,-18.12,9.57,7.81,59.22,27.4,5.17,4.5,21.9,2014,0
32.34,-15.79,22.01,7.29,51.8,25.16,26.19,2.26,8.67,2015,0
32.57,-19.8,5.89,7.72,45.01,28.62,5.53,1.52,6.36,2016,0
26.97,-21.02,8.64,7.08,28.0,31.23,17.66,-4.42,-17.14,2017,0
27.59,-18.64,-4.34,7.25,14.36,26.11,-5.15,-4.46,-15.46,2018,0
52.07,19.32,8.19,26.25,35.08,0.0,-2.98,2.82,19.62,2011,0
62.17,26.67,5.5,16.2,32.9,0.0,-16.72,1.04,7.26,2012,0
52.58,16.01,2.83,18.96,28.29,0.0,28.9,0.36,2.92,2013,0
53.29,13.4,11.77,21.7,33.62,0.0,10.1,1.46,9.92,2014,0
59.7,22.41,9.42,20.43,42.53,0.0,-5.61,4.84,29.04,2015,0
58.26,20.64,8.78,20.14,38.93,0.0,12.67,4.38,23.34,2016,0
55.48,19.43,-0.73,20.54,36.46,0.0,1.61,4.08,21.02,2017,0
56.63,18.57,21.36,22.51,33.06,0.0,18.22,4.52,25.63,2018,0
71.69,49.37,2.03,1.24,37.32,19.61,-0.6,8.14,8.3,2011,0
72.07,49.91,-1.11,1.18,23.48,22.33,-2.43,3.43,3.18,2012,0
70.18,53.01,-3.64,1.21,13.17,22.52,2.89,1.71,1.49,2013,0
70.68,55.71,-2.15,1.43,21.02,19.68,-3.82,4.74,4.47,2014,0
68.31,55.96,-4.79,1.64,21.09,20.73,2.92,3.74,3.6,2015,0
72.96,60.08,5.33,1.62,34.11,22.59,-2.3,8.45,8.47,2017,0
69.81,60.82,9.23,1.51,42.07,21.47,21.94,12.61,10.96,2018,0
60.21,22.53,23.94,8.32,56.23,8.37,5.5,5.52,16.54,2011,0
57.93,26.35,-8.45,6.91,45.62,11.75,-3.21,1.59,4.07,2012,0
55.31,32.09,-15.08,6.24,28.47,12.8,-9.79,-1.03,-2.04,2013,0
55.92,27.85,-4.27,7.44,33.07,10.66,-5.58,1.34,2.22,2014,0
51.89,30.52,-2.26,7.74,25.63,17.06,6.68,-0.3,-0.44,2015,0
52.05,36.93,-6.68,7.97,25.42,21.49,-5.77,0.61,0.92,2018,0
45.93,28.73,12.79,3.73,44.45,6.64,-1.56,3.89,3.75,2014,0
39.34,29.83,-10.66,3.9,35.75,5.14,0.23,2.21,1.73,2015,0
36.4,31.69,-5.71,3.31,29.09,6.14,-1.14,1.38,0.99,2016,0
38.93,32.66,5.45,3.34,55.9,5.68,1.25,8.94,7.49,2017,0
38.56,32.87,-0.62,3.11,34.36,4.18,-0.02,3.46,2.46,2018,0
50.49,-13.05,0.76,4.31,18.96,44.92,-8.83,-5.78,-14.62,2011,0
67.76,-1.03,-15.16,3.34,20.23,59.99,-44.76,-4.46,-2.45,2012,0
45.83,-3.52,-43.13,3.45,-2.57,29.04,-4.44,0.06,10.82,2013,0
44.6,-21.55,-7.77,4.05,13.07,24.0,-5.68,-5.8,-11.39,2014,0
39.12,-7.56,49.39,3.67,2.85,21.29,48.2,35.2,35.93,2015,0
40.5,-3.45,1.07,3.55,5.19,21.21,-1.22,-0.78,-0.6,2016,0
43.56,-0.54,4.63,4.18,27.61,17.83,-0.76,4.03,3.14,2017,0
41.07,-7.85,6.57,4.97,0.23,27.84,11.27,-4.63,-3.98,2018,0
67.2,51.35,2.4,3.31,0.0,38.96,-3.77,1.55,1.64,2011,0
67.38,48.67,-1.7,3.34,46.11,39.13,-2.27,2.86,2.72,2012,0
66.87,49.3,1.98,3.71,41.06,41.46,3.59,0.66,0.64,2013,0
64.4,44.9,-0.27,3.43,23.18,50.39,7.16,-5.41,-4.93,2014,0
61.63,37.1,38.73,3.66,36.39,53.26,49.54,0.27,0.25,2015,0
65.0,43.78,-0.39,4.65,41.22,41.55,-9.14,3.99,4.46,2016,0
66.61,48.26,-7.74,4.46,29.8,37.27,-12.0,0.64,-0.39,2017,0
62.91,43.55,-2.91,4.32,29.92,40.81,7.85,0.34,-0.55,2018,0
88.6,79.73,47.69,0.93,63.59,0.0,-15.43,20.14,12.13,2018,0
53.86,13.6,65.71,6.0,85.04,14.14,3.43,5.8,6.66,2018,0
79.14,48.6,20.57,5.52,72.14,36.72,32.01,3.06,11.25,2011,0
80.21,56.22,2.02,5.21,63.13,43.21,-8.21,3.12,8.3,2013,0
80.06,60.65,-2.36,5.46,56.01,44.6,-1.65,2.92,6.0,2014,0
77.64,59.28,3.18,5.62,57.82,48.38,15.72,4.25,6.69,2015,0
78.11,60.4,2.24,5.61,52.96,45.8,0.07,3.47,5.34,2016,0
75.68,59.65,-3.63,6.57,37.35,34.97,7.09,1.51,2.79,2017,0
69.38,52.62,2.63,7.07,44.58,33.81,29.19,2.69,4.86,2018,0
47.2,26.98,18.65,3.88,50.51,38.28,34.82,1.58,2.63,2011,0
46.02,25.08,15.82,3.68,45.65,37.93,18.42,2.04,3.6,2012,0
46.72,20.17,11.14,3.87,68.28,31.3,9.7,4.32,8.27,2013,0
42.34,11.17,6.67,3.39,48.6,34.6,15.44,2.26,3.62,2014,0
37.69,3.82,-17.98,3.29,-181.66,39.87,-11.36,-15.46,-19.97,2015,0
60.33,39.92,24.12,3.97,-15.06,36.96,-20.99,-8.62,-8.08,2016,0
56.93,31.5,-12.63,6.25,-450.83,23.92,-5.14,-12.56,-13.76,2017,0
55.35,16.15,46.33,5.23,65.71,17.08,51.72,1.85,1.8,2018,0
58.81,17.89,10.68,4.3,36.42,58.66,20.9,7.76,15.27,2011,0
56.81,16.19,5.51,4.32,34.15,55.99,10.64,4.66,8.75,2012,0
51.5,10.9,-1.67,4.27,32.81,47.54,10.42,3.91,6.98,2013,0
54.82,7.91,14.43,4.51,32.85,44.22,6.58,3.15,6.25,2014,0
55.15,10.09,2.02,3.58,30.57,45.64,1.29,2.87,5.24,2015,0
56.6,9.19,6.45,3.32,26.8,48.73,3.0,1.61,3.34,2016,0
58.08,8.49,8.71,3.32,26.21,56.9,5.0,1.34,2.8,2017,0
54.97,5.08,3.36,3.53,29.89,29.46,11.01,2.64,4.74,2018,0
53.96,-3.56,31.35,9.17,66.65,25.87,7.35,7.68,27.43,2011,0
63.52,2.24,34.02,9.63,66.08,23.87,6.18,5.89,20.87,2012,0
70.65,12.62,24.94,9.44,74.01,22.95,0.54,9.62,29.29,2013,0
81.16,20.85,30.44,9.96,76.13,18.7,-16.27,13.29,34.76,2014,0
70.25,13.16,18.22,10.63,73.16,13.88,86.69,11.57,27.79,2015,0
74.76,15.28,29.56,9.11,69.01,16.66,9.92,9.56,19.98,2016,0
80.12,16.8,31.11,10.8,69.79,14.72,3.27,9.98,22.14,2017,0
84.79,22.85,10.35,13.04,64.77,12.6,-15.58,7.24,15.94,2018,0
39.24,15.67,9.0,8.74,0.0,0.07,25.7,6.64,17.74,2011,0
59.62,31.57,12.29,7.66,0.0,0.08,-25.36,6.05,11.96,2012,0
48.24,23.28,1.62,9.97,29.31,0.0,30.24,6.97,15.09,2013,0
53.03,26.69,13.57,11.31,27.89,0.0,3.07,6.39,15.83,2014,0
50.56,22.64,13.3,11.95,28.33,0.0,19.24,6.57,17.69,2015,0
53.67,25.23,15.03,10.24,31.66,0.0,7.8,8.19,19.6,2016,0
52.4,25.86,7.32,10.07,33.91,0.0,10.25,8.51,18.77,2017,0
53.87,28.25,14.22,14.38,36.18,0.0,10.7,9.98,20.71,2018,0
14.95,13.7,11.18,59.98,58.14,2.86,2.86,31.34,3.37,2018,0
44.09,35.52,9.71,59.98,53.91,23.88,6.34,8.29,6.82,2012,0
44.3,35.49,4.41,13.2,49.37,25.63,4.01,6.79,5.34,2013,0
42.64,37.68,-0.1,11.21,51.99,19.7,2.88,6.23,5.1,2014,0
34.46,30.07,0.96,11.81,30.55,24.85,15.36,4.44,1.79,2015,0
29.82,22.14,7.9,10.73,56.74,22.2,15.53,9.22,4.77,2016,0
28.83,22.21,4.55,7.66,65.41,22.94,6.02,12.29,6.21,2017,0
26.21,19.77,-0.58,4.52,18.83,32.14,3.09,0.87,0.46,2018,0
54.15,30.85,1.98,3.17,39.76,41.2,-4.93,-7.32,-4.39,2016,0
54.3,31.38,8.44,2.74,30.27,38.69,8.07,8.84,5.45,2017,0
56.66,44.06,10.15,2.58,25.15,40.18,4.47,27.54,14.28,2018,0
75.24,63.48,30.2,8.71,48.03,26.75,-1.74,4.59,12.56,2015,0
73.56,55.88,6.59,4.4,-19.1,45.22,13.84,-3.31,-3.16,2016,0
84.59,66.62,64.69,7.27,0.0,29.43,-4.03,-29.79,-24.09,2017,0
82.74,37.63,-19.92,4.88,0.0,32.95,-10.28,-39.5,-21.15,2018,0
52.78,18.54,15.5,4.57,34.8,32.17,6.35,9.19,18.47,2013,0
55.1,22.21,15.45,3.74,20.74,49.12,9.79,6.62,11.15,2014,0
72.86,41.61,-6.14,12.05,38.87,6.84,-32.15,1.86,11.27,2012,0
79.49,47.98,-5.0,11.78,29.58,9.18,-28.22,1.21,5.51,2013,0
71.93,41.72,4.48,18.22,15.69,9.05,43.03,1.93,8.58,2014,0
75.4,58.68,19.53,34.84,-36.29,12.66,4.76,-5.74,-20.26,2015,0
78.03,58.23,6.75,37.24,11.29,15.78,-4.67,0.32,1.07,2016,0
73.94,49.73,-25.63,25.63,-122.24,15.67,-11.78,-22.63,-68.4,2017,0
34.52,-8.06,36.08,7.11,33.48,36.58,31.7,1.96,7.77,2011,0
33.68,-12.44,-0.95,5.76,29.2,35.46,0.31,0.37,1.29,2012,0
28.34,-14.67,-8.01,7.19,30.11,32.21,-0.61,0.67,2.24,2013,0
32.91,-16.4,18.49,6.85,29.31,31.69,10.94,0.53,1.81,2014,0
23.06,-12.97,13.37,6.46,32.17,28.73,30.01,1.26,3.37,2015,0
26.59,-13.62,1.35,6.69,24.28,32.55,-3.3,-0.41,-0.95,2016,0
31.78,-10.25,6.14,6.57,29.53,36.76,-1.37,1.12,3.1,2017,0
29.63,0.88,22.6,6.2,30.23,35.38,26.46,1.06,2.83,2018,0
43.18,3.93,15.62,5.61,26.58,49.98,8.74,0.88,2.24,2011,0
37.75,-0.1,-8.61,4.7,3.13,49.07,0.12,-2.51,-5.48,2012,0
42.39,-5.39,20.47,4.4,24.47,45.02,11.49,0.06,0.15,2013,0
43.47,-5.5,7.86,3.8,29.06,65.8,5.84,0.11,0.28,2014,0
37.3,-5.5,15.25,3.6,33.53,89.38,27.83,0.77,1.55,2015,0
34.03,-0.45,-1.19,3.76,16.82,101.37,3.96,-3.3,-4.96,2016,0
39.25,-4.76,11.48,4.43,37.51,91.38,2.67,0.06,0.12,2017,0
33.62,-15.57,-5.82,5.3,37.14,86.25,2.9,0.16,0.35,2018,0
90.34,72.04,187.78,7.76,60.33,24.69,16.95,16.51,11.46,2018,0
65.63,52.37,13.72,3.12,61.56,33.48,10.11,8.38,9.55,2011,0
64.56,52.72,6.18,2.98,61.11,33.53,9.47,7.87,8.9,2012,0
65.83,55.85,9.64,2.68,68.3,26.99,5.71,12.01,12.04,2013,0
67.26,57.75,11.0,2.97,65.21,22.26,6.38,10.87,11.8,2014,0
68.71,58.45,15.58,3.07,68.81,22.54,10.45,12.84,13.78,2015,0
69.07,58.17,15.21,3.33,65.4,22.96,13.88,12.46,14.2,2016,0
66.84,57.53,6.66,2.88,59.21,27.96,14.36,11.83,10.8,2017,0
66.42,57.32,8.06,3.24,53.63,24.55,9.43,9.19,8.65,2018,0
52.63,26.75,-6.63,1.9,20.43,66.26,34.3,4.26,5.54,2011,0
60.11,39.77,22.29,1.86,36.85,57.78,2.97,5.03,4.9,2012,0
60.07,27.4,5.54,2.1,28.14,57.57,5.66,4.42,4.86,2013,0
51.76,26.42,-2.83,2.84,33.86,39.41,17.41,5.82,7.75,2014,0
55.03,27.71,10.46,2.24,32.91,43.44,2.96,6.27,7.59,2015,0
60.63,34.65,12.21,2.99,44.89,43.09,-1.75,10.95,14.02,2016,0
62.08,34.48,10.86,3.61,32.65,49.73,6.77,7.79,8.34,2017,0
57.23,34.8,-1.94,4.67,32.09,43.47,10.59,6.13,7.16,2018,0
67.16,44.73,46.83,6.34,45.38,27.39,2.0,11.07,13.08,2011,0
55.17,27.51,22.46,8.4,48.16,20.64,67.15,9.67,12.38,2012,0
55.24,31.1,9.06,8.2,51.31,20.21,8.88,10.33,12.93,2013,0
57.79,31.86,14.58,5.99,52.21,22.09,8.07,10.14,10.78,2014,0
58.35,34.95,7.53,4.85,50.75,19.93,6.08,11.1,11.61,2015,0
59.97,36.64,11.0,5.49,49.6,14.88,6.71,9.36,10.01,2016,0
61.53,37.53,7.88,6.27,48.97,14.18,3.66,8.27,6.66,2017,0
62.17,39.37,3.48,8.35,44.68,21.55,1.77,10.32,6.69,2018,0
24.25,-12.9,8.34,7.06,59.43,14.91,4.38,1.52,5.19,2011,0
19.99,-6.28,-4.77,6.8,70.37,12.95,0.59,6.07,13.7,2012,0
18.64,-14.32,-1.59,7.44,59.41,9.93,0.07,2.22,4.09,2013,0
16.79,-6.29,-6.88,7.79,62.23,11.15,-4.76,3.45,6.46,2014,0
20.7,-11.92,14.52,7.54,54.16,10.38,6.72,1.42,3.92,2016,0
22.59,-18.73,8.54,7.28,39.08,14.14,5.95,-0.99,-0.25,2017,0
30.63,0.64,-4.9,7.45,73.9,13.45,-14.79,10.83,30.75,2018,0
46.27,23.55,-2.58,6.44,41.89,51.34,3.19,-0.1,-2.2,2011,0
46.77,25.94,-1.58,5.21,36.53,44.47,-2.49,-2.24,-3.59,2012,0
51.47,31.55,-10.5,6.77,-81.85,36.27,-18.4,-17.65,-32.07,2013,0
57.73,38.78,1.41,7.81,37.82,31.47,-11.68,0.85,-2.86,2014,0
57.83,40.94,4.24,8.14,42.45,19.85,3.99,5.46,7.07,2015,0
57.5,39.65,4.21,7.83,38.4,21.83,5.03,0.51,-1.92,2016,0
52.68,35.37,6.74,9.21,50.0,20.7,18.83,6.46,10.25,2017,0
51.97,37.12,20.34,11.83,42.98,13.09,22.14,2.54,2.89,2018,0
67.38,17.94,17.15,6.16,56.97,49.15,-0.15,2.47,11.76,2011,0
66.01,18.78,8.37,5.92,61.08,50.25,12.93,3.85,18.55,2012,0
67.87,26.95,5.44,6.3,60.78,51.6,-0.33,4.27,18.27,2013,0
70.55,25.97,13.06,6.49,49.78,53.65,3.64,1.85,7.51,2014,0
61.71,31.15,-16.17,7.63,35.71,39.14,9.0,0.82,3.48,2015,0
69.2,26.54,42.5,6.63,62.8,41.87,14.63,5.2,21.0,2016,0
68.81,35.79,-3.14,5.57,52.18,54.53,-1.92,4.26,14.33,2017,0
71.01,38.89,7.44,6.29,45.41,51.63,-0.16,4.03,10.66,2018,0
59.05,41.35,10.33,5.38,64.9,41.74,23.28,12.13,13.21,2011,0
53.63,40.54,-3.48,4.99,51.0,42.03,9.29,6.6,6.6,2012,0
61.56,51.52,31.16,5.05,69.27,37.42,8.75,16.99,16.08,2013,0
45.99,26.54,10.3,4.83,58.24,36.07,54.97,10.76,9.52,2014,0
42.64,34.38,1.58,4.83,60.25,37.36,7.87,13.22,10.13,2015,0
39.99,31.19,11.97,5.15,60.53,40.49,17.16,12.35,9.06,2016,0
42.49,32.94,0.05,5.27,55.08,42.25,-4.13,11.02,7.95,2017,0
44.54,36.67,14.61,5.88,59.86,39.05,10.54,13.6,9.44,2018,0
33.14,-0.41,13.28,8.26,30.48,14.66,8.4,0.34,0.69,2011,0
35.58,3.44,0.14,6.93,29.32,16.71,-3.52,-0.11,-0.24,2012,0
34.82,3.85,-2.04,6.03,35.36,18.26,-0.88,1.3,2.6,2013,0
33.86,8.25,-1.78,5.66,37.74,25.58,-0.33,1.98,3.31,2014,0
33.85,7.2,-0.74,6.71,37.56,22.22,-0.72,1.63,2.9,2015,0
31.56,10.34,-3.11,7.41,38.04,26.08,0.24,2.26,4.01,2016,0
31.74,7.45,9.69,8.19,42.2,31.72,9.4,3.15,5.47,2017,0
27.85,3.34,6.31,8.08,37.65,26.56,12.35,2.0,3.31,2018,0
47.3,-9.1,4.83,7.11,52.77,21.34,-2.39,3.3,13.45,2011,0
35.62,-9.01,3.71,6.5,67.72,17.13,26.7,4.24,11.44,2012,0
37.1,-6.39,0.85,6.03,43.95,16.8,-1.46,-1.23,-1.76,2013,0
30.04,-13.58,-1.67,5.38,41.22,15.16,9.38,-9.0,-14.44,2014,0
27.22,-11.52,17.15,4.16,10.39,14.54,21.87,-8.48,-10.37,2015,0
30.29,-8.79,4.69,4.31,49.24,13.48,0.28,1.04,1.3,2016,0
31.56,-6.97,-5.22,5.56,-22.77,14.24,-6.95,-8.48,-14.52,2017,0
31.75,6.77,29.53,6.01,38.08,14.44,29.18,0.46,0.58,2018,0
39.41,0.49,35.86,4.75,53.95,43.02,20.8,-0.83,-0.6,2011,0
28.43,-6.88,12.07,4.68,43.44,45.07,32.37,-4.4,-4.24,2012,0
40.5,-5.78,-3.53,3.83,43.16,47.98,-9.75,-1.23,-1.81,2015,0
57.99,29.94,22.58,4.44,56.06,57.32,11.41,9.46,16.93,2017,0
64.62,38.3,103.53,4.03,49.51,53.0,71.41,12.73,14.97,2018,0
80.88,38.26,20.38,4.14,42.22,28.02,66.32,2.99,5.62,2011,0
73.85,-1.09,168.66,1.73,-37.01,55.96,267.46,-12.25,-33.67,2012,0
71.7,3.17,-0.01,2.99,-20.73,31.18,8.2,-12.07,-118.8,2013,0
27.8,10.43,-18.74,9.51,0.0,16.62,-35.14,-49.36,0.0,2015,0
55.62,21.14,25.63,6.6,23.91,4.52,-22.78,-7.18,-18.26,2016,0
65.45,18.47,22.51,4.51,0.0,6.82,-4.62,-24.46,-61.44,2017,0
26.27,-4.99,28.23,59.98,0.0,0.39,173.64,-44.98,-87.61,2018,0
43.9,9.4,2.91,1.05,32.91,25.93,6.53,1.45,0.87,2011,0
43.78,2.9,3.3,1.41,77.99,22.55,2.92,-3.45,-2.8,2013,0
40.24,1.63,-0.39,1.87,79.21,22.3,5.89,3.7,3.66,2014,0
40.25,9.74,1.66,2.53,80.03,19.82,1.64,4.6,5.49,2015,0
51.28,21.83,-1.44,2.97,75.75,17.47,-19.64,-5.18,-7.64,2016,0
50.2,9.01,-6.81,3.42,77.1,19.13,-4.74,-15.73,-33.49,2017,0
53.09,8.49,-10.74,3.46,73.46,21.7,-15.92,2.05,5.18,2018,0
51.82,9.24,5.16,2.56,31.64,64.86,1.42,5.32,11.09,2011,0
52.39,9.83,11.44,2.67,36.28,63.47,10.13,7.53,16.1,2012,0
47.94,12.27,17.44,2.69,34.25,59.47,28.43,7.28,15.03,2013,0
47.7,14.88,10.89,2.6,37.71,58.3,11.4,9.33,17.4,2014,0
50.57,21.65,5.48,2.79,42.22,57.08,-0.32,11.09,19.55,2015,0
45.95,15.82,15.47,2.98,44.66,54.8,26.27,12.66,20.8,2016,0
45.27,21.72,15.03,2.92,53.05,49.56,16.48,17.19,23.78,2017,0
44.71,21.07,27.3,3.51,55.26,43.63,28.59,17.97,22.26,2018,0
52.54,14.21,9.15,3.31,38.78,44.59,8.41,2.65,6.2,2011,0
50.07,18.5,-3.98,3.45,41.21,40.42,1.02,2.48,5.41,2012,0
45.63,12.85,-6.39,3.68,33.81,39.04,1.94,1.58,2.78,2013,0
46.58,6.96,1.81,4.74,34.74,32.78,0.03,-0.85,-0.17,2014,0
44.85,6.34,0.43,5.1,35.46,29.93,3.68,2.96,6.57,2015,0
40.3,-2.31,23.43,5.42,34.77,28.06,33.62,2.64,5.86,2016,0
33.36,-7.93,7.59,4.89,50.92,31.08,20.1,9.91,17.71,2017,0
31.42,-6.83,-2.07,5.49,41.51,28.26,0.78,5.77,8.65,2018,0
36.76,-8.51,0.04,4.96,-710.1,50.44,21.42,-17.16,-25.53,2011,0
35.31,-16.38,3.9,4.45,57.9,59.22,6.28,-3.38,-7.08,2012,0
21.95,-0.83,-36.68,4.65,0.0,98.67,-29.57,-99.73,-74.22,2015,0
10.92,-1.94,0.91,5.59,80.88,3.12,16.31,24.55,7.16,2016,0
27.59,-34.9,10.37,10.29,47.42,0.0,132.21,41.16,42.78,2018,0
44.35,39.34,3.43,17.52,45.89,26.24,-2.86,11.04,4.39,2016,0
51.41,38.26,26.33,22.56,59.87,19.01,10.32,16.7,14.52,2017,0
45.0,36.46,7.42,12.59,70.99,25.85,21.59,20.74,14.28,2018,0
39.57,34.67,24.18,12.97,73.46,6.69,36.18,24.97,14.23,2013,0
40.29,20.78,-19.03,6.67,48.38,11.0,-20.0,41.16,23.36,2014,0
25.36,17.7,-16.04,7.11,50.9,12.46,-18.34,-38.89,-4.27,2016,0
26.39,23.73,-0.8,8.71,48.29,9.41,-2.16,17.67,4.62,2017,0
29.74,26.62,7.81,6.5,52.45,9.14,2.91,25.32,6.49,2018,0
57.3,30.36,88.32,16.22,70.69,51.9,25.96,12.62,23.25,2017,0
51.99,31.01,-11.1,9.37,41.05,60.41,-0.05,-1.64,-1.85,2018,0
92.89,81.09,187.78,17.88,85.04,0.69,143.1,41.16,16.02,2014,0
85.45,81.09,-22.43,15.24,-43.0,1.34,333.07,-4.72,-0.59,2015,0
86.28,81.09,-5.16,7.28,-710.1,0.86,-10.59,-64.71,-6.5,2016,0
78.18,76.54,-4.73,5.69,0.0,0.0,51.56,-91.17,-11.07,2017,0
66.74,64.56,-5.03,10.72,-304.47,0.0,44.75,-51.49,-14.15,2018,0
57.43,-7.29,65.91,59.98,41.31,2.89,18.77,1.12,13.3,2011,0
33.08,-29.88,49.22,59.98,34.02,3.44,16.71,-0.29,-2.6,2013,0
25.58,-25.98,79.51,59.98,33.32,3.32,11.7,-0.07,0.61,2014,0
33.02,-30.67,5.77,59.98,46.11,2.74,-9.23,0.62,7.79,2015,0
43.84,-18.43,10.78,59.98,34.98,2.67,58.8,-0.44,-3.27,2016,0
43.64,5.39,6.8,59.98,59.26,0.34,-14.11,3.28,20.58,2018,0
53.71,28.57,10.28,4.7,47.81,31.77,7.99,1.13,3.4,2011,0
42.11,17.41,-4.4,5.01,56.38,33.49,19.55,2.32,3.07,2012,0
44.62,20.22,6.38,5.64,56.57,32.71,1.77,2.8,3.27,2013,0
43.21,17.29,8.9,6.71,58.64,28.66,11.68,2.64,4.76,2014,0
41.44,10.08,-4.91,6.9,57.52,31.0,-1.96,3.78,5.72,2015,0
46.36,19.92,5.51,6.56,59.15,34.02,-3.36,4.03,6.56,2016,0
48.89,21.91,-1.07,6.73,48.87,34.24,-5.74,2.91,5.41,2017,0
46.57,22.15,-5.49,6.65,40.86,32.26,-1.2,0.27,2.82,2018,0
69.18,47.56,15.75,2.51,54.06,22.6,17.88,12.61,16.34,2011,0
70.23,51.92,6.07,2.47,53.1,21.94,2.44,12.38,16.01,2012,0
69.93,49.89,13.59,2.65,43.93,24.19,14.76,7.86,10.36,2013,0
70.92,49.31,11.87,2.79,41.6,25.25,8.18,9.29,12.48,2014,0
71.03,49.62,12.55,3.07,45.93,24.75,12.14,10.47,14.59,2015,0
71.98,49.56,18.3,3.53,52.18,23.07,14.42,13.14,18.61,2016,0
72.64,51.17,14.83,3.73,49.29,21.25,12.09,11.52,15.8,2017,0
62.56,43.32,28.65,3.94,51.0,17.45,76.08,12.33,16.27,2018,0
83.89,61.78,9.35,12.75,29.0,51.17,-6.13,6.99,5.39,2011,0
79.83,56.59,4.15,16.79,26.23,72.56,30.39,5.59,3.83,2012,0
72.1,57.08,0.69,43.92,56.3,32.87,39.27,9.19,12.19,2013,0
69.5,56.14,-1.49,26.66,23.12,49.28,7.68,3.82,2.77,2014,0
72.22,54.27,8.81,24.39,26.74,41.65,-0.88,5.13,5.05,2015,0
74.65,55.41,8.17,17.58,49.39,57.73,-1.3,8.91,7.75,2016,0
74.03,62.64,2.64,18.45,64.02,58.09,5.17,20.33,13.01,2017,0
75.81,68.06,-1.71,17.78,8.71,38.1,-8.44,3.64,1.13,2018,0
56.7,-4.74,1.08,3.86,22.67,44.88,0.1,-1.98,-7.82,2011,0
59.8,3.4,-5.19,4.33,53.35,33.8,-11.97,4.45,17.17,2012,0
61.14,19.42,-1.96,4.58,59.76,32.37,-5.22,7.52,25.85,2013,0
64.09,14.01,23.92,3.93,42.76,38.98,15.79,2.18,5.88,2015,0
54.74,8.53,-6.41,4.17,48.2,38.76,-3.13,3.58,9.76,2017,0
54.63,5.67,6.8,4.16,47.51,35.84,7.06,2.56,6.56,2018,0
68.58,18.97,64.92,9.2,63.21,58.13,62.67,4.88,22.75,2011,0
69.14,29.78,-17.47,8.39,45.76,54.91,-18.94,2.18,11.25,2012,0
69.31,31.6,18.19,9.26,54.67,40.94,17.53,4.55,19.27,2013,0
64.73,37.08,-8.63,8.88,39.35,46.11,5.02,2.21,6.65,2014,0
64.9,37.94,10.39,10.21,44.55,40.04,9.84,3.79,10.37,2015,0
69.42,46.33,1.84,9.58,44.88,40.42,-11.28,3.44,8.41,2016,0
70.66,48.07,3.25,9.66,39.97,39.79,-0.93,2.06,4.46,2017,0
68.9,48.16,-1.4,8.47,33.46,36.96,4.52,1.31,2.56,2018,0
53.94,30.07,15.72,3.71,85.04,22.44,-13.46,23.54,25.96,2016,0
48.37,40.35,-15.39,3.3,77.19,29.49,-5.16,9.31,5.67,2017,0
47.82,40.66,-7.24,5.09,0.0,26.42,-6.26,-9.38,-4.48,2018,0
56.16,33.53,11.65,11.72,80.41,29.8,-2.44,10.76,16.24,2011,0
45.77,30.15,14.72,18.6,83.57,23.99,41.89,14.79,19.15,2012,0
40.36,30.28,-4.37,15.04,69.54,25.33,5.18,8.46,8.72,2013,0
38.47,24.93,12.25,12.42,66.56,28.49,15.8,10.2,8.27,2014,0
45.23,34.45,2.39,13.26,70.83,27.78,-8.87,10.58,8.2,2015,0
18.31,10.52,1.22,11.88,51.42,25.96,50.98,6.24,3.62,2016,0
30.1,15.79,1.36,12.26,50.19,22.01,-13.28,5.34,3.7,2017,0
32.11,18.15,7.3,12.01,66.67,19.85,4.22,9.86,8.93,2018,0
53.57,0.18,13.57,7.59,28.28,7.25,10.75,0.21,0.5,2011,0
60.71,10.54,-17.34,7.2,-31.43,7.4,-30.06,-5.76,-11.65,2012,0
32.72,-9.57,1.48,6.24,41.98,14.43,73.77,0.8,0.92,2013,0
41.11,-17.94,24.44,5.46,-24.25,36.02,8.93,-36.32,-45.59,2014,0
29.17,-21.17,-2.34,4.39,5.98,58.88,-4.64,-7.08,-9.0,2017,0
16.76,-12.33,13.76,6.19,44.54,38.54,16.38,-0.34,-0.41,2011,0
11.96,-12.85,2.83,6.89,39.12,41.22,8.76,0.17,0.29,2012,0
16.6,-24.82,-21.23,6.09,29.71,47.25,-25.39,-3.68,-3.23,2013,0
17.14,-17.86,-0.15,7.52,57.44,36.68,-0.79,6.45,6.05,2014,0
21.18,-11.21,7.64,8.26,57.58,31.45,2.39,7.41,6.29,2015,0
22.97,-8.23,5.86,7.41,53.17,30.27,3.46,8.48,7.72,2016,0
22.58,-4.94,1.09,7.12,59.3,27.41,1.6,7.99,7.26,2017,0
