[제조]유동자산구성비율,[제조]순운전자본회전률,[제조]매입채무회전기간,[제조]부채비율,[제조]매출채권회전률,[제조]비유동자산증가율,[제조]매출액순이익률,[제조]자기자본순이익률,[제조]자본분배율,year,label
40.05488762883616,1.3463148784596426,27.851461923785173,79.1342127065017,8.099247394570412,-31.382889284664884,-48.235276739663185,-70.8116694681023,0.0,2015,1
74.25838197994554,0.3975283290681898,39.286511914964755,739.19,6.634879472544197,-46.34367694548984,-100.63904059051319,-163.9,0.0,2015,1
52.277423983372586,1.0702162627436014,32.858159614787816,50.072912130782285,3.6052051383591017,-28.570773904006842,-21.361260495179945,-30.446229273918014,-24.15587713594053,2015,1
44.71063530184391,1.3227547271764997,27.093610390844074,73.89731463517643,7.540348250242522,-31.998071012613618,-44.049423195024794,-66.3470207999467,0.0,2015,1
14.98417253902241,0.5590018291508871,127.95285393770568,156.3880206335612,4.35071162563268,-43.775547692811394,-286.5837864429619,-115.55076380239274,0.0,2014,1
28.457669289724908,0.09297481955800804,53.018594598452395,104.19415924188955,1.803605343535031,-30.732016461213803,-377.34,-136.1361312925936,0.0,2016,1
36.31667034046463,0.3711857953610366,46.53396231279524,330.87059572413733,12.788748362989871,-10.609777784149207,-51.53365149686225,-62.223310264863294,-710.1,2017,1
42.17971116447028,0.5188791616218074,122.6593037889812,59.31039914458066,2.298063694103911,42.8935121231633,-15.086114288548563,-12.741362787047734,0.0,2011,1
19.312596364985268,0.43433082206382573,11.966455955729906,30.987563496644615,11.936977273791086,-55.89983951445339,-375.34671682273273,-77.23803389607484,0.0,2011,1
59.624073167935855,0.1802273811881881,135.97484483852793,4.21,1.3862110585493759,-37.84441901199841,-149.2529241802116,0.0,0.0,2012,1
25.78923434094829,0.6151083887975279,29.66791118034113,333.14168301434484,4.7922036651740525,-9.43113413288817,-50.041906008281856,-88.78932572992392,0.0,2014,1
32.93536554228095,0.7564561063243913,22.599071434091126,317.137094912803,3.1516916826552945,-4.507376811896729,-20.782568821282695,-43.24251445446212,0.0,2012,1
31.58083446211949,0.4550441366043398,16.953797071220635,6.348774753916971,4.06208351237432,-14.062188646276287,-39.70599266097543,-0.9845551622173474,0.9486163914403135,2011,1
39.28930624498113,1.0768329998043715,31.67576626500949,52.603219063410755,4.07066330237453,-11.52986440953182,-17.923507787176195,-24.156130544029974,-677.7440688445896,2011,1
45.21670930343556,0.5436056024797703,74.48686933938647,82.47854122904245,1.6851217856033411,-10.107833145661603,-11.316617945910728,-6.50428756277087,28.556731048247247,2014,1
29.147984460224656,0.4415321304836763,18.496497987465883,4.957460800250651,3.89088952081015,-11.584657869200068,-42.44217974609623,-1.0661439408553193,0.0,2011,1
56.72837286811308,0.5429246647067865,103.94394249429479,4.21,7.0069947572098785,-58.53,-131.21011866161325,0.0,0.0,2011,1
79.22845333979261,0.1669112863829235,85.00433810297022,158.84254994064125,4.468360438301002,21.851560689383426,10.746799818511864,6.252099392764982,36.93578718529401,2014,1
36.977310052217184,0.5788712253525936,126.34840525242528,4.21,35.593727036637205,-27.176211590573665,-60.79846247984262,0.0,0.0,2012,1
44.912895842159195,1.3365327728528702,7.2421046222645575,118.1424627082636,47.16661186841212,17.181540403754543,11.663451036496278,25.71843282201407,40.199328352291744,2016,1
74.0511533532837,1.7154700733660566,58.45166594706739,76.97850454909235,10.842905930061564,20.287991229952578,6.998376037968386,27.812093707260402,54.58346175234858,2013,1
65.95099598765557,0.34089284223192723,146.13073665210916,739.19,1.8892858932168732,5.579165212539628,-76.10590327988288,-162.70314498810157,0.0,2011,1
47.42200487739211,0.45373969088045996,50.07683936173954,14.357337080883077,3.9439081206446085,-31.098466712865125,-136.33380822843077,-123.89761009160438,0.0,2013,1
17.402634946737564,0.7802255222597153,108.23769837217655,224.4799234616344,6.371721296576044,-48.51873365522949,-340.7011010639741,-144.38108543482969,0.0,2015,1
39.732189801013305,0.42381974082869667,50.93579227604369,500.72456695664374,5.414120817636984,-16.6287103341022,-47.4229941307951,-103.7790087025148,21.501121656964187,2015,1
39.51194854562533,1.349062391391269,27.939840256419153,79.74492377535931,8.164424506892882,-31.311148669227975,-48.723418203848794,-71.33232316864547,0.0,2015,1
49.16336545970092,0.4420963051416483,30.330362960514208,51.37606614074299,3.826562022157352,14.91278363969734,-88.5684750743484,-58.2594038242903,0.0,2016,1
45.15810347177174,0.9670502479207816,56.413806617386385,199.9844244632787,5.09411669421342,-24.61949653175143,-34.42528363634762,-81.41598115537822,0.0,2013,1
64.16192370206183,1.1366956322808746,31.247356371674563,51.14681548524574,4.155974226792223,-32.46697354048239,-23.92720127488802,-40.54056778792715,-19.086393781031123,2012,1
64.17213445121652,0.8399794798004124,45.54637634384287,739.19,6.921653366537305,-43.03348685482654,-61.79346826418972,-163.9,0.0,2012,1
48.08760150241678,0.5302212906503753,45.95510125522032,18.82427592149894,3.272110284827785,-35.455850829486245,-133.89673238711373,-106.28823851214739,0.0,2014,1
50.78395699181126,0.8239702864158157,22.21593914349481,62.657535916517936,16.18847443697711,-34.73969197926026,-29.007304007627617,-29.926727849961804,-6.764414826543188,2016,1
75.35998460173508,1.3253672284322926,10.38541177536252,31.88477823115217,4.7717257406392015,11.234622600638456,26.311724092774675,42.54351994953827,61.77807930925253,2013,1
41.012862858616465,0.23167972801177722,19.703724232527787,4.21,1.9453963509948307,-53.8228365316397,-319.47079969867474,0.0,0.0,2012,1
38.662282054504765,0.22655000249477195,43.12588283287361,739.19,2.9292931612930126,10.635672320851697,-229.11334424253988,-95.98180774181444,0.0,2017,1
55.98729217716012,0.7317265512532394,106.0166175820078,387.1633444159154,2.9120858587726755,-1.638519448206047,-25.28612894107924,-49.24233654613183,10.648280098295992,2015,1
20.225566740872395,0.4347340786708734,80.24669777514823,27.421795679666463,4.765719006107272,-27.598229665090145,-263.95015009390727,-62.435979992775444,0.0,2011,1
73.31446358319718,0.8878222411862877,84.38171280844409,150.82247610329458,4.036807947899647,4.622651127763401,8.314976177855598,16.249238884355556,43.59301266921945,2015,1
14.9322625922624,0.8410448723896243,1.3193602109060372,140.8400772285106,19.45263865008632,151.395975344996,-44.2134888546925,-62.613617306508445,-710.1,2011,1
49.13396282538819,0.4432158443238967,30.132675910175077,51.16146815644043,3.8061746244174595,14.914551333142995,-88.3990121960249,-58.101961261397264,0.0,2016,1
35.66657971801624,0.37065293419509526,45.467174258580755,345.35802510374947,9.935809680540139,-10.286331056422837,-50.35016684730662,-62.4375204535717,-710.1,2017,1
37.69989645973859,0.4278344053380672,3.8231795219041684,194.3602405828756,53.60454900753264,-28.47256936680328,-55.89634433240599,-72.5764733217557,0.0,2012,1
20.052083706608816,0.4962159289572371,11.27369785949698,24.580608438504267,6.6848015968968415,-8.398201142876779,-52.35680027484783,-11.871782087969246,0.0,2011,1
83.78853422136086,0.7945722860696002,8.407076055982778,11.150737866914003,8.747523753725611,9.211241856333018,21.27935590358983,17.49136190607703,67.49237361811089,2012,1
59.98656634016385,0.6978217491254523,67.2330922327721,4.21,4.478975718807798,-52.80210621577873,-95.87455719695083,0.0,0.0,2011,1
38.163020304206576,1.062965453424385,28.88718356903395,47.85207708626757,3.9307819649764055,-12.82195797006708,-18.247284848308922,-22.65421497739753,-694.4659180316568,2011,1
24.501868934734848,0.5754681050284923,33.305379124290255,335.9221657758586,5.292426293688074,-10.84497092065044,-58.22668079030748,-101.31376776837874,0.0,2015,1
41.12598563889948,1.197987803974012,19.68248379900653,52.372624232326935,6.264804719526157,11.038666233091226,17.487586417653674,24.62991275085962,58.43701450515855,2017,1
44.859300147121985,0.9136886517656644,29.758211235779466,61.94152779245793,3.8136311348234333,-13.0962672645948,-23.529907922161065,-25.22574765683479,-708.9050038471457,2012,1
72.62979507596768,0.4063015915228735,51.61530073752277,7.3277124059416465,3.5941866715113466,-53.55646889057212,-243.5554194368857,-9.620954857547055,0.0,2013,1
61.993871277382084,0.8842854129424642,18.066744178367035,14.292181197760996,5.1762059182619,1.9360724079369915,9.012222011517967,5.389508668795636,34.18846758230323,2017,1
39.83991902545251,0.6691479336895421,57.55879152675233,739.19,4.315687308509858,106.27789204331089,-89.30737398781815,-146.27367950295448,0.0,2012,1
21.485077269913308,0.4300674395647671,2.121580421964611,739.19,58.4550478385579,-47.57420031681046,-110.00359336072755,-163.9,0.0,2011,1
53.72308096166136,1.309625155120894,26.387705957111415,151.5394054880806,4.872061646835084,-1.9159599697094496,1.7700333053518458,5.4514951365120226,32.303147572365056,2014,1
32.62578571984955,0.39823654032219497,46.988405348799276,439.74523422209796,3.51398022688784,-19.585721825746898,-90.12098497048937,-128.7522177802222,0.0,2015,1
70.59818633351455,0.21949360613288665,38.32472926784782,56.58980708707856,6.487139203212888,-41.3423317470961,-115.06812057006557,-52.65443551083352,-122.69281401919307,2012,1
54.17300957476916,0.695413192705756,118.16123565973531,26.952926907042603,1.924738355446995,9.07792369599594,-18.85283498788154,-14.950023038734875,0.0,2012,1
47.115297768952814,0.95748592323424,21.939292654278567,739.19,6.7569804631964026,-17.507536021740712,-24.659626088849002,-120.91626430185936,-2.652264202415507,2014,1
38.321260977064014,0.4699013584096532,56.1600789482086,350.7565919417876,4.9790435853967425,-29.52850741961023,-80.27947512051931,-97.22445591633124,0.0,2014,1
51.21330096107028,0.7139735939149187,78.8340595944623,739.19,4.540482292258716,-38.171195296642935,-69.21206802183943,-163.9,0.0,2012,1
29.093129356909927,0.42620352215621166,63.22211719071454,180.42813907138657,3.0594556100749752,-6.454433458828838,-42.30353140869697,-47.87166693944768,1.3979666823876897,2012,1
81.307549385103,0.09,135.57578461978756,18.093047271529908,0.9737458116625237,-54.84628306922646,-377.34,-160.04491830877961,0.0,2012,1
56.44428899042037,1.5298773602367857,6.41389833143439,21.745041058145844,11.886855290920089,7.292542491454753,20.59983421278762,24.36827964202286,81.40647639043954,2011,1
51.14687738144826,0.6106109342972856,21.016531063375524,15.714214042850191,3.934577276882277,-2.1284905829311906,2.301002550413565,2.392383245388449,43.30488546894817,2014,1
41.089186058322994,1.23137274340491,53.90184284658482,45.025828551094264,5.053562036881369,-14.101782322637952,-17.25224303428416,-15.176565272034836,0.0,2011,1
42.58131861675385,1.288384147422752,18.62959221249913,62.09565942659783,6.359192073711377,17.10429886014274,13.924664579721476,21.052206499867484,51.363978559959094,2017,1
54.695623004894315,1.1877087898272567,47.24923034232233,179.6015041787908,4.497411491074907,-28.84534331333983,-77.99261073195824,-163.9,0.0,2011,1
35.779194203728245,0.477057411471025,51.017796107999544,33.66746640135618,13.038557347415901,-58.53,-370.339468075029,-127.03914310261789,0.0,2011,1
47.929189774844176,0.591399543842638,61.20147074946673,542.1796317051669,5.77855727028674,3.038920588003922,-31.145941115085215,-100.4434290449924,17.752885342041782,2014,1
65.24491708775062,0.809480054556553,54.48412841476157,7.760024563171854,9.004802792760243,-31.74583369486829,-34.2268445281939,-1.6342043514718418,1.5745517308323773,2013,1
37.5988831190515,1.279533464311766,8.201033391810274,739.19,9.561170197994578,17.08757612256265,-49.34606496394704,-163.9,-107.55772064629494,2011,1
65.13437128991707,0.5882575668442724,94.55224008239021,203.81218571751555,4.800481193093675,-40.79775727426964,-13.57862856340452,-11.782833970243429,-26.84118645403636,2016,1
70.65541863491919,0.45475246884930554,85.51853306209995,129.87711142360007,2.018426327414257,0.2586288822748317,10.8362405895508,11.956186488758627,51.77748150221167,2012,1
71.1675400177029,0.2845389495754757,83.26072199996926,161.63309586446707,3.3226657946922007,5.864203676140239,8.763263130306553,7.78698528357315,60.15522148815901,2011,1
64.83950844387613,0.5935249243276808,59.482852207322296,739.19,4.540146508732839,-41.22252448600558,-98.20741395472817,-163.9,0.0,2013,1
50.94192255574668,1.0743709224473794,57.65593083214711,28.652283089901154,6.857338513215662,-20.98892886864162,-25.077911576678396,-9.08838354823727,0.0,2011,1
22.101979812425377,0.7190410669438617,8.402720765758552,6.168727398508112,2.716841161697427,332.87229056695503,-90.33596181337735,-29.804207120777214,0.11789235807817278,2016,1
50.34280151321738,0.8509813232452175,51.24446337428856,195.55400540588852,4.118692627165224,3.988829749008584,-17.435357221394874,-28.56510925615662,-209.61869262716522,2011,1
79.0140129316085,0.1249885143951529,147.47,4.21,0.950842904670706,-58.53,-366.41775208964646,-163.9,0.0,2013,1
31.62916012389804,0.5144374523128937,39.99408224517933,37.03421871627269,14.422468404947818,-58.53,-371.6800522670397,-122.82624259046273,0.0,2011,1
26.887784059495374,0.4975468079504847,7.119101074983715,739.19,51.921214075733936,-47.04914931771337,-101.81598904831098,-163.9,0.0,2012,1
27.908199936621656,0.11582489382471467,71.15743874796813,4.21,8.520868996816684,-47.51998693272998,-377.34,-163.9,0.0,2014,1
53.14420758544381,0.3546858292025376,125.44125619619355,739.19,1.7237700495695483,34.45478343551254,-66.46460538742619,-144.2136459539983,0.0,2013,1
55.158218407479524,0.7474949192379501,13.415298724259852,55.09357536659553,14.976710461851773,-36.152025469098874,-27.601720623375876,-26.42066655915793,3.3107370369403744,2016,1
58.7152292710495,1.158011248177314,103.80998455872171,144.78254319670455,2.6065866939549265,-29.16873734216548,-11.48368540878213,7.096620502958082,62.25969181283584,2015,1
55.9176023790438,0.11757677086220351,91.9713460025924,739.19,3.5928807856238323,-38.67420943477724,-374.9749283615106,-163.9,0.0,2011,1
37.059082147410265,0.3717943296290248,47.75224791730767,314.32576604607345,16.04684083379884,-10.97915808481806,-52.8852061060641,-61.97867948913203,-710.1,2017,1
59.26760292195274,1.0796733513895178,44.76077710751815,739.19,8.583685063799052,-35.58903221232488,-28.89183570991004,-141.92705675151092,0.0,2015,1
58.92660287266742,1.0884864108909178,24.335109771270297,140.710896617152,6.879452164009684,-7.446190587647539,-6.699812889629278,-10.848127725993638,13.49907454206438,2015,1
56.60760079275242,0.7603200473344872,33.96930940384371,178.39018920257192,10.105213063115595,20.82354396077864,4.165860044351022,8.886960698083445,49.506099748410236,2013,1
45.29260237862075,1.3537568684559975,22.53180823060189,81.35539255613875,5.921690635330737,24.949742887987398,3.9924590118917074,10.734706823677449,35.70566492412948,2015,1
41.50425628922576,0.36856679827224287,2.2357519586159174,195.50387824795737,52.974128118607005,-31.2365970295939,-57.83890771439394,-75.63813335892004,0.0,2012,1
11.331735254295609,1.7893381357390237,5.349158641462779,83.92080491482515,12.345956608081034,0.45182236228355066,12.489214243503518,22.31255932744945,0.467942030596209,2011,1
41.27039089113169,0.42115849326793825,48.18672354578021,528.9311298531226,6.449346118772024,-13.243603436817446,-31.138820306514116,-97.09129358232882,30.759601920842847,2015,1
62.542185126790535,0.31226161233540234,93.89804767473797,35.68875279306805,3.1760423181163584,-58.53,-364.6948104625776,-163.9,0.0,2012,1
60.5368637782357,1.2601044551453158,99.52061139168038,144.26697250151616,2.745141760554357,-26.00676487492794,-7.591017274530749,11.43193561313501,60.240434026447296,2015,1
42.66862949388453,1.0138253331002907,35.650866029370945,198.3109158601896,5.099313925900032,-14.531669828037298,-34.48245318490036,-87.29405019293652,0.0,2016,1
32.05059053200045,1.3373795399682848,29.613919399875062,96.39727544135702,9.660614260022104,-28.45134256944595,-55.25218913812304,-77.71514485774438,-1.7362891807582779,2014,1
57.68223789667841,0.7049950588024215,8.943368965099243,46.66207527685818,11.85769292655549,-35.66799928080536,-24.56770280895065,-21.540265919144737,5.990589347736199,2015,1
28.07340033667224,0.09397551995658271,53.23341161734643,100.49190133396283,2.0974776939164563,-31.287738749222264,-377.34,-137.16418416872932,0.0,2016,1
23.220071559837358,0.3952243746586127,24.324301345175897,13.292319092062883,3.6611140709662253,5.146606725404794,-192.1173424990434,-42.93249720668434,0.0,2011,1
38.971984716025474,0.45967403346858293,39.10508121095609,559.3269502596337,5.063553335699764,-36.25876917443813,-55.353301725150885,-136.89656308011948,-33.069608125758194,2013,1
59.438885474235526,0.2578867366109081,125.01890192735343,4.21,1.6684729465281083,-41.192731990031845,-143.15815822867086,0.0,0.0,2012,1
41.97104131347665,0.4202489528900383,47.01981210858209,541.322791218743,6.892157983963794,-11.739332115858407,-24.030005971018802,-94.10806817433456,34.609275761387835,2014,1
39.6748639264742,1.2141433134673711,47.304591020336694,53.364613439742605,6.616998204890786,-15.434297212965099,-16.964858785276206,-19.772143465284554,0.0,2011,1
40.40791496763852,0.4353224674460791,56.95021008672493,62.87033427102311,5.476882282995243,40.51029726521405,-146.90614367341004,-81.29746735884748,0.0,2015,1
50.78437048274056,0.44954304014353885,114.0876610194695,739.19,1.754318430304465,-24.6997498961459,-119.49232591832195,-163.9,0.0,2013,1
43.627524942245046,0.6218646271699892,48.78065369492782,17.134208473478125,3.8598903020920523,-48.723000378072456,-127.92161497004061,-47.073782922140815,0.0,2016,1
63.01497310456189,0.856052881905232,74.2722672209769,82.51233692220967,3.0242526916572556,2.121919683633365,11.823924179111355,19.13018368094294,33.21897009934709,2014,1
45.346748909853325,0.37858749910643713,61.352173211087184,129.63307429418674,52.41747021586451,-15.102611957607351,-67.97283551539691,-59.247825359212264,-710.1,2015,1
40.312282976303834,1.0877855610647493,37.992969230187725,739.19,5.66251893659004,-11.996458803555896,-28.03505647572648,-130.01271617956928,0.0,2014,1
75.62717804507425,1.240175116063282,11.203772369937564,30.284199150279846,5.004067865281958,14.011110990119398,28.249199254378993,42.6584002222783,67.44335478179174,2013,1
23.501732742238318,1.6366824017934505,5.393012148917736,95.5681569001233,26.158790015707638,6.174024997587889,13.01967719511442,24.647233600803904,15.07863104396982,2013,1
34.47024724384311,0.3761554310502764,28.81879595160831,559.3609247065353,5.188073594794419,-48.42693012842536,-61.53922942335564,-145.3227707210866,-39.96219714449485,2013,1
55.19025667883536,0.5977227610359301,21.17335787028141,12.21159250111382,13.657725736784414,-13.731140851293398,16.23873870875449,8.49966822244616,30.551446414796406,2014,1
35.324866871348746,1.3708365485772003,21.440491616959076,188.25998395303924,14.231564994739855,-46.65748195367232,-156.55008596957722,-157.90953589954867,0.0,2011,1
46.69225830074603,0.3796903756563492,63.560132064011114,99.64806665517781,58.322271264093644,-15.772058023403968,-70.42232433275159,-58.80446898614762,-710.1,2015,1
56.69293701371424,0.2886838836021644,106.5708619631435,16.70100524353131,6.064455599725587,-58.53,-363.5837083710049,-148.26969593674698,0.0,2013,1
39.498255154797796,0.5488724436832383,61.66006425503675,4.21,5.824332030034486,-55.793531619016804,-120.91535633775976,0.0,0.0,2015,1
20.417507240491087,0.43711547444778026,78.55685933185512,25.874364703832377,4.826444598418397,-27.309604496929033,-264.72791395464503,-61.8182459282458,0.0,2011,1
63.42377550194237,0.554137569551555,64.25134827839183,4.21,2.6747915490716867,-51.62512297400018,-104.74540762846318,0.0,0.0,2011,1
60.52130532686528,1.1926068659343732,26.157274090093065,52.52946638053992,4.934017401573195,-33.05114419938331,-26.117009647735646,-44.481808804116866,-5.653040589278504,2016,1
38.66444221558927,0.4437615510448658,140.32227999600525,4.21,29.33214352003604,-42.28352417459358,-125.83340759586034,0.0,0.0,2011,1
24.799931856227794,0.601154361300802,111.48442723860994,4.21,47.19057987375173,-18.36487158403396,-65.12291959552977,0.0,0.0,2013,1
26.280625667306918,0.49968878036716763,31.436443984667,339.71205239414047,6.1310188304384745,-22.615103836316123,-80.38452882488232,-111.37919248439084,0.0,2014,1
64.57088401481123,1.2352397627432214,24.145805045412015,53.343750446709194,5.369691988878255,-34.84442078220095,-27.770857571823495,-49.763808333631026,0.0,2016,1
39.86406899322676,1.403501745699922,5.948676691098059,111.32025441282443,45.14068767983189,15.893193195188362,12.548354592372183,26.755782086756025,35.365348124106795,2016,1
53.554391534689906,0.5781453898246616,6.045385458244356,28.936601971727875,46.27946655170172,-31.542848617157127,-30.611988180818244,-22.905607881318755,10.766839940482313,2017,1
42.02520254961675,0.43333605124436164,46.982591082642024,543.4615699850898,6.784050443347634,-11.774445350414787,-24.07074496860234,-94.8734746647068,33.501218825579606,2014,1
35.34080249034837,0.5064901759203996,22.816379992510154,332.78471747969223,6.4893735071732195,-34.652065237666136,-104.45955194511086,-123.26910729137978,0.0,2013,1
83.91978009595526,0.10726750115849998,147.47,4.21,0.9656104157012501,-58.53,-371.94966172168824,-163.9,0.0,2012,1
62.74878336897928,0.8862304349843954,62.15457893237312,9.031320697372614,9.01886366917928,-29.24202491868452,-34.4556696517778,-1.7927135343948886,0.0,2012,1
40.09363159931921,0.5235165664945357,21.79727074964116,196.09579871503337,43.558751146749884,-31.117224632126486,-51.43127920204819,-72.40081559240693,0.0,2011,1
39.25731837145077,0.5616523714288841,21.95885858960553,325.43811598697135,6.306335312985976,-31.73348362076268,-106.20969796624368,-134.5347320377262,0.0,2014,1
44.15411453518733,0.5131611540925228,60.59318947851412,4.21,5.278618885976364,-52.90649705116739,-116.5619269410916,0.0,0.0,2014,1
52.101211314367035,0.33176625170039875,51.65262396798921,74.97981038438016,6.088429225737082,14.240282361866313,-106.53725049929454,-75.51042071116328,0.0,2016,1
50.8999360594948,0.49932851111077886,55.210242922261926,31.83994445232791,2.3372797293630265,216.58104130568475,-8.227140738818196,-17.505866391199937,23.985957984176586,2012,1
36.89451350691987,0.42872921538595177,56.00727949368818,448.6890461242972,3.5043352148647613,-22.873561970930652,-77.46406894663887,-116.1165182648968,4.421059672273792,2015,1
15.375631630877571,0.5264753247413805,7.383990074153462,35.545513129012946,8.173013698644256,-6.3625690628525895,-58.12534145297043,-18.262016306747885,0.0,2011,1
23.99271446906684,0.35647480626260514,17.929448330489322,9.123804916128737,3.54721382446887,-7.533895974852328,-187.7092855366612,-35.43621706607488,0.0,2011,1
46.52533207994924,0.9847017963653364,31.590188338817736,60.09333711475534,13.383181719430384,-27.243511623808605,-24.934439644616276,-26.795863376571337,0.0,2014,1
39.65003156830982,0.6767087906223956,16.047740745347824,195.92777775586046,33.21913667260138,-22.053838952305973,-46.89972103153072,-79.08806731285163,0.0,2014,1
17.661393655933864,0.8770661173784923,20.179575326626544,92.73468090356481,31.776681457807914,63.81972269158299,-22.54747137525561,-7.190500729965882,27.233450462665523,2014,1
38.07486974790129,1.267731635237756,50.974844241998134,51.79305388088459,5.036689532274345,-12.676139100619997,-15.103484833170196,-18.131684635578903,0.0,2011,1
20.645428048076873,0.2082735155772067,116.199255282358,739.19,5.957951379616535,-25.61910382693721,-342.14064152547576,-163.9,0.0,2013,1
27.071432156395417,0.15854653679645614,106.63744974302162,674.8693110119934,1.6728091856050373,13.98888690469579,-364.9626774891676,-163.9,0.0,2011,1
38.093839001937084,0.42869119027427094,68.15561681511765,18.404966388195543,4.461783623127999,-35.88547807603167,-258.2485936174903,-43.80427475124314,0.0,2011,1
63.28113640854006,0.4754519658673804,95.66594529493679,190.74151008944943,5.172740170663098,-57.41676751005245,-18.572000681951472,-14.83050153877156,-41.94611626468716,2017,1
41.24394416434243,0.4159472731548322,45.23111654919719,543.4653424893359,6.725732745657786,-15.674802315319152,-27.658953255621906,-99.28643582491141,27.054357634286006,2014,1
69.66119036537738,0.4597291213565293,48.53492738876234,122.94265160939823,4.174275931552618,9.172868160124501,-17.838859308389633,-22.239214528028185,-41.5560540235402,2014,1
43.37118817892839,0.8984795869985345,25.72977991359291,703.6664551756132,4.319894884896042,-0.7169580019033974,-20.431476299830088,-91.83269942837455,-5.127951667291405,2013,1
45.44638241968459,1.449647846163986,16.63616121775756,81.31016012270221,6.580445352599417,28.976481357608485,5.811225272116119,12.87642027838367,36.643637957649275,2016,1
36.88007710996655,1.1447500512257722,64.32749582875856,56.12319055025428,4.145365467364709,0.6502457043531109,-14.299673087618569,-16.243308117875642,0.0,2011,1
62.16705906455067,0.7525621522481339,65.70340207884381,4.21,6.431383430183445,-44.51197627619927,-73.11471403194253,0.0,0.0,2012,1
34.321845114990836,1.180899967842766,8.095111956710245,117.6866835306345,7.147548448470905,5.665702100862694,3.670783321727382,5.508354976159627,71.16111758399641,2016,1
30.567832787302073,0.5734024172428038,18.899493430932388,53.27019326988025,14.168811036468782,-58.53,-373.96676163969147,-128.0279021488226,0.0,2011,1
35.47102399605598,1.2976720794031689,25.00982186287322,186.0096461461357,12.991951041532435,-49.76519631704805,-164.75497454991034,-159.59180198507923,0.0,2011,1
57.32848725081145,0.12484631380826411,84.90640397079994,739.19,4.1123127196883,-38.70728746852661,-375.86222045375143,-163.9,0.0,2011,1
19.033811010030952,0.3115402929840437,89.9908614340843,739.19,3.12423580570612,-13.164831210507248,-86.48825332303883,-116.48353301468919,0.0,2016,1
43.559573550608654,1.3572302065572057,6.274599426446351,120.04505516782476,46.66179093162097,15.068687718941614,11.537813424271066,25.843607514331715,41.405757516279024,2016,1
24.086755152436957,0.30959458431049336,14.774457289514089,488.2206917110552,5.327851372947964,-15.825427395279625,-93.90111310823815,-158.1823263112127,-12.299509239441026,2012,1
59.84274821558801,0.14319723100291873,127.36781761362482,4.21,2.9277464954762014,-55.62975281757768,-362.85719544384443,-163.9,0.0,2014,1
39.43380952008846,0.4831607840276251,49.46697973579339,103.78352118522834,50.87892638689618,24.410253482810617,-65.25505239096546,-60.0829866627757,-710.1,2014,1
18.039665825623693,0.19209511579724653,28.67003217843761,739.19,21.987316831114523,-3.41751606665436,-25.935954360773263,-65.51547127348492,35.82866109709373,2013,1
64.95125057885934,0.5911535850242067,59.246296652414756,739.19,4.564496114751439,-41.28284904438421,-98.24344674463217,-163.9,0.0,2013,1
52.77912659312567,1.0953435141516374,43.034123939142056,739.19,6.49011479960428,-26.36034864518662,-27.01095383245315,-136.96603301950628,0.0,2015,1
55.01114527935354,1.2658939636622892,70.71065717044337,120.19418023573954,6.002785555193785,7.526282611023315,-12.942212530307163,-44.81287352974863,-428.0321268208106,2011,1
36.9366065591047,0.9973627054424993,27.664051215717816,68.15726922063675,4.004356555340886,-13.709531765488157,-20.89932630855904,-24.458552734424124,-710.1,2012,1
39.24400289462552,1.0632299357495492,58.91759281828776,60.100252163695934,3.4984313752263727,-11.518661496787477,-13.709216949114392,-14.791120996663466,7.769709326381069,2012,1
77.89414072190056,0.3506379458372242,17.459003934167754,97.84508077067072,10.646547379824378,-50.53465568966938,-86.14685443579314,-21.36151663530728,0.0,2015,1
38.51429240640915,1.0318421487242257,9.84614907393436,104.77670736529399,7.274639852140397,5.645304715088578,4.430193684394471,6.617658956336552,69.72074834240884,2017,1
20.49682467116066,0.48126968143328785,13.698304287882351,34.86295307333583,13.529964813642206,-56.692910659216594,-375.0582384161912,-88.41632767633153,0.0,2011,1
48.87190202533875,0.7511193815418336,83.94855180368918,739.19,2.762164329207166,-36.59846509446214,-89.10656454810368,-163.9,0.0,2011,1
26.713359728023413,0.6435638625930963,27.056782703957307,331.14573478097,4.433122686325214,-8.416222234179564,-44.16652818077783,-79.798751033086,0.0,2014,1
35.559319951162905,0.3767239243006401,123.88167618845614,84.05373113656906,2.8289171264408433,63.11943912988697,-14.231730119582076,-10.086974051424013,-2.2826057435289884,2011,1
59.608626842214015,0.36211635956881366,77.43810928551747,45.36057375634986,3.8661369771893686,-58.53,-366.5643634838305,-163.9,0.0,2012,1
72.55816451956838,0.47211138581909623,40.34172405121832,739.19,6.683220342660525,-45.78568518757565,-94.09092444132713,-163.9,0.0,2015,1
27.156820093714682,0.32927448778022234,18.926916921626912,509.2545725395016,5.2865235756615325,-25.464644114752897,-84.3327440412559,-154.38016896086106,-20.4784771214604,2012,1
27.55820093019166,0.30613305887540593,96.41018173334228,739.19,2.599631688486461,-11.912542516269745,-102.18243343064775,-123.47350270086334,0.0,2015,1
24.799904432366375,0.1756413986657526,125.62381854784734,739.19,4.442597450540886,-28.141974365654004,-346.86617995571567,-163.9,0.0,2012,1
55.4841971693942,1.1630790693330282,48.0859199539232,180.042960054794,3.9458288407135718,-26.983283679081723,-70.60315709965633,-160.40123885015691,0.0,2011,1
40.72506989786342,1.1892039558082068,53.28600551632388,58.52967362367711,4.0287410581195084,-7.88912470676917,-14.538719081407248,-17.17001098835613,-5.675122730556112,2011,1
