회사명,거래소코드,회계년도,산업명,상장일,상장폐지일,[제조]매출액(수익)(*)(IFRS연결),유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),매출액증가율(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
미래에셋생명보험(주),085620,2011/03,  보험업,2015/07/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋생명보험(주),085620,2012/03,  보험업,2015/07/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋생명보험(주),085620,2013/03,  보험업,2015/07/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋생명보험(주),085620,2014/12,  보험업,2015/07/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋생명보험(주),085620,2015/12,  보험업,2015/07/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋생명보험(주),085620,2016/12,  보험업,2015/07/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋생명보험(주),085620,2017/12,  보험업,2015/07/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋생명보험(주),085620,2018/12,  보험업,2015/07/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋생명보험(주),085620,2019/12,  보험업,2015/07/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋생명보험(주),085620,2020/12,  보험업,2015/07/08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),037620,2011/03,  증권업,2006/02/15,2017/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2011/03,  증권업,1975/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2012/03,  증권업,1975/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),037620,2012/03,  증권업,2006/02/15,2017/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2013/03,  증권업,1975/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),037620,2013/03,  증권업,2006/02/15,2017/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2014/12,  증권업,1975/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),037620,2014/12,  증권업,2006/02/15,2017/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2015/12,  증권업,1975/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),037620,2015/12,  증권업,2006/02/15,2017/01/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2016/12,  증권업,1975/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2017/12,  증권업,1975/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2018/12,  증권업,1975/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2019/12,  증권업,1975/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미래에셋증권(주),006800,2020/12,  증권업,1975/09/30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원상사(주),002840,2011/12,  화학물질 및 화학제품 제조업; 의약품 제외,1989/09/25,,139680161,147.52,72.43,3.94,13.57,77.29,1098,25.95,999999999,999999999,0,102.62,42.12,18.28,12.57,9.66,11.16,11.16,8.57,17.4,22.64,0.89,1.8,1.89,4.84,6.07,12.46,29.3,75.39,60.14,0.01,0,21.93,-10.94,17.02,-31.44,15957,30.42,37.95,-40.11,22.69,24.65,162707.69,,20449.81,56.4,0.94,2.76,1.68,2.56,,,,,,40033.02,,,,27,77.27,164.47,28.66,42.13,57.87,33.7
미원상사(주),002840,2012/12,  화학물질 및 화학제품 제조업; 의약품 제외,1989/09/25,,182376882,141.26,71.9,8.42,11.42,73.63,1364.4,22.96,11.38,14.26,4.2,105.75,39.09,18.52,10.49,9.63,11.68,11.6,10.66,18.67,20.34,1.11,1.94,1.86,5.48,6.94,14.07,25.95,66.67,52.62,0.01,0,30.57,22.39,24.97,30.19,20593,23.47,28.79,13.59,9.57,8.97,212332.02,,22273.03,57.59,1.61,2.85,2.73,5.46,,,,,,50820.44,,,,28.01,85.73,167.65,27.87,40.95,59.05,34.56
미원상사(주),002840,2013/12,  화학물질 및 화학제품 제조업; 의약품 제외,1989/09/25,,235226498,164.43,81.91,11.5,15.77,66.43,1567.91,20.91,11.09,14.07,3.67,99.43,40.26,16.82,7.71,6.84,8.98,8.89,7.89,12.11,15.07,1.15,1.96,1.91,5.84,7.49,14.5,25.17,62.52,48.73,0.01,0,28.98,24.79,16.89,-21.88,15731,36.01,22.4,28.52,31.34,-5.25,265914.02,,20491.32,60.08,1.76,2.82,2.9,5.77,,,,,,56412.44,,,,24.91,60.86,139.02,23.98,42.34,57.66,28.52
미원상사(주),002840,2014/12,  화학물질 및 화학제품 제조업; 의약품 제외,1989/09/25,,247218929,146.97,71.55,9.31,13.2,57.38,1655.32,20.48,11.5,15.6,3.27,92.37,41.31,15.09,7.17,4.72,7.95,7.79,5.13,7.81,12.6,1.09,1.76,1.83,5.25,7.01,16.31,22.38,69.55,52.05,0.01,0,5.1,0.97,6.2,-28.36,11324,1.72,-0.81,3.6,5.94,-2.2,276531.26,,19828.96,63.54,1.62,2.55,2.66,5.41,,,,,,57779.64,,,,25.27,59.32,151.48,23.37,44.09,55.91,20.21
미원상사(주),002840,2015/12,  화학물질 및 화학제품 제조업; 의약품 제외,1989/09/25,,239436981,201.24,106.82,19.37,20.92,41.34,1851.45,11.48,19.11,29.26,2.63,82.57,41.58,16.43,7.71,7.09,8.12,8.03,7.38,10.36,11.95,1.04,1.55,1.78,5.12,6.52,17.23,21.18,71.32,55.98,0.01,0,-3.15,1.12,12.63,45.33,16383,-10.03,0.66,1.78,-6.95,4.09,267270.14,,20596.12,70.75,1.58,2.58,2.51,4.94,,,,,,65237.71,,,,28.22,74.96,187.2,27.25,44.94,55.06,26.01
미원상사(주),002840,2016/12,  화학물질 및 화학제품 제조업; 의약품 제외,1989/09/25,,301744698,217.06,134.16,30.19,23.62,37.77,2308.15,7.85,32.45,144.43,2.68,77.43,43.8,16.83,7.55,8.74,8.3,8.13,9.4,13.26,11.31,1.08,1.5,1.88,6.02,6.2,16.32,22.37,60.62,58.88,0.01,0,26.02,42.55,25.57,52.98,25254,52.73,37.13,50.17,22.25,23.49,341537.07,,25790.69,72.58,1.7,2.72,2.51,4.3,,,,,,83836.53,,,,25.44,66.86,191.93,27.78,42.92,57.08,31.45
미원상사(주),002840,2017/12,  화학물질 및 화학제품 제조업; 의약품 제외,1989/09/25,,318655533,194.66,110.65,8.11,19.44,40.03,2272.33,10.02,20.93,999999999,1.91,84.04,39.98,12.14,3.45,9.38,3.74,3.55,9.65,14.93,4.93,1.03,1.43,1.77,6.06,5.57,13.75,26.54,60.24,65.56,0.01,0,5.6,-11.98,-1.31,24.53,32510,-11.83,-6,-19.64,-9.2,-51.74,366437.34,,12645.46,71.42,1.65,2.52,2.45,4.11,,,,,,85171.03,,,,29.36,72.82,240.13,26.73,38.57,61.43,35.09
미원상사(주),002840,2018/12,  화학물질 및 화학제품 제조업; 의약품 제외,1989/09/25,,328648414,326.96,188.46,67.52,31.58,24.21,2473.45,0.12,53.1,341.32,3.49,67.7,45.49,16.11,8.27,7.37,10.31,10.15,9.04,11.37,13.42,1.23,1.62,2.13,6.75,7.32,15.67,23.29,54.07,49.84,0.01,0,3.14,-15.36,9.18,-20.9,27885,-34.23,-23.13,-3.7,-5.47,147.09,414469.24,,34267.31,80.51,2.04,3.35,2.89,5.04,,,,,,82878.74,,,,33.75,135.59,370.51,25.22,50.71,49.29,29.22
미원상사(주),002840,2019/12,  화학물질 및 화학제품 제조업; 의약품 제외,1989/09/25,,249991190,338.59,166.13,25.89,30.18,25,3370.8,0.21,756.08,999999999,9.77,71.46,42.83,21.94,12.9,12.45,12.38,12.26,11.83,14.74,15.28,0.95,1.18,1.7,4.61,6.31,15.57,23.45,79.25,57.83,0.01,0,-23.93,14.31,13.59,44.56,6163,41.24,19.89,7.63,29.42,18.73,49652.8,,6407.51,80,1.66,2.66,2.16,4.05,,,,,,90706,,,,32.31,93.05,181.08,36.28,40.24,59.76,34.31
미원상사(주),002840,2020/12,  화학물질 및 화학제품 제조업; 의약품 제외,1989/09/25,,294983860,386.55,211.6,62.38,31.03,22.94,4016.56,0.21,375.78,999999999,17.73,71.48,41.86,23.07,14.54,17.58,14.19,14.07,17.01,21.07,17.43,0.97,1.2,1.68,4.77,6.25,19.19,19.02,76.44,58.43,0.01,0,18,17.19,19.16,66.59,10369,24.76,19.19,14.53,1.77,32.93,57976.39,,8428.45,81.34,1.79,2.39,2.29,4.39,,,,,,119941.06,,,,36.46,94.62,154.15,40.66,32.86,67.14,43.23
미원스페셜티케미칼(주),268280,2017/12,  화학물질 및 화학제품 제조업; 의약품 제외,2017/05/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원스페셜티케미칼(주),268280,2018/12,  화학물질 및 화학제품 제조업; 의약품 제외,2017/05/22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원스페셜티케미칼(주),268280,2019/12,  화학물질 및 화학제품 제조업; 의약품 제외,2017/05/22,,377850724,505.71,328.48,130.93,52.57,25.09,9465.27,5.31,210.25,999999999,1.34,43.12,65.53,19.1,12.33,10.47,15.13,14.94,12.69,15.87,18.69,1.21,1.52,3.51,5.28,5.6,19.9,18.34,69.18,65.23,0.01,0,0,0,0,0,7559,0,0,0,0,0,71727.13,,8843.77,79.94,1.54,4,1.85,2.85,,,,,,103119.14,,,,33.07,118.84,222.5,27.29,37.24,62.76,38.37
미원스페셜티케미칼(주),268280,2020/12,  화학물질 및 화학제품 제조업; 의약품 제외,2017/05/22,,371989561,493.9,349.16,181.55,53.01,25.28,9912.47,4.03,273.45,999999999,1.21,42.01,66.47,20.41,13.23,9.32,15.53,15.4,10.85,13.58,19.28,1.16,1.46,3.43,5.5,5.62,18.53,19.7,66.4,64.96,0.01,0,-1.55,4.89,4.72,-12.38,6769,4.14,2.02,6.4,-11.03,5.62,70614.51,,9341.15,79.82,1.47,3.86,1.76,2.6,,,,,,96030.57,,,,29.36,114.86,227.52,25.82,35.37,64.63,36.1
미원홀딩스(주),107590,2011/12,  전문 서비스업,2009/03/02,,202554886,321.84,165.61,26.01,46.12,31.73,2535.11,2.71,999999999,999999999,0,43.6,66.91,16.79,10.28,7.9,19.75,19.75,15.17,19.55,25.45,1.92,2.48,6.16,5.95,7.26,16.85,21.67,61.31,50.29,0.01,0,10.68,28.5,22.35,-19.79,22675,43.01,48.31,20.53,30.5,-18.37,285148.01,,29314.49,75.91,2.19,6.71,2.79,5.25,,,,,,37109.44,,,,31.29,204.59,313.76,18.32,32.14,67.86,43.11
미원홀딩스(주),107590,2012/12,  전문 서비스업,2009/03/02,,238777118,376.48,179.11,20.44,45.75,24.29,3322.2,0.57,417.9,999999999,4.19,46.85,62.3,22.53,14.85,11.69,26.74,26.6,20.95,26.71,33.92,1.79,2.28,5.03,5.5,7.45,18.05,20.22,66.37,48.97,0.01,0,17.88,24.69,32.15,74.53,39282,45.08,42.03,16.11,25.4,70.25,335992.24,,49885.06,80.46,2.16,5.49,2.78,5.64,,,,,,55864.39,,,,37.77,108.55,230.25,23.4,29.05,70.95,49.97
미원홀딩스(주),107590,2013/12,  전문 서비스업,2009/03/02,,263342862,439.84,218.31,59.72,48.51,20.61,4201.3,0.33,869.3,999999999,6.08,44.89,62.78,22.44,14.52,11.78,23.3,23.14,18.78,22.95,28.29,1.59,1.95,4.26,4.97,7.56,20.6,17.72,73.48,48.25,0.01,0,10.29,23.42,27.19,11.12,43293,22.94,21.86,24.37,19.49,7.86,367507.39,,53362.93,82.91,2.05,4.58,2.55,5.23,,,,,,66693.75,,,,36.54,105.49,203.94,25.33,29.92,70.08,46.52
미원홀딩스(주),107590,2014/12,  전문 서비스업,2009/03/02,,273941342,527.87,239.79,72.4,51.89,18.01,4760.58,0.34,884.81,999999999,5.81,42.46,64.02,20.73,12.19,9.54,17.42,17.3,13.54,16.14,20.63,1.42,1.69,3.88,4.25,7.76,21.87,16.69,85.83,47.05,0.01,0,4.02,11.5,13.94,-15.75,36340,7.94,7.78,13.69,23.19,-12.66,380108.19,,46341.15,84.74,1.85,4.16,2.24,4.72,,,,,,64729.93,,,,31.8,112.75,237.23,23.63,32.18,67.82,40.39
미원홀딩스(주),107590,2015/12,  전문 서비스업,2009/03/02,,270442315,561.54,291.14,106.67,52.09,16.59,5275.75,0.41,765.26,999999999,5.99,42.7,63.37,23.09,13.64,11.33,17.35,17.25,14.33,16.79,20.23,1.26,1.48,3.48,3.88,7.42,23.82,15.32,94.18,49.19,0.01,0,-1.28,10.23,11.57,17.19,44035,13.62,12.21,9.11,-3.73,10.49,373176.93,,50919.17,85.77,1.68,3.7,1.99,4.07,,,,,,74121.97,,,,33.04,95.99,242.37,27.41,33.66,66.34,41.35
미원홀딩스(주),107590,2016/12,  전문 서비스업,2009/03/02,,287756595,492.12,293.63,144.22,48.86,17.69,5893.31,0.49,7517.36,999999999,0.49,45.52,61.32,24.28,14.06,11.99,17.06,16.89,14.41,16.86,19.79,1.2,1.41,3.18,4.38,7.35,22.08,16.53,83.39,49.65,0.01,0,6.4,13.59,12.51,12.56,52139,18.8,19.96,9.92,-7.93,9.66,394529.22,,55478.65,84.97,1.62,3.39,1.93,3.45,,,,,,82225.33,,,,32.27,116.85,339.16,28.57,35.43,64.57,41.98
미원홀딩스(주),107590,2017/12,  전문 서비스업,2009/03/02,,117568146,151.32,76.81,33.22,10.3,33.88,9291.71,3.05,745.26,999999999,0.39,93.21,30.38,18.94,7.8,10.83,4.45,4.38,6.08,7.5,5.41,0.56,0.69,1.11,2.69,4.5,5.83,62.59,135.88,81.16,0.01,0.74,-59.14,-35.71,-43.52,-63.14,3568.86,-64.67,15.71,-68.15,-61.11,-77.33,30718.83,,2396.88,74.69,0.87,1.88,1.14,1.98,,,,,,18044.85,,,,11.01,56,636.9,15.35,25.76,74.24,70.56
미원홀딩스(주),107590,2018/12,  전문 서비스업,2009/03/02,,141970840,139.96,64.1,25.29,8.79,68.11,10024.91,12.75,13.44,67.26,1.61,116.33,30.8,13.94,2.54,6.86,1.91,1.87,5.05,7.62,2.84,0.74,1.12,1.06,4.61,10.33,4,91.35,79.15,35.33,0.04,0.09,20.76,35.52,7.89,-23.78,4154.9,0.35,34.71,37.38,51.21,-60.62,60885.33,,1549.37,59.49,1.42,4.35,2.4,5.02,,,,,,22169.46,,,,9.99,67.79,562.56,15.62,32.31,67.69,43.94
미원홀딩스(주),107590,2019/12,  전문 서비스업,2009/03/02,,188376779,185.82,96.47,29.99,13.62,59.49,11152.62,17.12,8.77,26.29,2.15,112.47,29.48,14.31,4.12,8.64,2.92,2.89,6.06,11.03,4.71,0.7,1.14,1,4.61,8.43,4.7,77.69,79.19,43.32,0.02,0.12,32.69,41.96,11.25,58.65,6590.55,206.91,44.66,35.9,20.57,114.9,80786.89,,3329.57,62.7,1.45,2.83,2.34,4.74,,,,,,34928.06,,,,11.08,35.02,256.29,18.54,30.9,69.1,46.58
미원홀딩스(주),107590,2020/12,  전문 서비스업,2009/03/02,,288971437,144.82,86.18,21.5,8.99,67.08,12364.01,19.28,15.7,24.91,2.36,118.56,29.04,16.05,7.54,8.19,6.78,6.74,7.32,11.35,11.01,0.89,1.46,1.26,6.91,8.35,7.83,46.59,52.82,43.74,0.02,0.13,53.4,5.1,10.86,14.24,7557.19,-4.22,5.76,3.52,-12.83,180.77,123927.72,,9348.38,59.85,1.89,2.94,3.06,5.48,,,,,,54570.52,,,,16.47,57.1,502.47,18.88,29.1,70.9,43.38
미원화학(주),134380,2011/12,  화학물질 및 화학제품 제조업; 의약품 제외,2011/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2012/12,  화학물질 및 화학제품 제조업; 의약품 제외,2011/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2013/12,  화학물질 및 화학제품 제조업; 의약품 제외,2011/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2014/12,  화학물질 및 화학제품 제조업; 의약품 제외,2011/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2015/12,  화학물질 및 화학제품 제조업; 의약품 제외,2011/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2016/12,  화학물질 및 화학제품 제조업; 의약품 제외,2011/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2017/12,  화학물질 및 화학제품 제조업; 의약품 제외,2011/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2018/12,  화학물질 및 화학제품 제조업; 의약품 제외,2011/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2019/12,  화학물질 및 화학제품 제조업; 의약품 제외,2011/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미원화학(주),134380,2020/12,  화학물질 및 화학제품 제조업; 의약품 제외,2011/02/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2011/12,"  코크스, 연탄 및 석유정제품 제조업",1989/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2012/12,"  코크스, 연탄 및 석유정제품 제조업",1989/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2013/12,"  코크스, 연탄 및 석유정제품 제조업",1989/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2014/12,"  코크스, 연탄 및 석유정제품 제조업",1989/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2015/12,"  코크스, 연탄 및 석유정제품 제조업",1989/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2016/12,"  코크스, 연탄 및 석유정제품 제조업",1989/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2017/12,"  코크스, 연탄 및 석유정제품 제조업",1989/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2018/12,"  코크스, 연탄 및 석유정제품 제조업",1989/09/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미창석유공업(주),003650,2019/12,"  코크스, 연탄 및 석유정제품 제조업",1989/09/27,,323727562,659.46,480.31,82.91,60.17,14.51,2965.48,0.74,190.77,999999999,4.21,33.29,70.92,9.33,5.4,5.48,6.47,5.92,6,6.87,6.78,1.1,1.26,3.77,5.69,6.14,12.62,28.93,64.16,59.47,0.01,0,0,0,0,0,11366,0,0,0,0,0,186085.4,,10047.85,87.33,1.34,8.26,1.55,2.12,,,,,,33898.24,,,,11.48,86.61,215.02,10.47,21.74,78.26,52.29
미창석유공업(주),003650,2020/12,"  코크스, 연탄 및 석유정제품 제조업",1989/09/27,,277578235,796.98,632.95,204.41,61.45,12.52,3185.97,0.72,219.66,999999999,3.85,33.45,70.27,11.42,6.74,7.09,6.71,6.17,6.48,7.36,7,0.91,1.04,3.11,5.44,5.66,12.77,28.58,67.07,64.43,0.01,0,-14.26,5.57,7.44,11.02,12962,2.77,7.95,4.59,-20.75,7.09,159557.8,,10759.9,88.88,1.14,6.99,1.3,1.7,,,,,,33483.25,,,,10.74,83.17,209.3,12.06,23.42,76.58,58.77
백광산업(주),001340,2011/12,  화학물질 및 화학제품 제조업; 의약품 제외,1976/06/10,,384403747,99.04,74.27,9.33,-0.26,106.47,1430.88,34.48,10.18,13.03,1.3,151.94,26.41,13.89,4.35,2.11,4.34,4.22,2.05,3.92,8.26,0.97,1.9,1.38,13.06,6.98,18.46,19.77,27.95,52.32,0.02,0.63,8.03,14.6,2.22,-63.29,2873,31.75,25.96,-8.41,-9.89,-40.34,135353.86,,5882.01,48.43,1.72,1.54,3.29,4.41,,,,,,52518.06,,,,12.43,21.86,64.84,13.66,33.62,66.38,15.45
백광산업(주),001340,2012/12,  화학물질 및 화학제품 제조업; 의약품 제외,1976/06/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백광산업(주),001340,2013/12,  화학물질 및 화학제품 제조업; 의약품 제외,1976/06/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백광산업(주),001340,2014/12,  화학물질 및 화학제품 제조업; 의약품 제외,1976/06/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백광산업(주),001340,2015/12,  화학물질 및 화학제품 제조업; 의약품 제외,1976/06/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백광산업(주),001340,2016/12,  화학물질 및 화학제품 제조업; 의약품 제외,1976/06/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백광산업(주),001340,2017/12,  화학물질 및 화학제품 제조업; 의약품 제외,1976/06/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
백광산업(주),001340,2018/12,  화학물질 및 화학제품 제조업; 의약품 제외,1976/06/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
