회사명,거래소코드,회계년도,총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출액증가율(IFRS연결),산업명,상장일,상장폐지일,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
(주)한국전자홀딩스,006200,2016/12,-6.56,-10.82,-6.54,  전문 서비스업,1979/11/30,,141.21,104.23,48.47,12.42,52.85,503.23,0.56,-7.73,999999999,6.46,87.8,42.56,11.25,-1.55,-9.34,-0.15,-1.09,-1.83,0.7,1.18,1.19,6.68,6.4,2.37,154.16,54.62,57.04,0,0.09,-17.43,-1.71,0,-293,-98.97,-22.04,-10.26,-8,0,2979.11,,-46.24,65.42,0.92,12.41,1.73,2.33,,,,,,9530.8,,,,5.31,4154.31,0,6.84,84.24,15.76,-136.57
무림페이퍼(주),009200,2014/12,-1.86,-10.83,3.56,"  펄프, 종이 및 종이제품 제조업",1990/06/09,,88.9,63.97,18.06,-4.25,259.96,356.8,61.44,0.78,0.4,2.79,219.75,34.06,13.71,2.49,-3.49,1.41,1.32,4.65,0.53,1.87,0.87,5.13,6.04,26.19,13.94,71.15,60.45,0.01,0,-5.34,4.94,0,-943,-4.88,-4.45,20.53,-18.58,-61.58,28311.25,,706.15,27.78,0.78,1,1.75,2.66,,,,,,91085.55,,,,4.22,8.06,13.19,7.73,62.26,37.74,-45.2
한국조선해양(주),009540,2014/12,-4.14,-10.91,-2.96,  기타 운송장비 제조업,1999/08/24,,107.83,86.81,11.66,4.06,220.85,3993.1,30.99,-12.73,-26.2,1.58,141.32,55.96,-1.36,-6.18,-4.2,-5.83,-6.1,-18.22,0.99,2.95,2.22,8.8,11.06,12.98,28.11,41.48,33.01,0.02,0.15,0.34,-12.03,0,-32049,2.21,-1.83,2.11,-5.01,0,691873.74,,-42755.99,31.17,0.93,3.31,1.78,2.23,,,,,,1637543.91,,,,3.07,10.66,39.53,3.11,220.47,-120.47,-134.72
OCI(주),010060,2013/12,-3.95,-10.91,-8.17,  화학물질 및 화학제품 제조업; 의약품 제외,1985/07/09,,116.76,89.13,22.27,3.63,123.09,2225.98,27.1,-1.21,-1.56,4.31,166.73,25.26,8.49,-3.59,-9.74,-1.24,-1.46,-3.09,0.41,0.86,0.55,6.06,4.69,19.96,18.29,60.26,77.86,0.01,0,0.26,-10.75,0,-13741,-0.81,2.86,-6.7,-19.09,0,123923.9,,-4452.95,44.83,0.93,0.62,1.55,2.08,,,,,,722688.73,,,,9.9,19.24,30.87,24.45,42.32,57.68,-39.82
(주)씨아이테크,004920,2018/12,-7.46,-10.97,48.6,  기타 제품 제조업,1989/11/30,,149.72,112.65,54.67,15.57,77.3,85.3,17.55,-3.53,-6.58,6.59,94.18,46.88,38.9,-6.1,-9.38,-4.47,-4.85,-8.51,0.79,1.39,1.34,9.58,7.89,15.62,23.37,38.12,46.26,0.02,0.54,12.38,3.7,0,-55,-4.16,-10.43,57.95,184.87,0,676.28,,-41.28,56.4,1.19,1.79,1.96,2.47,,,,,,6764.94,,,,15.74,38.5,151.52,20.95,109.55,-9.55,-44.77
케이알모터스(주),000040,2012/12,-6.52,-10.99,-23.33,  기타 운송장비 제조업,1976/05/25,,140.95,84.37,23.39,15.02,96.27,106.55,8.72,-6.47,-10.33,9.25,94.81,51.69,5.87,-6.33,-8.41,-4.72,-4.91,-9.57,0.78,1.51,1.66,3.98,3.42,3.46,105.57,91.59,106.8,0.01,0.25,-10.51,-10.32,0,-62,-3.38,-4.43,-15.53,1.55,0,820.56,,-51.94,50.95,0.86,1.72,1.45,2.29,,,,,,-24385.88,,,,-20.44,-43.69,-291.03,-24.9,0,0,0
태평양물산(주),007980,2015/12,-2.86,-11,5.47,"  의복, 의복 액세서리 및 모피제품 제조업",1994/12/27,,101.42,32.98,4.96,0.81,292.1,774.21,57.15,1.49,-0.16,3.73,163.83,58.22,14.75,2.18,-2.06,3.1,3.02,11.32,1.39,5.21,3.38,3.35,14.15,13.01,28.05,109.03,25.8,0.01,0.22,1.56,-7.35,0,-473,24.09,5.3,-0.97,-8.78,-21.74,21219.59,,461.53,25.5,1.2,7.2,2.36,7.95,,,,,,157181.7,,,,25.71,133.73,581.75,18.66,91.38,8.62,-11.02
(주)신한,005450,2013/12,-4.8,-11.03,-24.27,  종합 건설업,1978/07/28,2020/06/30,111.53,98.23,0.69,5.77,139.55,242.88,28.93,-1.3,-2.56,6.56,105.95,55.77,21.26,-24.55,-48.36,-2.4,-2.44,-5.87,0.1,0.24,0.23,1.5,0.51,1.18,310.37,242.99,711.51,0,1.19,-7.65,-6.32,0,-2515,-9.08,-5.06,-9.6,-6.43,0,2866.68,,-703.63,41.74,0.09,1.83,0.18,0.2,,,,,,-9508.89,,,,-4.88,-103.43,-432418.9,-47.23,0,0,0
태림페이퍼(주),019300,2015/12,-5,-11.06,0.65,"  펄프, 종이 및 종이제품 제조업",1995/08/18,2016/08/11,57.77,44.69,0.44,-18.21,132.79,821.27,44.04,-0.59,-3.56,2.94,174.81,24.91,9.87,-1,-6.75,-0.68,-0.74,-1.64,0.74,1.63,0.93,13.27,6.99,43.55,8.38,27.51,52.22,0.01,0,-15.48,-26.84,0,-568,-4.26,-23.75,25.58,-13.98,0,10209.14,,-102.23,42.96,1.24,1.25,3.62,4.97,,,,,,48461.14,,,,9.68,16.81,35.95,11.96,90.73,9.27,-56.44
(주)한국전자홀딩스,006200,2019/12,-6.1,-11.06,-7.34,  전문 서비스업,1979/11/30,,160.37,101.45,28.44,15.54,60.94,457.88,22.57,-3.49,-10.18,4.44,94.49,41.29,13.57,-5.58,-10.96,-2.79,-3.1,-4.78,0.56,0.86,0.97,3.32,7.8,20.74,17.6,109.9,46.77,0.01,0,-0.23,-9.34,0,-284,-43.23,5.24,-7.1,-17.31,-474.36,4636.94,,-258.63,62.14,0.83,1.5,1.3,2.13,,,,,,53406.13,,,,13.7,52.42,258.88,24.61,118.1,-18.1,-44.55
한솔홀딩스(주),004150,2017/12,-4.77,-11.08,11.21,  전문 서비스업,1972/05/17,,54.96,51.54,7.57,-19.47,211.48,201.46,12.69,-0.01,-2.41,13.89,237.48,23.76,8.22,-0.04,-9.81,0.03,-0.02,-0.06,0.49,1.54,0.7,38.88,5.22,5.98,61.05,9.39,69.87,0.05,0.03,-18.81,-10.88,0,-2055,-7.14,-3.35,-46.34,12.79,-100.56,19061.33,,-7.55,32.1,0.62,1,1.59,1.66,,,,,,53176.36,,,,3.26,6.53,119.25,6.02,178.34,-78.34,-163.06
평화홀딩스(주),010770,2019/12,-4.36,-11.1,4.51,  자동차 및 트레일러 제조업,1986/03/31,,58.73,40.47,4.55,-28.59,305.43,1594.14,47.23,-0.27,-0.97,6.08,240.44,40.69,8.27,-0.61,-3.75,-0.38,-0.72,-2.71,1.16,4.42,1.95,8.72,5.32,6.52,55.97,41.84,68.63,0.02,0.13,1.52,-11.49,0,-957,2.85,-0.06,3.91,-8.5,0,39730.69,,-244.07,24.67,1.12,3.56,2.89,4.33,,,,,,107361.23,,,,21.35,68.32,512.72,18.48,91.1,8.9,-20.27
(주)주연테크,044380,2019/12,-7.81,-11.11,59.15,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",2006/11/15,,349.79,247.93,101.62,46.05,44.48,364.86,11.78,-12.98,999999999,3.4,51.31,64.49,9.35,-5.44,-6.78,-5.47,-6.27,-8.79,1.15,1.61,2.8,7.42,10.77,20.33,17.95,49.17,33.88,0.02,0,1.77,-10.55,0,-46,-40.97,-22.66,23.21,56.63,0,676.08,,-36.81,69.21,1.5,7.15,1.95,2.65,,,,,,5228.2,,,,8.47,71.45,1468.18,7.41,131.52,-31.52,-91.51
태양금속공업(주),004100,2020/12,-2.29,-11.16,-14.11,  자동차 및 트레일러 제조업,1976/05/25,,69.93,40.63,4.94,-17.86,344.82,493.46,42.87,-0.48,-1.34,3.64,260.08,41.53,10.68,-0.83,-2.37,-0.78,-0.81,-3.94,0.97,4.73,1.75,5.1,5.14,4.98,73.26,71.56,70.98,0.01,0.19,12.34,39.19,0,-261,29.81,26.69,-3.11,-5.69,0,10110.82,,-84.32,22.48,0.92,1.92,2.17,3.77,,,,,,57869.51,,,,13.09,24.67,97.92,14.31,85.87,14.13,-16.56
(주)한진중공업홀딩스,003480,2015/12,-4.55,-11.16,-14.99,"  전기, 가스, 증기 및 공기조절 공급업",1956/03/03,,70.48,69.85,20.01,-7.18,165.15,527.05,38.78,-1.24,-1.25,5.47,219.7,17.14,7.99,-5.28,-9.45,-2.43,-2.54,-6.49,0.48,1.23,0.58,360.03,5.55,5.57,65.54,1.01,65.71,0.85,0,-2.76,-8.99,0,-3669,-1.04,-3.18,-0.69,27.08,0,43757.31,,-2312.14,37.71,1.22,0.79,2.84,2.86,,,,,,158877,,,,6,9.93,16.35,12.3,93.4,6.6,-76.88
KG스틸(주),016380,2013/12,-2.68,-11.17,-3.89,  1차 금속 제조업,1986/02/03,,54.29,31.18,2.44,-23.25,295.07,381.19,47.01,0.13,0.24,8.38,278.87,27.61,6.43,0.68,-3.72,0.56,0.49,1.86,0.72,2.72,1,6.26,5.76,3.16,115.59,58.35,63.41,0.16,0.11,-0.35,-10.92,0,-3102,-2.36,-3.74,2.2,3.94,52.96,71056.31,,486.09,25.31,0.99,1.06,2.64,4.57,,,,,,362558.86,,,,6.92,10.44,21.14,9.59,33.59,66.41,-38.76
한국유리공업(주),002000,2012/12,-8.67,-11.21,-24.36,  비금속 광물제품 제조업,1969/06/27,2018/12/13,204.32,139.42,73.86,16.6,25.89,736.1,1.85,-22.94,999999999,18.98,84.95,32.52,1.97,-14.28,-17.64,-6.7,-7.02,-8.93,0.49,0.63,0.77,4.36,6.19,7.36,49.57,83.78,58.96,0.01,0.31,-14.58,-13.02,0,0,-3.12,-6.21,-27.93,-27.08,0,33305.2,,-4755.89,79.44,0.94,1.23,1.37,2.01,,,,,,12133.24,,,,1.85,4.74,14.02,3.46,521.58,-421.58,-510.15
롯데관광개발(주),032350,2011/12,-4.88,-11.21,36.42,  사업지원 서비스업,2006/06/08,,22.93,22.93,4.52,-37.02,149.81,1611.53,48.31,-0.81,-0.89,7.35,222.29,11.01,59.45,-9.73,-18.02,-2.33,-2.63,-5.92,0.27,0.61,0.31,0,26.59,190.2,1.92,0,13.73,0.08,0,10.62,-10.84,0,0,-22.17,15.28,-16.6,0,0,5265.98,,-512.49,40.03,0.48,23.15,2.13,2.13,,,,,,21943.32,,,,9.76,1001.75,0,37.88,83.29,16.71,-47.56
(주)신성이엔지,104110,2012/12,-5.25,-11.23,-34.79,  기타 기계 및 장비 제조업,2008/09/01,2017/01/02,140.9,139.22,25.53,17.49,157.11,450.62,18.94,-0.32,-5.18,5.96,102.22,60.24,12.75,-0.28,-3.92,-0.04,-0.37,-0.94,1.34,3.41,3.55,145.46,4.32,5.12,71.36,2.51,84.51,0.06,0.01,-15.9,-15.7,0,-277,-8.43,-7.42,-20.69,-44.35,0,8543.44,,-23.54,38.89,1.23,6.12,2.16,2.19,,,,,,14641.8,,,,14.27,63.56,368.02,9.72,123.71,-23.71,-40.3
동국제강(주),001230,2015/12,-2.85,-11.23,-5.74,  1차 금속 제조업,1988/05/09,,72.14,54.73,11.96,-13.25,207.04,349,53.99,1.27,-0.37,3.42,201.72,34.3,9.59,3.39,-3.92,2.61,2.46,7.98,0.73,2.36,1.14,6.45,4.68,8.93,40.89,56.59,78.05,0.01,0.45,-22.11,-6.44,0,-2556,-9.14,-17.1,-30.19,-52.54,0,59987.64,,2030.69,32.57,0.84,1.32,1.99,2.87,,,,,,550928.48,,,,7.99,13.55,30.94,9.63,60.87,39.13,-40.73
(주)HJ중공업,097230,2013/12,-2.87,-11.28,-0.78,  종합 건설업,2007/08/31,,84.9,66.58,17.98,-7.42,307.77,472.61,56.46,-0.4,-0.64,4.69,237.61,41.73,2.57,-2.75,-7.52,-0.77,-1.05,-4.15,0.38,1.51,0.62,6.13,10.82,10.62,34.37,59.57,33.75,0.02,0.16,1.49,-4.44,0,-2931,-3.21,-9.66,22.63,168.88,0,39241.14,,-1079.4,24.52,0.47,0.89,1,1.19,,,,,,358044,,,,5.36,12.86,109.23,14.16,78.13,21.87,-53.12
(주)디아이,003160,2011/12,-7.42,-11.28,-2.57,"  의료, 정밀, 광학기기 및 시계 제조업",1996/07/31,,121.55,79.06,20.72,7.65,73.08,616.64,24.13,-2.08,-11.83,6.27,98.43,43.13,21.58,-6.67,-16.51,-2.23,-3,-4.99,0.45,0.75,0.85,3.98,5.65,6.7,54.46,91.8,64.65,0.01,0.34,-5.33,-14.38,0,-455,6.43,9.43,-19.62,84.47,0,2794.46,,-186.5,57.78,0.58,1.82,0.96,1.26,,,,,,3896.77,,,,2.07,7.95,201.6,4.48,444.97,-344.97,-368.8
인터지스(주),129260,2013/12,-2.63,-11.38,15.96,  육상운송 및 파이프라인 운송업,2011/12/16,,106.03,101.78,6.45,1.9,146.83,1136.01,41.57,2.31,-2.67,4.11,164.27,33.45,6.93,3.38,-2.3,4.8,3.86,9.24,1.14,2.74,1.67,82.62,5.08,9.63,37.91,4.42,71.86,0.03,0.01,-0.03,-10.62,0,-1537,12.87,-5.21,12.16,-5.91,3.06,35247.52,,1191.19,40.51,1.81,3.25,3.61,3.78,,,,,,96621.48,,,,21.07,60.45,0,18.43,57.95,42.05,-12.5
깨끗한나라(주),004540,2017/12,-4.05,-11.4,-6.53,"  펄프, 종이 및 종이제품 제조업",1974/06/19,,54.38,33.45,2.11,-24.51,204.65,98.97,35.38,-5.38,-3.99,2.55,215.63,29.22,14.1,-3.83,-3.36,-4.61,-4.61,-12.67,1.2,3.31,1.68,11.37,7.71,7.38,49.45,32.1,47.33,0.03,0.09,9.69,-10.79,-401.34,-604,6.5,7.31,15.94,24.8,-237.74,17548.32,,-671.62,32.82,1.5,1.77,4.23,6.74,,,,,,64825.34,,,,11.31,18.55,38.83,9.82,79.23,20.77,-34.23
케이씨코트렐(주),119650,2015/12,-4.25,-11.42,-10.92,  기타 기계 및 장비 제조업,2010/01/29,,117.27,111.6,6.93,8.08,161.69,1110,6.83,-32.26,-54.63,2.3,118.1,54.87,3.86,-4.67,-3.61,-5.42,-5.49,-14.98,1.18,3.21,3.33,38.17,3.86,5.91,61.77,9.56,94.61,0.02,0.03,-14.03,-7.99,0,-661,0.46,44.35,-35.49,-33.9,0,18677.43,,-871.74,38.21,1,5.13,1.82,1.91,,,,,,8668.24,,,,5.91,24.82,457.83,4.64,180.79,-80.79,-77.88
한세실업(주),105630,2018/12,-4.21,-11.43,0.08,"  의복, 의복 액세서리 및 모피제품 제조업",2009/03/20,,140.26,90.14,6.12,20.25,137.64,2061.19,42.95,2.63,-6.72,3.05,70,70.54,22.58,2.26,-2.91,3.98,3.26,7.25,1.45,3.21,4.74,6.39,9.2,33.95,10.75,57.16,39.67,0.01,0,-2.12,-13.34,-217.34,-1293,5.46,-8.69,0.91,22.28,-31.68,42817.15,,965.73,42.08,1.26,9.64,2.08,3.09,,,,,,285512.17,,,,24.39,161.15,595.92,16.67,97.76,2.24,-17.44
한신공영(주),004960,2010/12,-3.15,-11.5,0,  종합 건설업,1976/07/07,,150.2,139.85,27.58,24.65,266.11,652.29,25.75,0.57,-1.31,16.79,96.16,73.74,6.97,1.42,-1.83,5.18,2.45,8.96,1.72,6.32,6.57,33.94,0,6.04,60.39,10.76,0,0,0.04,0,0,0,-1957,0,0,0,0,0,102995.42,,1461.46,27.31,1.4,216.44,2.34,2.51,,,,,,46704.98,,,,3.95,606.15,0,4.57,121.93,-21.93,-39.91
(주)성안,011300,2017/12,-3.17,-11.56,3.78,  섬유제품 제조업; 의복제외,1995/11/10,,93.2,44.34,4.99,-3.32,172.23,301.24,42.62,-1.19,-1.4,3.49,148.23,45.55,6.79,-2.44,-4.29,-1.7,-1.8,-5.07,0.74,2.08,1.44,3.2,5.16,7.97,45.8,114.02,70.77,0.01,2.57,14.31,24.52,0,-166,34.3,30.89,-0.73,23.26,0,3572.25,,-87.06,36.73,0.75,1.71,1.51,2.87,,,,,,37357.65,,,,12.73,27.48,103.88,18.39,69.95,30.05,-23.34
케이씨코트렐(주),119650,2014/12,-4.57,-11.58,-27.91,  기타 기계 및 장비 제조업,2010/01/29,,127.15,121.15,11.64,15.61,182.99,1206.36,7.89,-16.42,-19.62,3.16,76.06,73.12,5.28,-3.03,-3.65,-3.69,-3.8,-9.61,1.25,3.17,4.83,46.26,4.35,4.9,74.45,7.89,83.96,0.06,0.02,4.29,-16.01,0,-765,15.09,11.84,1.77,85.61,0,20967.58,,-634.77,35.34,0.98,6.18,1.69,1.76,,,,,,14604.07,,,,8.56,41.51,658.38,6.97,120.26,-20.26,-52.37
(주)마니커,027740,2018/12,-5.05,-11.63,5.67,  식료품 제조업,2002/10/29,,46.76,41.1,2.97,-21.81,86.92,129.87,32.3,0.09,-1.49,5.39,151.12,19.15,8.51,0.17,-4.17,0.31,0.21,0.46,1.21,2.69,1.48,61.7,13,23.85,15.3,5.92,28.07,0.05,0.02,-23.2,18.83,0,-88,-31.27,-24.94,-14.9,5.53,-93.37,2150.05,,3.68,53.5,1.97,1.82,6.68,7.49,,,,,,32292.73,,,,16.71,28.03,79.02,12,91.01,8.99,-34.76
롯데칠성음료(주),005300,2019/12,-4.39,-11.68,3.55,  음료 제조업,1973/06/21,,83.73,54.63,21.18,-4.71,165.19,27646.66,46.57,2.75,-3.26,2.67,200.99,24.21,40.49,4.43,-5.93,3.48,3.28,8.73,0.74,1.97,0.95,9.15,9.66,24.61,14.83,39.89,37.78,0.02,0,-1.65,-1.23,0,-17939,-6.98,-5.89,14.47,6.55,26.74,2770659.13,,122783.21,37.71,1.56,1.16,3.29,5.14,,,,,,410791.67,,,,12.61,21.17,100.24,16.91,86.24,13.76,-35.06
엘브이엠씨홀딩스(주),900140,2018/12,-7.64,-11.73,-11.77,  자동차 및 부품 판매업,2010/11/30,,161.89,87.84,11.51,21.5,81.75,2676.23,35.38,-0.88,-2.13,8.35,79.55,56.23,1.62,-5.04,-16.68,-2.11,-2.31,-3.92,0.46,0.78,1.01,1.79,2.49,7.8,46.79,203.6,146.74,0,0,3.65,-10.21,-398.32,-946,11.59,-2.9,9.4,5.14,-139.49,6142.25,,-309.85,55.02,0.53,3.09,0.84,1.57,,,,,,36056.01,,,,5.52,36.97,0,12.26,83.45,16.55,-136
티와이엠(주),002900,2018/12,-4.07,-11.73,11.65,  기타 기계 및 장비 제조업,1973/06/26,,111.76,59.19,6.87,6.54,457.77,203.39,33.86,-0.49,-0.37,5.47,210.98,62.17,15.03,-0.92,-3.86,-0.8,-0.97,-5.11,1.06,5.54,2.74,3.74,4.37,6.19,59.01,97.56,83.55,0.01,0.52,8.37,9.01,0,-114,12.09,4.67,10.76,17.08,0,9021.56,,-83.23,17.93,0.92,3.18,1.71,3.17,,,,,,104940.24,,,,18.04,54.34,953.95,17.79,81.83,18.17,-21.69
일성건설(주),013360,2012/12,-5.84,-11.75,0,  종합 건설업,1989/12/02,,201.5,141.71,35.33,35.14,101.17,487.78,25.16,-1.91,-4.06,7.85,60.85,69.75,0.74,-4.05,-6.27,-3.05,-3.77,-7.59,0.93,1.87,3.08,4.5,0,19.48,18.73,81.12,0,0.02,0,0,0,0,-3507,0,0,0,0,0,45694.18,,-1852.22,49.71,0.89,135.17,1.34,1.9,,,,,,21533.04,,,,8.12,1179.01,1076651756.5,8.72,106.87,-6.87,-71.89
대림통상(주),006570,2019/12,-6.18,-11.77,-8.78,  금속가공제품 제조업; 기계 및 가구 제외,1975/11/08,,154.17,77.35,13.78,20.1,95.69,556.63,32.26,-1.08,-3.39,4.21,83.77,57.19,12.8,-1.35,-6.38,-1.27,-1.31,-2.49,0.97,1.85,2.32,3.73,4.02,10.15,35.98,97.82,90.86,0.01,0,-9.93,-14.06,0,-765,-8,-5.7,-12.86,8.22,0,12058.21,,-162.41,51.1,0.98,2.55,1.67,3.01,,,,,,14344.21,,,,7.99,20.81,1427.16,7.81,121.39,-21.39,-81.63
(주)서원,021050,2013/12,-6.13,-11.83,16.08,  1차 금속 제조업,1996/01/30,,94.62,43.12,1.49,-2.92,168.73,738.72,57.12,-0.32,-0.69,6.84,130.62,51.39,1.47,-0.53,-2.53,-1.11,-1.28,-3.75,2.43,7.12,5.49,9.01,9.88,107.68,3.39,40.51,36.95,0.01,0,-34.69,-12.08,0,-480,-44.89,-23.22,-42.78,-30.46,0,32747.25,,-172.23,37.21,2.2,9.41,4.35,8.41,,,,,,3527.32,,,,1.18,5.12,36.64,0.39,188.12,-88.12,-655.82
(주)하이트론씨스템즈,019490,2013/12,-7.95,-11.87,-17.17,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1998/11/04,,253.33,158.34,27.62,35.75,45.61,363.2,0.17,-653.56,999999999,2,59.61,59.06,5.01,-5.92,-6.6,-6.91,-7.13,-10.64,1.2,1.8,3.19,6.04,4.38,5.58,65.41,60.42,83.32,0.01,0.21,-16.62,-12.68,0,-1436,-3.43,-2.47,-24.24,2.03,0,17510.65,,-1036.68,68.68,1.36,3.69,1.93,2.84,,,,,,9837.34,,,,13.45,38.16,5475.24,10.16,139.82,-39.82,-65.01
(주)에이프로젠메디신,007460,2010/12,-5.95,-11.9,68.93,  금속가공제품 제조업; 기계 및 가구 제외,1995/07/08,,93.07,78.7,10.06,-3.25,408.53,1247.55,52.32,0.26,-0.09,9.23,286.45,43.67,13.26,1.14,-5.69,1.79,1.19,4.39,1.05,3.85,1.95,16.34,6.17,16.57,22.02,22.34,59.19,0.02,0.17,27.93,-16.41,0,0,88.79,43.33,12.36,44.28,-75.01,24381.61,,278.16,19.66,1.11,2.97,2.26,2.62,,,,,,58735.9,,,,14.33,39.93,290.22,15.36,60.81,39.19,-37.01
(주)엘에스네트웍스,000680,2019/12,-5.66,-11.94,-9.66,  도매 및 상품 중개업,1973/11/15,,157.5,76.56,18.89,8.37,124.89,131.8,40.13,-0.98,-2.79,4.97,173.34,22.92,26.21,-5.35,-17.15,-1.68,-1.76,-3.72,0.33,0.7,0.42,2.93,7.81,20.22,18.05,124.6,46.76,0.01,0,-8.29,-18.61,-523.85,-940,-1.71,-11.2,3.09,0.11,-660.68,5110.65,,-273.38,44.47,0.89,3.59,1.53,3.19,,,,,,-15287.27,,,,-1.31,-13.75,-370.92,-3.8,0,0,0
(주)백산,035150,2020/12,-5.29,-11.97,-18.29,  고무 및 플라스틱제품 제조업,1999/08/11,,130.65,96.63,28.24,14.23,137.76,866.05,38.56,1.13,-2.4,2.99,93.53,60.66,18.23,1.03,-4.29,1.35,1.27,2.99,1.23,2.9,3.08,7.39,4.75,11.34,32.19,49.39,76.79,0.01,1.24,-11.95,-14.4,0,-665,12.41,-14.5,-10.21,-20.29,-87.66,15831.04,,163.41,42.06,1.15,4.63,2.05,2.84,,,,,,72116.02,,,,24.77,82.74,606.64,18.82,98.82,1.18,-22.79
(주)서원,021050,2014/12,-3.9,-11.97,-64.13,  1차 금속 제조업,1996/01/30,,83.49,36.06,1.16,-9.79,190.67,649.98,59.02,0.83,-0.71,4.77,146.75,49.52,5.87,2.06,-3.47,2.44,2.31,6.45,1.12,3.13,2.27,4,6.13,0,0,91.25,59.54,0.01,0.1,-3.6,-12.01,0,-431,11.27,0.13,-7.12,-3.04,0,11745.04,,241.92,34.4,1.05,4.5,2.22,5,,,,,,8293.84,,,,2.89,11.07,70.38,2.52,131.29,-31.29,-137.63
(주)이아이디,093230,2010/12,-8.67,-12,-40.75,  도매 및 상품 중개업,2007/11/01,,186.66,139.42,14.28,26.16,53.39,1863.53,26.26,-23.13,999999999,2.52,66.96,56.35,-1.32,-15.51,-13.78,-8.76,-9.76,-13.65,0.63,0.88,1.64,5.07,8.29,7.18,50.84,71.95,44.03,0.02,0.16,-0.65,-16.76,0,-1372,19.67,31.78,-16.56,34.07,0,9024.41,,-1399.94,65.19,0.72,2.13,1.02,1.28,,,,,,7669.92,,,,5.6,23.67,50.9,8.87,230.01,-130.01,-155.33
그랜드코리아레저(주),114090,2020/12,-7.95,-12.01,-62.41,  스포츠 및 오락관련 서비스업,2009/11/19,,269.52,266.68,79.08,30.83,45.65,1572.66,13.69,-25.64,999999999,3.55,74.26,49.02,-29.22,-48.15,-34.87,-10.13,-10.98,-16.58,0.23,0.34,0.45,60.05,17.62,0,0,6.08,20.71,0.04,0.01,-22.1,-16.88,-188.85,-1040,-16.62,-20.15,-24.03,46.69,-191.74,2982.14,,-1435.77,68.66,0.32,2.49,0.46,0.46,,,,,,127638.51,,,,18.02,189.68,1098.36,69.19,132.22,-32.22,-50.4
코스모화학(주),005420,2019/12,-2.88,-12.05,-40,  화학물질 및 화학제품 제조업; 의약품 제외,1987/07/23,,84.53,59.25,19.17,-5.37,123.59,469.78,38.06,-0.62,-1.27,4.15,157.96,29.35,5.93,-1.28,-3.58,-0.99,-1.03,-2.65,0.81,2.07,1.11,7.58,9.49,12.59,28.99,48.12,38.47,0.02,0.22,4.87,24.19,0,-679,-2.08,-0.63,21,-26.66,0,5922.86,,-76.04,44.73,1.24,1.16,2.94,4.79,,,,,,52038.94,,,,10.07,15.11,79.87,12.79,75.96,24.04,-27.95
유엔젤(주),072130,2012/12,-10.69,-12.09,0.26,  정보서비스업,2003/07/01,,409.19,408.73,52.03,45.08,17.12,1045.06,6.98,-1.8,999999999,4.24,47.25,59.66,44.49,-0.67,-18.59,0.97,-0.38,-0.44,0.58,0.66,1.44,913.85,4.41,14.98,24.36,0.4,82.84,0.02,0,-10.94,-13.76,0,-784,-12.99,-9.09,-12.15,2.13,0,3763.32,,-25.18,85.38,0.79,3.56,0.96,0.96,,,,,,6695.52,,,,8.23,62.72,207.23,13.48,264.56,-164.56,-137.87
