회사명,거래소코드,회계년도_x,상장일,상장폐지일,산업명,소속코드,[제조]매출액증가율,[제조]유형자산증가율,[제조]비유동자산증가율,[제조]총자본증가율,[제조]자기자본증가율,[제조]유동자산증가율,[제조]순이익증가율,[제조]재고자산증가율,[제조]매출액총이익률,[제조]매출액순이익률,[제조]총자본사업이익률,[제조]총자본순이익률,[제조]자기자본순이익률,[제조]1주당순이익,[제조]1주당매출액,[제조]총자본회전률,[제조]자기자본회전률,[제조]비유동자산회전률,[제조]재고자산회전률,[제조]매출채권회전률,[제조]매입채무회전률,[제조]매입채무회전기간,[제조]재고자산회전기간,[제조]매출채권회전기간,[제조]1회전기간,[제조]운전자본회전률,[제조]순운전자본회전률,[제조]유동자산회전률,[제조]당좌자산회전률,[제조]유동비율,[제조]당좌비율,[제조]현금비율,[제조]부채비율,[제조]순운전자본비율,[제조]자기자본배율,[제조]비유동비율,[제조]유동자산구성비율,[제조]자기자본구성비율,[제조]부가가치,[제조]총자본투자효율,[제조]설비투자효율,[제조]기계투자효율,[제조]부가가치율,[제조]노동소득분배율,[제조]자본분배율,[제조]이윤분배율,[제조]유형자산회전율,[제조]이자보상배율(이자비용),year,month,회계년도_y,매출액증가율(IFRS연결),유형자산증가율(IFRS연결),재고자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결)
(주)씨씨에스충북방송,66790,2018-12-01,2003-05-30,,  방송업,5,-1.16,-15.39,-20.16,-15.92,-21.61,-0.38,0,0,11.63,-35.82,-9.41,-19.26,-27.12,-88,245.58,0.54,0.76,0.7,0,9.94,32.86,11.11,0,36.73,0.04,0,1.23,2.31,2.31,82.11,82.11,16.9,46.32,-5.53,57.02,109.16,25.4,68.34,816.39,2.29,3.63,4.94,3.89,390.27,-290.27,-921.94,0.85,-10.49,2018,12,2018-12-01,-1.162012225,-15.38683459,,-20.16178285,-0.384855013,-21.61062568,-15.92274191,5.797093301
(주)씨씨에스충북방송,66790,2019-12-01,2003-05-30,,  방송업,5,-3.3,-18.88,-11.19,-7.67,-0.49,2.65,0,0,25.87,-7.06,1.85,-4.18,-5.9,-17,220.97,0.59,0.84,0.81,0,18.48,38.1,9.58,0,19.75,0.1,0,1.19,2.21,2.21,191.06,191.06,30.55,35.76,13.46,52.79,97.43,28.24,73.66,6180.19,18.75,33.56,47.49,30.42,39.2,60.8,-23.21,0.99,1.35,2019,12,2019-12-01,-3.304016248,-18.88458627,,-11.18820786,2.654282721,-0.491367664,-7.672847515,-80.94102757
(주)씨씨에스충북방송,66790,2020-12-01,2003-05-30,,  방송업,5,-5.16,-12.87,-16.89,5.63,8.38,62.85,0,0,22.88,-15.16,-0.94,-8.62,-11.55,-63,290.85,0.57,0.76,0.89,0,18.94,29.18,12.51,0,19.27,0.15,0,1.07,1.58,1.58,227.71,227.71,142.88,32.32,24.42,93.99,74.71,43.53,75.58,4025.57,11.57,25.12,33.54,20.89,66.25,33.75,-72.58,1.12,-1.7,2020,12,2020-12-01,-5.157747035,-12.87433106,,-16.88783686,62.85495837,8.379398856,5.628342481,103.6852742
(주)씨앤에스자산관리,32040,2011-12-01,1997-01-23,2018-10-11,  사업지원 서비스업,4,11.38411546,0,0,0,0,0,0,0,16.98,12.12,16.29,14.59,20.73,805,6345.07,1.2,1.7,2.35,0,9.33,13.17,27.71,0,39.1,0.09,0,1.66,2.47,2.47,203.07,203.07,13.36,40.76,24.73,149.19,72.16,48.73,71.04,76029.79,91.05,2497.99,11214.92,75.6,83.16,16.84,16.02,17.64,43.63,2011,12,2011-12-01,11.38411546,4.704468437,,-19.98702258,27.82273193,-8.18252636,-2.152198976,602.3167203
(주)씨앤에스자산관리,32040,2012-12-01,1997-01-23,2018-10-11,  사업지원 서비스업,4,10.71330698,0,0,0,0,0,0,0,12.38,13.84,8.48,17.36,26.61,1014,6768.6,1.25,1.92,3.12,0,7.95,0,0,0,45.9,0.02,0.13,1.47,2.09,2.09,236.66,236.66,8.89,52.93,34.57,140.6,61.37,59.87,65.39,97003.59,109.25,2939.8,11187.89,87.13,80.31,19.69,15.89,18.69,7.51,2012,12,2012-12-01,10.71330698,4.490882264,,-16.77032428,30.62567628,-2.135169758,6.326433818,25.57559453
(주)씨앤에스자산관리,32040,2013-12-01,1997-01-23,2018-10-11,  사업지원 서비스업,4,34.78,1685.66,286.51,94.47,-10.6,-34.26,-90.28,0,9.87,0.31,5.68,0.36,2.73,88,8545.12,1.15,2.74,1.73,0,11.25,0,0,0,32.46,0.03,0.09,1.46,3.41,3.41,37.05,37.05,6.49,234.55,-34.39,117.74,266.84,20.24,29.89,110199.4,63.82,2889.12,11715.96,73.44,96.97,3.03,0.42,2.67,6.03,2013,12,2013-12-01,34.78074463,10000,,286.50747,-34.25961989,-11.10471711,94.46979558,-90.27680613
(주)아라온테크,41060,2012-12-01,2000-06-07,2014-05-08,  기타 기계 및 장비 제조업,4,248.47,-87.07,-67.79,-2.56,-18.9,41.51,0,0,13.41,-35.85,7.9,-69.73,-95.01,-427,1096.26,1.95,2.65,7.2,0,7.53,37.49,9.74,0,48.49,0.03,0,1.96,2.66,2.66,263.46,263.46,17.2,50.16,53.77,74.09,20.02,86.67,66.6,-6789.73,-54.18,-13948.33,0,-27.49,0,0,0,116.17,10.82,2012,12,2012-12-01,248.4715349,-87.07071029,,-67.78637985,41.51374019,-18.90394748,-2.563262031,-79.93012458
(주)아라온테크,41060,2013-12-01,2000-06-07,2014-05-08,  기타 기계 및 장비 제조업,4,-84.41,2842.22,262.97,-18.7,8.24,-62.03,0,0,0.37,17.16,-14.44,5.81,7.6,29,170.88,0.34,0.44,1,0,1.6,5.25,69.47,0,227.68,0.01,0,0.38,0.51,0.51,378.69,378.69,49.64,12.79,29.79,80.2,67.13,40.48,88.66,2834.14,27.82,197.89,201.48,73.62,58.2,41.8,23.3,5.2,-9.41,2013,12,2013-12-01,-84.41209935,10000,,262.9731402,-62.02893312,8.241193807,-18.69838018,10000
(주)아이엠비씨,52220,2011-12-01,2005-01-21,,  정보서비스업,5,43.54,2.26,55.16,11.67,8.8,-0.65,37.59,0,0,8.65,11.59,8.82,10.89,204,2353.51,1.02,1.26,3.83,0,9.15,9.37,38.96,0,39.9,1.06,0,1.11,1.39,1.39,349.61,349.61,36.92,25.06,49.49,389.63,38.36,69.32,79.96,4504.02,8.04,633.08,795.68,8.32,0,0,103.98,76.94,999999999,2011,12,2011-12-01,43.53547005,2.261287031,,55.16174621,-0.654252991,8.799108569,11.6689848,37.59226579
(주)아이엠비씨,52220,2012-12-01,2005-01-21,,  정보서비스업,5,-9.43,-27.57,-0.2,5.73,5.15,8.36,-30.49,0,0,6.64,6.83,5.65,7.08,142,2131.57,0.85,1.07,2.85,0,6.98,7.11,51.34,0,52.28,1.06,0,0.94,1.21,1.21,353.05,353.05,2.21,25.75,50.92,409.7,36.41,71.04,79.52,2915.06,4.92,565.69,761.91,5.95,0,0,111.69,79.93,999999999,2012,12,2012-12-01,-9.430415787,-27.5680941,,-0.195905986,8.355717667,5.151907298,5.732302102,-30.48548432
(주)아이엠비씨,52220,2013-12-01,2005-01-21,,  정보서비스업,5,5.59,55.68,16.4,14.1,4.18,13.16,2.29,0,0,6.43,7.79,5.25,6.92,145,2250.7,0.82,1.08,2.79,0,8.52,7.06,51.72,0,42.83,0,0.68,0.86,1.15,1.15,259.07,259.07,5.05,37.72,43.26,426.83,40.68,70.46,72.61,12428.2,18.38,1549.23,1767.3,24.01,64.08,35.92,26.8,78.58,999999999,2013,12,2013-12-01,5.588831532,55.67628093,,16.39926483,13.16413021,4.180721073,14.10094152,2.291823827
(주)아이엠비씨,52220,2014-12-01,2005-01-21,,  정보서비스업,5,5.760515665,0,0,0,0,0,0,0,0,3.86,2.98,2.84,4.24,92,2380.35,0.74,1.05,1.87,0,7.83,6.2,58.87,0,46.62,0,0.61,0.82,1.21,1.21,206.21,206.21,16.68,42.97,31.23,433.38,56.28,60.64,69.94,12458.41,16.76,788.05,1674.8,22.76,68.11,31.89,16.95,34.63,999999999,2014,12,2014-12-01,5.760515665,97.06725238,,46.55085083,-5.346465774,5.945585161,9.984333457,-36.57979911
(주)아이엠비씨,52220,2015-12-01,2005-01-21,,  정보서비스업,5,17.76,-3.26,-12.7,-8.04,2.43,-5.02,-30.94,0,0,1.44,1.91,1.3,2.89,63,2803.07,0.9,1.24,2.35,0,7.85,6.95,52.54,0,46.48,0,1.1,1.03,1.47,1.47,284.6,284.6,21.33,30.57,40.63,443.91,48.79,62.63,76.59,13126.28,19.2,858.3,1458.89,20.36,74.34,25.66,7.06,41.46,25.28,2015,12,2015-12-01,17.75870631,-3.261735194,,-12.70466113,-5.016505016,0.691273589,-8.042718791,-30.94306838
(주)아이엠비씨,52220,2016-12-01,2005-01-21,,  정보서비스업,5,4.29,-3.39,32.71,3.61,2.58,-13.76,62.62,0,0,2.64,4,2.55,4.59,103,2923.44,0.97,1.27,2.26,0,8.21,7.59,48.09,0,44.48,0,1.62,1.21,1.69,1.69,224.51,224.51,25.93,32.5,28.91,455.36,63.42,52.14,75.47,17276.49,24.39,1169.29,1679.51,25.69,63.34,36.66,10.27,44.72,89.08,2016,12,2016-12-01,4.294392913,-3.388908433,,32.71266152,-13.75954745,2.098402758,3.605488868,62.61542301
(주)아이엠비씨,52220,2017-12-01,2005-01-21,,  정보서비스업,5,-14.63,0.39,26.2,-7.66,-1.91,-38.76,-104.64,0,0,-0.31,0.94,-0.26,-0.21,-5,2495.74,0.84,1.08,1.5,0,8.53,8.23,44.34,0,42.81,0,3.4,1.29,1.93,1.93,178.58,178.58,48.56,24.86,15.22,446.67,81.68,34.58,80.09,14817.27,22.65,998.91,1241.51,25.81,68.76,31.24,-1.18,38.77,16.93,2017,12,2017-12-01,-14.62989769,0.39458171,,26.20141075,-38.75601378,-2.012878229,-7.66458052,10000
(주)아이엠비씨,52220,2018-12-01,2005-01-21,,  정보서비스업,5,1.17,-35.94,-25.21,-4.55,-2.37,34.54,0,0,0,-2.76,2.22,-2.51,-3.32,-73,2525,0.91,1.12,1.55,0,9.5,9.82,37.16,0,38.41,0.8,0,1.52,2.19,2.19,281.27,281.27,68.74,21.8,31.41,436.1,62.44,48.74,82.1,12055.41,19.31,1268.74,1629.99,20.76,75.9,24.1,-13.3,47.73,238.93,2018,12,2018-12-01,1.172188169,-35.94291007,,-25.20582561,34.5389197,-2.154697431,-4.545848516,10000
(주)아이엠비씨,52220,2019-12-01,2005-01-21,,  정보서비스업,5,-11.23,162.64,42.85,6.69,4.09,-31.33,0,0,0,4.41,4.16,3.52,4.17,93,2241.41,0.8,0.98,1.33,0,6.97,8.06,45.27,0,52.37,0.14,0,1.39,2.01,2.01,174.7,174.7,63.91,24.65,13.41,453.92,85.55,31.37,80.22,13977.56,20.98,560.1,2504.76,27.11,60.91,39.09,16.27,29.92,30.07,2019,12,2019-12-01,-11.23121444,162.6373545,,42.84587037,-31.33491911,4.252796649,6.69034089,10000
(주)아이엠비씨,52220,2020-12-01,2005-01-21,,  정보서비스업,5,-15.17,127.29,14.72,4.39,3.15,-18.21,-48.89,0,0,2.97,3.31,1.91,2.06,47,1901.38,0.64,0.8,0.89,0,5.02,6.71,54.36,0,72.71,0.05,0,1.43,2.3,2.3,152.29,152.29,27.27,25.75,8.44,468.24,94.84,24.58,79.52,13025.54,18.73,229.64,2777.99,29.79,72.11,27.89,9.98,10.71,11.78,2020,12,2020-12-01,-15.17032182,127.2896593,,14.71570726,-18.20894267,3.477354346,4.38773281,-48.88668712
(주)아이오케이컴퍼니,78860,2011-12-01,2006-06-27,,  출판업,5,-12.69,-88.51,-61.26,-10.3,191.22,51.12,0,0,39.77,-0.49,9.45,-0.58,-1.78,-11,1687.45,1.18,3.64,2.95,0,3.02,19.77,18.47,0,120.71,0.01,0,1.02,1.96,1.96,208.76,208.76,28.83,96.41,39.8,137.91,46.36,76.4,50.91,6292.41,74.22,3198.53,63183.13,59.57,75.02,24.98,-0.82,11.07,2.71,2011,12,2011-12-01,-12.69251274,-88.50793873,,-61.26038152,51.12413794,191.2165226,-10.29804067,10000
(주)아이오케이컴퍼니,78860,2012-12-01,2006-06-27,,  출판업,5,57.37,121.42,-20.84,96.21,50.93,132.38,0,0,30.45,2.63,8.73,3.48,8.06,65,2414.85,1.32,3.07,9.27,0,4.03,25.27,14.44,0,90.61,0.01,0,1.19,1.54,1.54,462.58,462.58,234.32,155.33,70.92,189.29,24.31,90.48,39.17,6269.32,37.69,1439.23,133931.25,37.71,81.22,18.78,6.96,52.58,5.26,2012,12,2012-12-01,57.37416135,121.4234883,,-20.83856191,132.3756856,50.93316449,96.2120734,10000
(주)아이오케이컴퍼니,78860,2013-12-01,2006-06-27,,  출판업,5,-28.53435253,0,0,0,0,0,0,0,35.07,-12.04,-3.41,-11.74,-24.11,-203,1658.82,0.98,2,2.72,0,4.25,9.54,38.24,0,85.85,0.02,0,0.9,1.52,1.52,145.99,145.99,83.32,105.37,20.2,165.63,73.68,64.12,48.69,5338.91,43.83,1437.32,117960.85,44.94,114.52,-14.52,-26.78,31.98,-1.21,2013,12,2013-12-01,-28.53435253,-14.72743468,,175.8745534,-48.10500241,-8.965456055,-26.77609304,10000
(주)아이오케이컴퍼니,78860,2014-12-01,2006-06-27,,  출판업,5,-48.42,21.96,-29.62,1.25,34.41,18.52,0,0,6.19,-89.45,-27.4,-44.72,-78.85,-635,761.35,0.5,0.88,1.65,0,2.99,8.41,43.38,0,122.1,0.01,0,0.48,0.72,0.72,283.16,283.16,238.27,54.7,48.55,159.68,38.58,75.06,64.64,872.74,7.08,192.65,28381.87,14.24,699.31,-599.31,-628.06,14.87,-32.25,2014,12,2014-12-01,-48.41532895,21.95752311,,-29.61973293,18.51527922,34.41368698,1.245765806,283.3788661
(주)아이오케이컴퍼니,78860,2015-12-01,2006-06-27,,  출판업,5,80.82,49.62,1348.5,464.47,512.53,132.83,0,0,42.88,15.03,4.21,4.05,5.77,141,796.83,0.27,0.38,0.42,0,4.64,20.91,17.46,0,78.65,0.02,0,0.42,0.74,0.74,109.55,109.55,32.12,40.8,2.61,589.96,98.56,30,71.02,4635.75,6.74,750.45,4552.13,42.53,97.18,2.82,35.34,21.15,2.27,2015,12,2015-12-01,77.86363343,36.36056599,,10000,122.7900088,512.5282685,457.499568,10000
(주)아이오케이컴퍼니,78860,2016-12-01,2006-06-27,,  출판업,5,23.7,-11.25,54.84,26.21,62.63,-40.61,0,0,17.01,-35.41,-2.71,-6.14,-7.45,-50,124.25,0.17,0.21,0.22,0,4.59,21.57,16.92,0,79.54,0.02,0,0.46,0.82,0.82,193.23,193.23,96.87,9.27,6.81,675.04,93.84,14.12,91.52,2682.84,3.09,489.35,6222.24,19.9,229.01,-129.01,-177.96,23.13,-2.08,2016,12,2016-12-01,23.69521953,-11.24720143,,54.83767709,-40.60814216,62.62601205,26.20791423,10000
(주)아이톡시,52770,2011-12-01,2002-08-22,,  출판업,6,-12.2,-9.77,-22.77,-20.21,-37.86,-17.5,0,0,35.43,-18.67,-6.71,-17.49,-47.11,-557,2848.57,0.94,2.52,1.85,0,2.73,7.99,45.69,0,133.88,0.01,0,0.84,1.9,1.9,74.52,74.52,0.15,211.83,-17.16,173.06,155.29,50.2,32.07,8724.9,20.57,544.94,2326.4,19.49,72.36,27.64,-95.79,26.52,-4.31,2011,12,2011-12-01,-12.19889296,-9.773017496,,-22.76913392,-17.5035718,-37.85600222,-20.21262372,-62.91624682
(주)아이톡시,52770,2012-12-01,2002-08-22,,  출판업,6,-18.11702422,0,0,0,0,0,0,0,40.04,-6.15,0.7,-6.39,-14.73,-115,1683.35,1.04,2.39,1.93,0,5.23,12.29,29.71,0,69.76,0.02,0,1.04,2.25,2.25,86.38,86.38,5.21,130.6,-7.26,140.58,124.38,46.06,43.37,12672.1,35.9,1004.59,4548.49,34.57,56.29,43.71,-17.79,29.06,0.27,2012,12,2012-12-01,-18.11702422,-21.21429589,,-9.84712352,-23.62513241,12.55752776,-16.76368154,-73.02094775
(주)아이톡시,52770,2013-12-01,2002-08-22,,  출판업,6,-5.772357298,0,0,0,0,0,0,0,57.78,3.31,17.66,3.45,7.27,53,1574.79,1.04,2.19,2.06,0,3.61,14.19,25.72,0,101.16,0.01,0,1.04,2.11,2.11,96.82,96.82,3.23,110.77,-1.62,142.99,106.66,49.4,47.45,12663.49,38.16,1130.05,5736.58,36.66,49.14,50.86,9.04,30.82,9.03,2013,12,2013-12-01,-5.772357298,-11.16258753,,-11.79729318,0.82159654,2.858847982,-5.984806497,10000
(주)아이톡시,52770,2014-12-01,2002-08-22,,  출판업,6,-20.5,-6.57,-4.61,-20.22,-37.35,-36.21,0,0,53.84,-21.94,-11.01,-20.2,-47.06,-275,1246.27,0.92,2.14,1.67,0,3.51,11.73,31.11,0,104.11,0.01,0,0.92,2.05,2.05,64.47,64.47,1.89,168.4,-21.76,89.42,162.39,39.49,37.26,6884.56,26,657.54,2019.49,25.07,114.68,-14.68,-87.52,25.34,-6.56,2014,12,2014-12-01,-20.49751395,-6.567482768,,-4.606254128,-36.21119377,-37.3475878,-20.21799913,10000
(주)아이톡시,52770,2015-12-01,2002-08-22,,  출판업,6,80.56,51.7,-3.27,24.91,11.58,66.84,0,0,63.09,0.38,16.64,0.59,1.66,8,1983.96,1.56,4.37,2.97,0,6.82,13.69,26.67,0,53.55,0.04,0,1.49,3.26,3.26,101.97,101.97,43.72,195.74,1.03,95.71,136.98,53.68,33.81,15086.93,48.08,979.65,5578.04,34.33,56.62,43.38,1.11,34.4,7.41,2015,12,2015-12-01,60.03928184,47.08848766,,-9.272405744,61.09126326,7.557448408,18.51734117,10000
(주)아이톡시,52770,2016-12-01,2002-08-22,,  출판업,6,-14.85,1.95,-8.76,-23.06,-16.37,-35.4,0,0,58.8,-10.22,-3.19,-13.78,-39.27,-172,1663.01,1.35,3.84,2.69,0,7.41,12.07,30.25,0,49.29,0.05,0,1.26,2.7,2.7,71.27,71.27,18.21,172.09,-18.17,78.85,149.45,45.07,36.75,11027.25,45.68,702.35,4916.69,29.47,92.21,7.79,-34.69,24.07,-1.76,2016,12,2016-12-01,-14.85021557,1.948455884,,-8.762454254,-35.39698068,-16.37044949,-23.06031889,10000
(주)아이톡시,52770,2017-12-01,2002-08-22,,  출판업,6,-43.66,-22.51,-63.18,-36.65,-97.27,-4.32,0,0,35.14,-100.12,-50.98,-107.05,-463.17,-907,910.51,1.07,4.63,2.32,0,6.84,6.53,55.86,0,53.33,0,3.23,0.82,1.98,1.98,69.17,69.17,43.72,6221.91,-30.34,1.9,2018.05,68.08,1.58,-7319.9,-47.86,-601.66,-4710.54,-34.72,0,0,0,15.13,-19.36,2017,12,2017-12-01,-43.66073951,-22.51072739,,-63.1822984,-4.318354355,-97.27349683,-36.64980936,451.7710979
(주)아이톡시,52770,2018-12-01,2002-08-22,,  출판업,6,-31.22990951,0,0,0,0,0,0,0,38.12,-122.08,-42.94,-114.71,-2423.79,-603,461.42,0.94,19.85,3.15,0,14.9,5.69,64.15,0,24.5,0,0.11,0.58,1.34,1.34,76.09,76.09,7.12,2013.05,-22.07,4.65,629.37,70.22,4.73,-10207.33,-66.14,-2409.22,-12181.02,-70.4,0,0,0,34.22,-21.12,2018,12,2018-12-01,-31.22990951,-65.17575772,,-5.85158724,4.070190037,201.8857551,0.90300007,-16.14054658
(주)아이톡시,52770,2019-12-01,2002-08-22,,  출판업,6,-73.97,-22.51,-0.48,-44.53,602.12,-63.21,0,0,52.41,-76.75,-17.29,-24.15,-76.24,-731,120.12,0.31,1.29,0.82,0,4.22,2.57,142.24,0,86.48,0,0.6,0.23,0.51,0.51,116.54,116.54,71.5,66.95,6.61,140.66,89.21,46.56,59.9,148.9,1.74,45.35,729.41,3.94,896.6,-796.6,-1945.53,10.04,-15.73,2019,12,2019-12-01,-73.96716288,-22.50742309,,-0.476265898,-63.21382328,602.120991,-44.52761571,-87.38437963
(주)아프리카티비,67160,2012-12-01,2003-12-19,,  출판업,5,7.02,3.98,61.78,0.92,20.07,-31.32,106.57,0,0,4.15,2.65,3.62,6.95,233,5332.97,0.87,1.67,1.93,0,4.21,33.23,10.99,0,86.72,0.01,0,1.17,1.59,1.59,273.12,273.12,64.82,76.92,28.2,689.47,98.22,44.48,56.52,20402.54,36.03,174.18,640.16,41.56,70.99,29.01,9.99,4.27,1.08,2012,12,2012-12-01,2.542806725,-4.238998188,,62.30068292,-35.59550672,18.14249639,-3.172290023,183.7121929
(주)아프리카티비,67160,2013-12-01,2003-12-19,,  출판업,5,-2.022990391,0,0,0,0,0,0,0,0,0.37,7.98,0.31,0.88,34,4859.84,0.83,1.3,1.46,0,10.41,48.49,7.53,0,35.05,0.04,0,1.17,1.94,1.94,152.81,152.81,25.9,55.96,14.87,729.08,88.85,43.03,64.12,19246.95,33.36,167.81,582.28,40.01,78.98,21.02,0.92,4.19,5.03,2013,12,2013-12-01,-2.022990391,-2.082674891,,4.557725774,-1.452934135,15.58199636,1.88388873,-84.4773404
(주)아프리카티비,67160,2014-12-01,2003-12-19,,  출판업,5,4.892957524,0,0,0,0,0,0,0,0,5.45,9.2,4.42,7.49,322,4900.92,0.81,1.18,1.65,0,13.77,238.14,1.53,0,26.5,0.04,0,1.05,1.59,1.59,196.15,196.15,74.27,44.96,25.01,822.93,71,51.02,68.99,22618.58,36.34,195.58,720.42,44.83,70,30,12.16,4.36,14.93,2014,12,2014-12-01,4.892957524,0.83317167,,-7.239065767,27.92425158,16.07867288,7.890999641,905.5032967
(주)아프리카티비,67160,2015-12-01,2003-12-19,,  출판업,5,24.6,2.63,1.16,9.32,11.9,17.16,55.15,0,0,6.59,12.02,6.36,10.97,493,6089.45,0.97,1.38,2.05,0,16.01,416.89,0.88,0,22.8,0.05,0,1.21,1.82,1.82,197.99,197.99,91.14,41.53,27.06,919.96,64.14,54.68,70.66,28530.08,41.93,240.36,858.13,45.38,71.98,28.02,14.53,5.37,56.45,2015,12,2015-12-01,24.6019458,2.634030111,,1.156419568,17.16450613,11.97206934,9.323334975,55.14683207
(주)아프리카티비,67160,2016-12-01,2003-12-19,,  출판업,5,26.98,1.52,7.71,22.61,20.49,34.95,107.53,0,0,12.59,21.39,13.27,19.56,995,7387.74,1.05,1.52,2.49,0,20.66,984.25,0.37,0,17.67,0.06,0,1.21,1.83,1.83,192.21,192.21,63.39,45.58,28.87,1053.12,57.97,60.18,68.69,40264.24,48.26,334.14,1235.73,50.44,61.75,38.25,24.96,6.67,573.79,2016,12,2016-12-01,26.98097995,1.521000994,,7.712858042,34.94970397,19.1886021,22.60505056,107.5316258
(주)아프리카티비,67160,2017-12-01,2003-12-19,,  출판업,5,18.44,15.35,20.62,23.99,21.71,26.23,43.96,0,0,15.5,20.1,15.69,23.24,1418,8697.11,1.01,1.48,2.58,0,28.08,1688.93,0.22,0,13,0.08,0,1.09,1.66,1.66,190.12,190.12,69.01,47.55,29.04,1232.59,57.15,61.27,67.78,45748.76,44.23,329.14,1095.6,48.38,55.3,44.7,32.04,7.29,999999999,2017,12,2017-12-01,18.44183784,15.3496413,,20.61508547,26.22646832,22.34246461,23.99211727,43.95544894
(주)아프리카티비,67160,2018-12-01,2003-12-19,,  출판업,5,33.92,80.47,54.05,52.3,32.66,51.2,46.24,0,0,16.85,21.28,16.35,26.6,2016,11200.98,0.97,1.55,2.49,0,23.49,4390.09,0.08,0,15.54,0.06,0,0.99,1.59,1.59,148.92,148.92,55.52,69.6,19.98,1608.18,66.44,60.82,58.96,59230.48,37.6,236.12,599.58,46.78,49.4,50.6,36.02,6.5,3668.77,2018,12,2018-12-01,33.92330491,80.46916413,,54.04685806,51.19815249,32.49967992,52.30156166,46.24023996
(주)아프리카티비,67160,2019-12-01,2003-12-19,,  출판업,5,32.57,12.43,35.36,45.07,28.67,51.33,59.4,0,0,20.35,19.51,17.7,32.52,3164,14603.91,0.87,1.56,2.31,0,28.61,596.31,0.61,0,12.76,0.08,0,0.84,1.39,1.39,155.74,155.74,29.36,87.66,22.71,2069.28,68.6,63.45,53.29,91178.88,39.89,323.29,675.61,54.32,42.82,57.18,37.47,6.3,88.47,2019,12,2019-12-01,32.56847277,12.43415829,,35.356111,51.32747158,31.10656512,45.0702835,59.39904742
(주)아프리카티비,67160,2020-12-01,2003-12-19,,  출판업,5,17.1,35.29,15.43,27.78,23.31,34.89,6.47,0,0,18.45,19.72,13.93,27.56,3365,17100.52,0.76,1.46,2.18,0,27.79,461.14,0.79,0,13.14,0.08,0,0.7,1.15,1.15,152.05,152.05,51.32,97.91,22.93,2551.67,65.35,66.98,50.53,104336.96,35.73,278.25,493.2,53.08,41.73,58.27,34.75,5.92,99.52,2020,12,2020-12-01,17.09549572,35.29259386,,15.43104995,34.89273716,21.15995788,27.77868283,6.470483273
(주)알테오젠,196170,2014-12-01,2014-12-12,,  연구개발업,5,27.41348869,0,0,0,0,0,0,0,55.03,13.22,2.55,2.45,2.6,228,1419.96,0.19,0.2,0.55,0,10.25,0,0,0,35.63,0.03,0.1,0.26,0.28,0.28,1377.89,1377.89,474.06,5.96,61.54,1284.19,35.64,66.36,94.38,3271.51,8.62,692.42,0,46.45,72.58,27.42,28.46,14.91,7.41,2014,12,2014-12-01,27.41348869,-22.48105004,,10000,229.4211985,493.24759,356.3418578,-42.02148293
(주)알테오젠,196170,2015-12-01,2014-12-12,,  연구개발업,5,-32.89,766.78,-0.3,3.76,7.61,5.82,29.77,0,73.2,25.57,2,3.12,3.25,206,801.94,0.12,0.13,0.37,0,13.75,0,0,0,26.54,0.04,0.07,0.17,0.18,0.18,6450.83,6450.83,1712.89,2.16,66.63,1305.71,33.02,67.68,97.88,3306.7,8.4,80.74,0,69.96,78.25,21.75,36.54,2.07,18.32,2015,12,2015-12-01,-32.88524458,766.782792,,-0.300556969,5.818212409,7.610094408,3.75984077,29.77159328
(주)알티캐스트,85810,2014-12-01,2013-12-06,,  출판업,5,4.7,-17.45,-5.04,1.78,11.9,3.32,-18.74,0,0,16.86,16.08,11.93,14.18,629,3634.57,0.71,0.84,3.97,0,2.91,45.25,8.07,0,125.61,0.01,0,0.75,0.86,0.86,1120.76,1120.76,333.82,13.59,75.42,912.86,19.53,82.81,88.03,51186.31,46.52,5007.47,0,66.36,58.74,41.26,25.41,68.25,50.46,2014,12,2014-12-01,4.698219422,-17.44529191,,-5.044591723,3.320715881,11.90495268,1.779164393,-18.74040968
(주)알티캐스트,85810,2015-12-01,2013-12-06,,  출판업,5,-18.68,245.62,58.25,3.32,-1.52,-8.09,-96.62,0,0,0.7,2.92,0.39,0.46,21,2955.61,0.56,0.65,2.57,0,2.14,27.1,13.47,0,170.46,0.01,0,0.64,0.72,0.72,630.83,630.83,122.31,18.06,61.99,898.97,31.09,73.67,84.7,34751.15,30.57,983.65,3448.78,55.4,90.85,9.15,1.26,27.54,109.1,2015,12,2015-12-01,-18.68062786,245.6170472,,58.25398496,-8.090201382,-0.593245721,3.315974004,-96.62412589
(주)알티캐스트,85810,2016-12-01,2013-12-06,,  출판업,5,4.29,15.21,19.95,50.37,0.14,61.24,177.7,0,0,1.38,1.5,0.63,1.28,0,3082.29,0.46,0.67,1.99,0,2.57,45.32,8.05,0,141.83,0.01,0,0.43,0.6,0.6,191.59,191.59,12.23,72.14,37.76,900.25,36.16,78.99,58.09,38447.19,22.49,944.63,2198.03,58.77,81.94,18.06,2.35,17.21,9.57,2016,12,2016-12-01,4.285942347,15.20512645,,19.94552482,61.24249756,3.127924351,50.3671636,177.7000255
