,회사명,거래소코드,종가(원),주가변동률,year
2341,(주)셀트리온제약,68760,18400.0,0.3858695652173913,2014
2342,(주)셀트리온제약,68760,16650.0,-0.10510510510510511,2015
2343,(주)셀트리온제약,68760,21200.0,0.21462264150943397,2016
2344,(주)셀트리온제약,68760,84300.0,0.7485172004744959,2017
2345,(주)셀트리온제약,68760,55400.0,-0.5216606498194946,2018
2346,(주)셀트리온제약,68760,79900.0,0.30663329161451813,2019
2347,(주)셀트리온제약,68760,150000.0,0.4673333333333333,2020
2348,(주)셀트리온헬스케어,91990,66800.0,-0.594311377245509,2018
2349,(주)셀트리온헬스케어,91990,89700.0,0.2552954292084727,2019
2350,(주)셀트리온헬스케어,91990,136000.0,0.34044117647058825,2020
2351,(주)셀피글로벌,68940,3470.0,0.26512968299711814,2011
2352,(주)셀피글로벌,68940,3395.0,-0.022091310751104567,2012
2353,(주)셀피글로벌,68940,2460.0,-0.3800813008130081,2013
2354,(주)셀피글로벌,68940,3965.0,0.37957124842370743,2014
2355,(주)셀피글로벌,68940,4630.0,0.14362850971922247,2015
2356,(주)셀피글로벌,68940,4680.0,0.010683760683760684,2016
2357,(주)셀피글로벌,68940,1900.0,-1.4631578947368422,2017
2358,(주)셀피글로벌,68940,1880.0,-0.010638297872340425,2018
2359,(주)셀피글로벌,68940,1865.0,-0.00804289544235925,2019
2360,(주)셀피글로벌,68940,4000.0,0.53375,2020
2361,(주)소리바다,53110,1325.0,0.7615094339622641,2011
2362,(주)소리바다,53110,2100.0,0.36904761904761907,2012
2363,(주)소리바다,53110,2810.0,0.2526690391459075,2013
2364,(주)소리바다,53110,4400.0,0.3613636363636364,2014
2365,(주)소리바다,53110,3865.0,-0.1384217335058215,2015
2366,(주)소리바다,53110,1435.0,-1.6933797909407666,2016
2367,(주)소리바다,53110,2665.0,0.46153846153846156,2017
2368,(주)소리바다,53110,1210.0,-1.2024793388429753,2018
2369,(주)소리바다,53110,475.0,-1.5473684210526315,2019
2370,(주)소리바다,53110,280.0,-0.6964285714285714,2020
2371,(주)소프트센,32680,1345.0,0.5241635687732342,2011
2372,(주)소프트센,32680,1675.0,0.19701492537313434,2012
2373,(주)소프트센,32680,1585.0,-0.056782334384858045,2013
2374,(주)소프트센,32680,2560.0,0.380859375,2014
2375,(주)소프트센,32680,1575.0,-0.6253968253968254,2015
2376,(주)소프트센,32680,2365.0,0.33403805496828753,2016
2377,(주)소프트센,32680,1975.0,-0.19746835443037974,2017
2378,(주)소프트센,32680,1500.0,-0.31666666666666665,2018
2379,(주)소프트센,32680,1310.0,-0.1450381679389313,2019
2380,(주)소프트센,32680,1795.0,0.27019498607242337,2020
2381,(주)손오공,66910,6240.0,0.5352564102564102,2011
2382,(주)손오공,66910,3100.0,-1.0129032258064516,2012
2383,(주)손오공,66910,2540.0,-0.2204724409448819,2013
2384,(주)손오공,66910,3400.0,0.2529411764705882,2014
2385,(주)손오공,66910,6190.0,0.4507269789983845,2015
2386,(주)손오공,66910,5800.0,-0.06724137931034482,2016
2387,(주)손오공,66910,3620.0,-0.6022099447513812,2017
2388,(주)손오공,66910,3085.0,-0.17341977309562398,2018
2389,(주)손오공,66910,1735.0,-0.7780979827089337,2019
2390,(주)손오공,66910,2685.0,0.3538175046554935,2020
2391,(주)솔고바이오메디칼,43100,1675.0,0.3044776119402985,2011
2392,(주)솔고바이오메디칼,43100,1140.0,-0.4692982456140351,2012
2393,(주)솔고바이오메디칼,43100,622.0,-0.8327974276527331,2013
2394,(주)솔고바이오메디칼,43100,736.0,0.15489130434782608,2014
2395,(주)솔고바이오메디칼,43100,1440.0,0.4888888888888889,2015
2396,(주)솔고바이오메디칼,43100,934.0,-0.5417558886509636,2016
2397,(주)솔고바이오메디칼,43100,651.0,-0.434715821812596,2017
2398,(주)솔고바이오메디칼,43100,268.0,-1.4291044776119404,2018
2399,(주)솔고바이오메디칼,43100,140.0,-0.9142857142857143,2019
2400,(주)솔고바이오메디칼,43100,392.0,0.6428571428571429,2020
2401,(주)솔루에타,154040,12100.0,-1.3677685950413223,2014
2402,(주)솔루에타,154040,7640.0,-0.5837696335078534,2015
2403,(주)솔루에타,154040,6230.0,-0.22632423756019263,2016
2404,(주)솔루에타,154040,5270.0,-0.18216318785578747,2017
2405,(주)솔루에타,154040,3465.0,-0.5209235209235209,2018
2406,(주)솔루에타,154040,1730.0,-1.0028901734104045,2019
2407,(주)솔루에타,154040,4145.0,0.5826296743063932,2020
2408,(주)솔본,35610,5470.0,0.5082266910420475,2011
2409,(주)솔본,35610,5300.0,-0.03207547169811321,2012
2410,(주)솔본,35610,3995.0,-0.32665832290362956,2013
2411,(주)솔본,35610,4795.0,0.16684045881126172,2014
2412,(주)솔본,35610,5790.0,0.17184801381692574,2015
2413,(주)솔본,35610,6010.0,0.036605657237936774,2016
2414,(주)솔본,35610,5630.0,-0.0674955595026643,2017
2415,(주)솔본,35610,4825.0,-0.16683937823834197,2018
2416,(주)솔본,35610,2650.0,-0.8207547169811321,2019
2417,(주)솔본,35610,9710.0,0.7270854788877446,2020
2418,(주)쇼박스,86980,1385.0,-5.296028880866426,2011
2419,(주)쇼박스,86980,2145.0,0.3543123543123543,2012
2420,(주)쇼박스,86980,3030.0,0.29207920792079206,2013
2421,(주)쇼박스,86980,5180.0,0.41505791505791506,2014
2422,(주)쇼박스,86980,7900.0,0.34430379746835443,2015
2423,(주)쇼박스,86980,5310.0,-0.487758945386064,2016
2424,(주)쇼박스,86980,5920.0,0.10304054054054054,2017
2425,(주)쇼박스,86980,3390.0,-0.7463126843657817,2018
2426,(주)쇼박스,86980,2265.0,-0.4966887417218543,2019
2427,(주)쇼박스,86980,4875.0,0.5353846153846153,2020
2428,(주)수산아이앤티,50960,9350.0,-0.028877005347593583,2017
2429,(주)수산아이앤티,50960,6540.0,-0.42966360856269115,2018
2430,(주)수산아이앤티,50960,4600.0,-0.4217391304347826,2019
2431,(주)수산아이앤티,50960,31200.0,0.8525641025641025,2020
2432,(주)수젠텍,253840,14650.0,-1.2013651877133107,2020
2433,(주)슈프리마,236200,21600.0,-0.09953703703703703,2016
2434,(주)슈프리마,236200,25000.0,0.136,2017
2435,(주)슈프리마,236200,28950.0,0.13644214162348878,2018
2436,(주)슈프리마,236200,27050.0,-0.07024029574861368,2019
2437,(주)슈프리마,236200,26450.0,-0.022684310018903593,2020
2438,(주)슈프리마아이디,317770,16900.0,0.28106508875739644,2020
2439,(주)슈프리마에이치큐,94840,13700.0,0.27153284671532846,2011
2440,(주)슈프리마에이치큐,94840,22350.0,0.3870246085011186,2012
2441,(주)슈프리마에이치큐,94840,24050.0,0.07068607068607069,2013
2442,(주)슈프리마에이치큐,94840,27700.0,0.13176895306859207,2014
2443,(주)슈프리마에이치큐,94840,9690.0,-1.8586171310629516,2015
2444,(주)슈프리마에이치큐,94840,8310.0,-0.16606498194945848,2016
2445,(주)슈프리마에이치큐,94840,5950.0,-0.39663865546218485,2017
2446,(주)슈프리마에이치큐,94840,7250.0,0.1793103448275862,2018
2447,(주)슈프리마에이치큐,94840,3945.0,-0.8377693282636248,2019
2448,(주)슈프리마에이치큐,94840,9030.0,0.5631229235880398,2020
2449,(주)슈피겐코리아,192440,52400.0,-1.3129770992366412,2015
2450,(주)슈피겐코리아,192440,53300.0,0.016885553470919325,2016
2451,(주)슈피겐코리아,192440,50200.0,-0.061752988047808766,2017
2452,(주)슈피겐코리아,192440,63400.0,0.2082018927444795,2018
2453,(주)슈피겐코리아,192440,33100.0,-0.9154078549848943,2019
2454,(주)슈피겐코리아,192440,60600.0,0.4537953795379538,2020
2455,(주)스마트솔루션즈,136510,6800.0,-0.13676470588235295,2012
2456,(주)스마트솔루션즈,136510,4805.0,-0.41519250780437045,2013
2457,(주)스마트솔루션즈,136510,4335.0,-0.10841983852364476,2014
2458,(주)스마트솔루션즈,136510,10000.0,0.5665,2015
2459,(주)스마트솔루션즈,136510,10350.0,0.033816425120772944,2016
2460,(주)스마트솔루션즈,136510,11300.0,0.084070796460177,2017
2461,(주)스마트솔루션즈,136510,7830.0,-0.44316730523627074,2018
2462,(주)스마트솔루션즈,136510,4870.0,-0.6078028747433265,2019
2463,(주)스마트솔루션즈,136510,6240.0,0.21955128205128205,2020
2464,(주)스맥,99440,3660.0,-0.44808743169398907,2011
2465,(주)스맥,99440,3815.0,0.04062909567496723,2012
2466,(주)스맥,99440,5940.0,0.35774410774410775,2013
2467,(주)스맥,99440,4610.0,-0.2885032537960954,2014
2468,(주)스맥,99440,4160.0,-0.10817307692307693,2015
2469,(주)스맥,99440,4480.0,0.07142857142857142,2016
2470,(주)스맥,99440,3760.0,-0.19148936170212766,2017
2471,(주)스맥,99440,2980.0,-0.26174496644295303,2018
2472,(주)스맥,99440,1430.0,-1.083916083916084,2019
2473,(주)스맥,99440,1730.0,0.17341040462427745,2020
2474,(주)스카이문스테크놀로지,33790,2050.0,-0.04878048780487805,2011
2475,(주)스카이문스테크놀로지,33790,2185.0,0.06178489702517163,2012
2476,(주)스카이문스테크놀로지,33790,1840.0,-0.1875,2013
2477,(주)스카이문스테크놀로지,33790,1855.0,0.008086253369272238,2014
2478,(주)스카이문스테크놀로지,33790,2980.0,0.3775167785234899,2015
2479,(주)스카이문스테크놀로지,33790,4390.0,0.3211845102505695,2016
2480,(주)스카이문스테크놀로지,33790,3465.0,-0.26695526695526695,2017
2481,(주)스카이문스테크놀로지,33790,2145.0,-0.6153846153846154,2018
2482,(주)스카이문스테크놀로지,33790,829.0,-1.5874547647768396,2019
2483,(주)스카이문스테크놀로지,33790,829.0,0.0,2020
2484,(주)스킨앤스킨,159910,6180.0,-1.022653721682848,2013
2485,(주)스킨앤스킨,159910,8940.0,0.3087248322147651,2014
2486,(주)스킨앤스킨,159910,1350.0,-5.622222222222222,2015
2487,(주)스킨앤스킨,159910,1040.0,-0.2980769230769231,2016
2488,(주)스킨앤스킨,159910,870.0,-0.19540229885057472,2017
2489,(주)스킨앤스킨,159910,433.0,-1.0092378752886837,2018
2490,(주)스킨앤스킨,159910,283.0,-0.5300353356890459,2019
2491,(주)스킨앤스킨,159910,263.0,-0.07604562737642585,2020
2492,(주)스타플렉스,115570,6570.0,-0.1872146118721461,2011
2493,(주)스타플렉스,115570,7700.0,0.14675324675324675,2012
2494,(주)스타플렉스,115570,7690.0,-0.0013003901170351106,2013
2495,(주)스타플렉스,115570,8530.0,0.0984759671746776,2014
2496,(주)스타플렉스,115570,6980.0,-0.22206303724928367,2015
2497,(주)스타플렉스,115570,6820.0,-0.02346041055718475,2016
2498,(주)스타플렉스,115570,5660.0,-0.2049469964664311,2017
2499,(주)스타플렉스,115570,5110.0,-0.10763209393346379,2018
2500,(주)스타플렉스,115570,6320.0,0.19145569620253164,2019
2501,(주)스타플렉스,115570,5870.0,-0.07666098807495741,2020
2502,(주)스튜디오산타클로스엔터테인먼트,204630,8950.0,0.7318435754189944,2015
2503,(주)스튜디오산타클로스엔터테인먼트,204630,3980.0,-1.2487437185929648,2016
2504,(주)스튜디오산타클로스엔터테인먼트,204630,4000.0,0.005,2017
2505,(주)스튜디오산타클로스엔터테인먼트,204630,3315.0,-0.2066365007541478,2018
2506,(주)스튜디오산타클로스엔터테인먼트,204630,2580.0,-0.28488372093023256,2019
2507,(주)스튜디오산타클로스엔터테인먼트,204630,3000.0,0.14,2020
2508,(주)스틸플라워,87220,10500.0,0.2923809523809524,2011
2509,(주)스틸플라워,87220,7710.0,-0.36186770428015563,2012
2510,(주)스틸플라워,87220,5020.0,-0.5358565737051793,2013
2511,(주)스틸플라워,87220,4000.0,-0.255,2014
2512,(주)스틸플라워,87220,1465.0,-1.7303754266211604,2015
2513,(주)스틸플라워,87220,380.0,-2.8552631578947367,2016
2514,(주)스페코,13810,2970.0,-0.04377104377104377,2011
2515,(주)스페코,13810,3670.0,0.1907356948228883,2012
2516,(주)스페코,13810,4380.0,0.16210045662100456,2013
2517,(주)스페코,13810,5010.0,0.12574850299401197,2014
2518,(주)스페코,13810,5440.0,0.07904411764705882,2015
2519,(주)스페코,13810,5370.0,-0.01303538175046555,2016
2520,(주)스페코,13810,3655.0,-0.4692202462380301,2017
2521,(주)스페코,13810,3735.0,0.0214190093708166,2018
2522,(주)스페코,13810,2370.0,-0.5759493670886076,2019
2523,(주)스페코,13810,9910.0,0.7608476286579213,2020
2524,(주)승일,49830,5100.0,-0.26666666666666666,2011
2525,(주)승일,49830,7700.0,0.33766233766233766,2012
2526,(주)승일,49830,9300.0,0.17204301075268819,2013
2527,(주)승일,49830,16200.0,0.42592592592592593,2014
2528,(주)승일,49830,12350.0,-0.3117408906882591,2015
2529,(주)승일,49830,12750.0,0.03137254901960784,2016
2530,(주)승일,49830,9550.0,-0.33507853403141363,2017
2531,(주)승일,49830,10600.0,0.09905660377358491,2018
2532,(주)승일,49830,7200.0,-0.4722222222222222,2019
2533,(주)승일,49830,18950.0,0.6200527704485488,2020
2534,(주)승화프리텍,111610,1990.0,-1.7236180904522613,2011
2535,(주)승화프리텍,111610,1860.0,-0.06989247311827956,2012
2536,(주)승화프리텍,111610,845.0,-1.2011834319526626,2013
2537,(주)시공테크,20710,7090.0,0.5275035260930888,2011
2538,(주)시공테크,20710,4420.0,-0.6040723981900452,2012
2539,(주)시공테크,20710,3345.0,-0.3213751868460389,2013
2540,(주)시공테크,20710,5650.0,0.4079646017699115,2014
2541,(주)시공테크,20710,7100.0,0.20422535211267606,2015
2542,(주)시공테크,20710,6340.0,-0.11987381703470032,2016
2543,(주)시공테크,20710,7320.0,0.13387978142076504,2017
2544,(주)시공테크,20710,6690.0,-0.09417040358744394,2018
2545,(주)시공테크,20710,4850.0,-0.37938144329896906,2019
2546,(주)시공테크,20710,5900.0,0.17796610169491525,2020
2547,(주)시너지이노베이션,48870,4900.0,0.38979591836734695,2011
2548,(주)시너지이노베이션,48870,2950.0,-0.6610169491525424,2012
2549,(주)시너지이노베이션,48870,1525.0,-0.9344262295081968,2013
2550,(주)시너지이노베이션,48870,1415.0,-0.07773851590106007,2014
2551,(주)시너지이노베이션,48870,2705.0,0.47689463955637706,2015
2552,(주)시너지이노베이션,48870,2830.0,0.044169611307420496,2016
2553,(주)시너지이노베이션,48870,2460.0,-0.15040650406504066,2017
2554,(주)시너지이노베이션,48870,2180.0,-0.12844036697247707,2018
2555,(주)시너지이노베이션,48870,1580.0,-0.379746835443038,2019
2556,(주)시너지이노베이션,48870,2890.0,0.4532871972318339,2020
2557,(주)시노펙스,25320,2635.0,-0.10815939278937381,2011
2558,(주)시노펙스,25320,2540.0,-0.03740157480314961,2012
2559,(주)시노펙스,25320,1960.0,-0.29591836734693877,2013
2560,(주)시노펙스,25320,1835.0,-0.0681198910081744,2014
2561,(주)시노펙스,25320,1725.0,-0.06376811594202898,2015
2562,(주)시노펙스,25320,1840.0,0.0625,2016
2563,(주)시노펙스,25320,4095.0,0.5506715506715507,2017
2564,(주)시노펙스,25320,2795.0,-0.46511627906976744,2018
2565,(주)시노펙스,25320,2115.0,-0.3215130023640662,2019
2566,(주)시노펙스,25320,3680.0,0.42527173913043476,2020
2567,(주)시스웍,269620,3380.0,0.03994082840236687,2018
2568,(주)시스웍,269620,1785.0,-0.8935574229691877,2019
2569,(주)시스웍,269620,1885.0,0.05305039787798409,2020
2570,(주)시큐브,131090,6000.0,0.195,2012
2571,(주)시큐브,131090,5950.0,-0.008403361344537815,2013
2572,(주)시큐브,131090,4690.0,-0.26865671641791045,2014
2573,(주)시큐브,131090,4975.0,0.05728643216080402,2015
2574,(주)시큐브,131090,5940.0,0.16245791245791247,2016
2575,(주)시큐브,131090,2810.0,-1.113879003558719,2017
2576,(주)시큐브,131090,1715.0,-0.6384839650145773,2018
2577,(주)시큐브,131090,988.0,-0.7358299595141701,2019
2578,(주)시큐브,131090,1430.0,0.3090909090909091,2020
2579,(주)시티랩스,139050,3640.0,0.18818681318681318,2012
2580,(주)시티랩스,139050,2550.0,-0.42745098039215684,2013
2581,(주)시티랩스,139050,2870.0,0.11149825783972125,2014
2582,(주)시티랩스,139050,2995.0,0.041736227045075125,2015
2583,(주)시티랩스,139050,3035.0,0.013179571663920923,2016
2584,(주)시티랩스,139050,3900.0,0.22179487179487178,2017
2585,(주)시티랩스,139050,1335.0,-1.9213483146067416,2018
2586,(주)시티랩스,139050,523.0,-1.5525812619502868,2019
2587,(주)시티랩스,139050,997.0,0.4754262788365095,2020
2588,(주)신진에스엠,138070,12400.0,-1.0362903225806452,2012
2589,(주)신진에스엠,138070,16800.0,0.2619047619047619,2013
2590,(주)신진에스엠,138070,21800.0,0.22935779816513763,2014
2591,(주)신진에스엠,138070,12700.0,-0.7165354330708661,2015
2592,(주)신진에스엠,138070,8990.0,-0.41268075639599555,2016
2593,(주)신진에스엠,138070,8240.0,-0.09101941747572816,2017
2594,(주)신진에스엠,138070,6210.0,-0.32689210950080516,2018
2595,(주)신진에스엠,138070,3550.0,-0.7492957746478873,2019
2596,(주)신진에스엠,138070,5890.0,0.39728353140916806,2020
2597,(주)신테카바이오,226330,16000.0,0.371875,2020
2598,(주)신화콘텍,187270,4850.0,-0.3134020618556701,2015
2599,(주)신화콘텍,187270,8670.0,0.4405997693194925,2016
2600,(주)신화콘텍,187270,4910.0,-0.7657841140529531,2017
2601,(주)신화콘텍,187270,3530.0,-0.3909348441926346,2018
2602,(주)신화콘텍,187270,2100.0,-0.680952380952381,2019
2603,(주)신화콘텍,187270,3430.0,0.3877551020408163,2020
2604,(주)실리콘화일,82930,4070.0,0.3525798525798526,2011
2605,(주)실리콘화일,82930,8450.0,0.5183431952662721,2012
2606,(주)심텍,222800,10200.0,0.23529411764705882,2016
2607,(주)심텍,222800,8990.0,-0.13459399332591768,2017
2608,(주)심텍,222800,6800.0,-0.3220588235294118,2018
2609,(주)심텍,222800,8750.0,0.22285714285714286,2019
2610,(주)심텍,222800,21900.0,0.6004566210045662,2020
2611,(주)심텍홀딩스,36710,14350.0,0.017421602787456445,2011
2612,(주)심텍홀딩스,36710,8750.0,-0.64,2012
2613,(주)심텍홀딩스,36710,6300.0,-0.3888888888888889,2013
2614,(주)심텍홀딩스,36710,10850.0,0.41935483870967744,2014
2615,(주)심텍홀딩스,36710,2940.0,-2.6904761904761907,2015
2616,(주)심텍홀딩스,36710,3455.0,0.14905933429811866,2016
2617,(주)심텍홀딩스,36710,2170.0,-0.5921658986175116,2017
2618,(주)심텍홀딩스,36710,2160.0,-0.004629629629629629,2018
2619,(주)심텍홀딩스,36710,1060.0,-1.0377358490566038,2019
2620,(주)심텍홀딩스,36710,2595.0,0.5915221579961464,2020
2621,(주)심팩메탈,90730,7980.0,-0.2907268170426065,2011
2622,(주)심팩메탈,90730,6890.0,-0.15820029027576196,2012
2623,(주)심팩메탈,90730,6230.0,-0.10593900481540931,2013
2624,(주)심팩메탈,90730,6060.0,-0.028052805280528052,2014
2625,(주)심팩메탈,90730,4545.0,-0.3333333333333333,2015
2626,(주)심팩메탈,90730,5810.0,0.21772805507745266,2016
2627,(주)싸이맥스,160980,16300.0,0.36503067484662577,2016
2628,(주)싸이맥스,160980,15000.0,-0.08666666666666667,2017
2629,(주)싸이맥스,160980,10500.0,-0.42857142857142855,2018
2630,(주)싸이맥스,160980,7390.0,-0.4208389715832206,2019
2631,(주)싸이맥스,160980,21350.0,0.653864168618267,2020
2632,(주)싸이토젠,217330,8900.0,-0.3539325842696629,2019
2633,(주)싸이토젠,217330,59000.0,0.8491525423728814,2020
2634,(주)썬코어,51170,1075.0,-0.14883720930232558,2011
2635,(주)썬코어,51170,982.0,-0.09470468431771895,2012
2636,(주)썬코어,51170,1060.0,0.07358490566037736,2013
2637,(주)썬코어,51170,1335.0,0.20599250936329588,2014
2638,(주)썬코어,51170,5400.0,0.7527777777777778,2015
2639,(주)썬테크놀로지스,122800,6140.0,-0.40390879478827363,2011
2640,(주)썬테크놀로지스,122800,4430.0,-0.3860045146726862,2012
2641,(주)썬테크놀로지스,122800,4740.0,0.06540084388185655,2013
2642,(주)썬테크놀로지스,122800,5280.0,0.10227272727272728,2014
2643,(주)썬테크놀로지스,122800,36950.0,0.8571041948579161,2015
2644,(주)썬테크놀로지스,122800,2000.0,-17.475,2016
2645,(주)썬테크놀로지스,122800,1000.0,-1.0,2017
2646,(주)썸에이지,208640,2020.0,-0.13861386138613863,2015
2647,(주)썸에이지,208640,1460.0,-0.3835616438356164,2016
2648,(주)썸에이지,208640,4600.0,0.6826086956521739,2017
2649,(주)썸에이지,208640,1430.0,-2.2167832167832167,2018
2650,(주)썸에이지,208640,429.0,-2.3333333333333335,2019
2651,(주)썸에이지,208640,3320.0,0.8707831325301205,2020
2652,(주)쎄노텍,222420,3445.0,0.3381712626995646,2016
2653,(주)쎄노텍,222420,2595.0,-0.32755298651252407,2017
2654,(주)쎄노텍,222420,2150.0,-0.2069767441860465,2018
2655,(주)쎄노텍,222420,1110.0,-0.9369369369369369,2019
2656,(주)쎄노텍,222420,2250.0,0.5066666666666667,2020
2657,(주)쎄니트,37760,408.0,-1.6715686274509804,2011
2658,(주)쎄니트,37760,655.0,0.37709923664122136,2012
2659,(주)쎄니트,37760,1470.0,0.5544217687074829,2013
2660,(주)쎄니트,37760,1400.0,-0.05,2014
2661,(주)쎄니트,37760,1930.0,0.27461139896373055,2015
2662,(주)쎄니트,37760,2140.0,0.09813084112149532,2016
2663,(주)쎄니트,37760,1790.0,-0.19553072625698323,2017
2664,(주)쎄니트,37760,2160.0,0.1712962962962963,2018
2665,(주)쎄니트,37760,1375.0,-0.5709090909090909,2019
2666,(주)쎄니트,37760,1855.0,0.2587601078167116,2020
2667,(주)쎄트렉아이,99320,22450.0,0.13140311804008908,2011
2668,(주)쎄트렉아이,99320,18700.0,-0.20053475935828877,2012
2669,(주)쎄트렉아이,99320,20300.0,0.07881773399014778,2013
2670,(주)쎄트렉아이,99320,21700.0,0.06451612903225806,2014
2671,(주)쎄트렉아이,99320,35900.0,0.3955431754874652,2015
2672,(주)쎄트렉아이,99320,40750.0,0.11901840490797547,2016
2673,(주)쎄트렉아이,99320,35500.0,-0.14788732394366197,2017
2674,(주)쎄트렉아이,99320,15800.0,-1.2468354430379747,2018
2675,(주)쎄트렉아이,99320,17400.0,0.09195402298850575,2019
2676,(주)쎄트렉아이,99320,61800.0,0.7184466019417476,2020
2677,(주)쎌바이오텍,49960,6700.0,0.21641791044776118,2011
2678,(주)쎌바이오텍,49960,16450.0,0.5927051671732523,2012
2679,(주)쎌바이오텍,49960,27600.0,0.40398550724637683,2013
2680,(주)쎌바이오텍,49960,65800.0,0.5805471124620061,2014
2681,(주)쎌바이오텍,49960,63300.0,-0.03949447077409163,2015
2682,(주)쎌바이오텍,49960,34400.0,-0.8401162790697675,2016
2683,(주)쎌바이오텍,49960,48250.0,0.28704663212435233,2017
2684,(주)쎌바이오텍,49960,31800.0,-0.5172955974842768,2018
2685,(주)쎌바이오텍,49960,13700.0,-1.3211678832116789,2019
2686,(주)쎌바이오텍,49960,18450.0,0.25745257452574527,2020
2687,(주)쏠리드,50890,2520.0,-0.2400793650793651,2011
2688,(주)쏠리드,50890,4350.0,0.4206896551724138,2012
2689,(주)쏠리드,50890,6060.0,0.28217821782178215,2013
2690,(주)쏠리드,50890,7170.0,0.15481171548117154,2014
2691,(주)쏠리드,50890,5260.0,-0.36311787072243346,2015
2692,(주)쏠리드,50890,2295.0,-1.2919389978213507,2016
2693,(주)쏠리드,50890,4140.0,0.44565217391304346,2017
2694,(주)쏠리드,50890,3255.0,-0.271889400921659,2018
2695,(주)쏠리드,50890,5090.0,0.3605108055009823,2019
2696,(주)쏠리드,50890,9040.0,0.43694690265486724,2020
2697,(주)씨그널엔터테인먼트그룹,99830,11750.0,0.1523404255319149,2011
2698,(주)씨그널엔터테인먼트그룹,99830,1975.0,-4.949367088607595,2012
2699,(주)씨그널엔터테인먼트그룹,99830,1260.0,-0.5674603174603174,2013
2700,(주)씨그널엔터테인먼트그룹,99830,1495.0,0.15719063545150502,2014
2701,(주)씨그널엔터테인먼트그룹,99830,2085.0,0.2829736211031175,2015
2702,(주)씨그널엔터테인먼트그룹,99830,470.0,-3.4361702127659575,2016
2703,(주)씨씨에스충북방송,66790,1250.0,0.6016,2011
2704,(주)씨씨에스충북방송,66790,643.0,-0.9440124416796267,2012
2705,(주)씨씨에스충북방송,66790,378.0,-0.701058201058201,2013
2706,(주)씨씨에스충북방송,66790,839.0,0.5494636471990465,2014
2707,(주)씨씨에스충북방송,66790,2010.0,0.5825870646766169,2015
2708,(주)씨씨에스충북방송,66790,755.0,-1.6622516556291391,2016
2709,(주)씨씨에스충북방송,66790,506.0,-0.49209486166007904,2017
2710,(주)씨씨에스충북방송,66790,423.0,-0.19621749408983452,2018
2711,(주)씨씨에스충북방송,66790,423.0,0.0,2019
2712,(주)씨씨에스충북방송,66790,846.0,0.5,2020
2713,(주)씨앤에스자산관리,32040,2835.0,0.7777777777777778,2011
2714,(주)씨앤에스자산관리,32040,5430.0,0.47790055248618785,2012
2715,(주)씨앤에스자산관리,32040,3780.0,-0.4365079365079365,2013
2716,(주)씨앤에스자산관리,32040,8490.0,0.5547703180212014,2014
2717,(주)씨앤에스자산관리,32040,4505.0,-0.8845726970033296,2015
2718,(주)씨앤에스자산관리,32040,1955.0,-1.3043478260869565,2016
2719,(주)씨앤케이인터내셔널,39530,1805.0,-4.157894736842105,2011
2720,(주)씨앤케이인터내셔널,39530,5550.0,0.6747747747747748,2012
2721,(주)씨앤케이인터내셔널,39530,3400.0,-0.6323529411764706,2013
2722,(주)씨에스,65770,7120.0,0.028089887640449437,2011
2723,(주)씨에스,65770,4425.0,-0.6090395480225989,2012
2724,(주)씨에스,65770,2310.0,-0.9155844155844156,2013
2725,(주)씨에스,65770,2610.0,0.11494252873563218,2014
2726,(주)씨에스,65770,1785.0,-0.46218487394957986,2015
2727,(주)씨에스,65770,1945.0,0.08226221079691516,2016
2728,(주)씨에스,65770,2115.0,0.08037825059101655,2017
2729,(주)씨에스,65770,2245.0,0.05790645879732739,2018
2730,(주)씨에스,65770,1745.0,-0.28653295128939826,2019
2731,(주)씨에스,65770,2740.0,0.36313868613138683,2020
2732,(주)씨에스에이코스믹,83660,3050.0,-0.5475409836065573,2011
2733,(주)씨에스에이코스믹,83660,2180.0,-0.39908256880733944,2012
2734,(주)씨에스에이코스믹,83660,1640.0,-0.32926829268292684,2013
2735,(주)씨에스에이코스믹,83660,2275.0,0.27912087912087913,2014
2736,(주)씨에스에이코스믹,83660,5080.0,0.5521653543307087,2015
2737,(주)씨에스에이코스믹,83660,4395.0,-0.1558589306029579,2016
2738,(주)씨에스에이코스믹,83660,8710.0,0.4954075774971297,2017
2739,(주)씨에스에이코스믹,83660,4170.0,-1.0887290167865706,2018
2740,(주)씨에스에이코스믹,83660,4170.0,0.0,2019
2741,(주)씨에스에이코스믹,83660,1910.0,-1.1832460732984293,2020
2742,(주)씨엔플러스,115530,8000.0,-0.41875,2012
2743,(주)씨엔플러스,115530,7030.0,-0.1379800853485064,2013
2744,(주)씨엔플러스,115530,4300.0,-0.6348837209302326,2014
2745,(주)씨엔플러스,115530,13900.0,0.6906474820143885,2015
2746,(주)씨엔플러스,115530,2955.0,-3.703891708967851,2016
2747,(주)씨엔플러스,115530,813.0,-2.6346863468634685,2017
2748,(주)씨엔플러스,115530,839.0,0.03098927294398093,2018
2749,(주)씨엔플러스,115530,839.0,0.0,2019
2750,(주)씨엔플러스,115530,839.0,0.0,2020
2751,(주)씨엘인터내셔널,37340,1970.0,-0.5558375634517766,2011
2752,(주)씨엘인터내셔널,37340,1550.0,-0.2709677419354839,2012
2753,(주)씨엘인터내셔널,37340,2410.0,0.35684647302904565,2013
2754,(주)씨엘인터내셔널,37340,1735.0,-0.38904899135446686,2014
