,회사명,거래소코드,회계년도,매출액증가율(IFRS연결),유형자산증가율(IFRS연결),재고자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),순이익증가율(IFRS연결)
10415,(주)한컴지엠디,77280,2015/12,-52.86125953,-30.07121823,-73.20066541,2.802261314,-23.67594418,-4.096985581,-4.566556843,1.821841558
10416,(주)한컴지엠디,77280,2016/12,-20.95731249,-5.696169747,-69.59246634,-1.738806838,-35.94346928,0.204827065,-9.351798898,-70.94073681
10417,(주)한컴지엠디,77280,2017/12,-36.50416097,-95.65771266,-94.89361367,-8.595269353,-4.963654745,4.007078075,-8.024087967,10000
10418,(주)한컴지엠디,77280,2018/12,15.07539279,-4.834828943,24.58687259,1.98359838,-12.65034977,6.773460047,-0.394618337,45.39997174
10419,(주)한탑,2680,2010/12,731.1639368,10000,10000,10000,10000,10000,10000,10000
10420,(주)한탑,2680,2011/12,8.564165098,17.15895338,3.726316924,14.73021644,11.17639283,0.704768406,12.69540353,10000
10421,(주)한탑,2680,2012/12,6.490907257,4.427464914,32.02470912,12.77057879,8.552766469,7.378644541,10.38813731,10000
10422,(주)한탑,2680,2013/12,2.560417173,-5.339256953,-45.44157418,-14.35101179,-18.29487936,-7.440172925,-16.54167596,10000
10423,(주)한탑,2680,2014/12,2.066650799,18.56392607,22.61091574,9.460258775,1.560631183,1.108728981,5.164500894,20.44242922
10424,(주)한탑,2680,2015/12,13.37258098,1.146460788,-11.29072772,6.473808364,-13.61898832,-3.580662494,-4.078066974,-59.59972453
10425,(주)한탑,2680,2016/12,2.296581148,0.420007577,-21.63366263,-0.664729646,-10.78358279,1.824843975,-5.450160567,10000
10426,(주)한탑,2680,2017/12,-2.331077998,-0.969947487,6.681788292,-0.442773954,1.402810725,-3.000610241,0.38080875,13.32956041
10427,(주)한탑,2680,2018/12,-12.16435828,1.224964359,25.89200054,2.315969214,22.92711864,-7.287929077,11.60724231,10000
10428,(주)한탑,2680,2019/12,-16.04372178,2.028058011,-4.233852236,8.209026713,-20.13414643,-15.87005073,-5.863651892,89.14134706
10429,(주)한탑,2680,2020/12,-16.17893462,28.30674382,0.195639856,38.89797146,-33.3788369,64.55898057,8.451914399,134.6912414
10430,(주)해성티피씨,59270,2010/12,-99.98706742,10000,10000,10000,10000,10000,10000,10000
10431,(주)해성티피씨,59270,2011/12,0,10000,10000,10000,10000,10000,10000,10000
10432,(주)해성티피씨,59270,2012/12,0,10000,10000,10000,10000,10000,10000,10000
10433,(주)해성티피씨,59270,2013/12,0,10000,10000,10000,10000,10000,10000,10000
10434,(주)해성티피씨,59270,2014/12,0,10000,10000,10000,10000,10000,10000,10000
10435,(주)해성티피씨,59270,2015/12,0,10000,10000,10000,10000,10000,10000,10000
10436,(주)해성티피씨,59270,2016/12,0,10000,10000,10000,10000,10000,10000,10000
10437,(주)해성티피씨,59270,2017/12,0,10000,10000,10000,10000,10000,10000,10000
10438,(주)해성티피씨,59270,2018/12,154505.71,10000,10000,10000,10000,10000,10000,10000
10439,(주)해성티피씨,59270,2019/12,-0.861177766,-3.019613394,-19.30900118,-2.760215114,-15.4895177,-7.338182649,-6.173742249,59.8121613
10440,(주)해성티피씨,59270,2020/12,9.179172135,-1.010505554,-26.03426326,-1.456036406,-6.335045442,-3.359928457,-2.63450105,-43.27395436
10441,(주)해피드림,65180,2010/12,-78.03886602,10000,10000,10000,10000,10000,10000,10000
10442,(주)해피드림,65180,2011/12,41.88451601,10000,10000,130.6393103,-59.67881651,-1.140979229,3.520891819,-35.22945286
10443,(주)해피드림,65180,2012/12,-11.18848543,83.19477804,10000,73.52984818,34.94960411,73.150587,63.49295678,303.2876345
10444,(주)해피드림,65180,2013/12,269.6620052,220.4028451,897.9123686,160.1636568,-2.743089741,27.92946465,125.1816065,21.59997612
10445,(주)해피드림,65180,2014/12,-20.79606701,50.73635653,-61.49793305,42.83731843,-53.44715319,43.66045384,33.9073508,-29.87831772
10446,(주)핸디소프트,220180,2010/12,-99.92624689,10000,10000,10000,10000,10000,10000,10000
10447,(주)핸디소프트,220180,2011/12,0,10000,10000,10000,10000,10000,10000,10000
10448,(주)핸디소프트,220180,2012/12,0,10000,10000,10000,10000,10000,10000,10000
10449,(주)핸디소프트,220180,2013/12,0,10000,10000,10000,10000,10000,10000,10000
10450,(주)핸디소프트,220180,2014/12,496235.33,10000,10000,10000,10000,10000,10000,10000
10451,(주)핸디소프트,220180,2015/12,-16.1211514,-72.54660504,-52.84637513,-31.01361714,1.374274074,230.9157585,-9.992171746,10000
10452,(주)핸디소프트,220180,2016/12,-11.4308606,5.638340135,-8.364156874,53.16238417,30.41134231,59.21877589,36.53098701,-60.70585292
10453,(주)핸디소프트,220180,2017/12,8.881856428,434.965231,44.93448905,48.64969616,23.58704064,-10.94811834,31.14967503,10000
10454,(주)핸디소프트,220180,2018/12,4.723305467,-8.53811133,37.17231689,-53.8708244,-1.312971488,-8.574437107,-19.28844819,130.5093365
10455,(주)핸디소프트,220180,2019/12,-17.32647631,-52.81127964,-85.18723043,-58.4393798,39.6378605,89.22591192,20.46658641,11.95128063
10456,(주)핸디소프트,220180,2020/12,-49.15330417,-64.06695136,62.05641298,34.4994504,-1.889915223,6.088878838,0.564074259,10000
10457,(주)헤파호프코리아,39350,2010/12,-72.29702866,10000,10000,10000,10000,10000,10000,10000
10458,(주)헥토이노베이션,214180,2014/12,261.0379147,10000,10000,10000,10000,10000,10000,10000
10459,(주)헥토이노베이션,214180,2015/12,50.61583025,12.16114236,,122.2874335,190.7097449,329.8542914,177.9623272,66.58441219
10460,(주)헥토이노베이션,214180,2016/12,52.82567312,10000,,10000,42.06032877,149.6107749,216.1624969,25.37143282
10461,(주)헥토이노베이션,214180,2017/12,97.78697176,-72.77856391,,-14.34082943,108.774096,17.16292617,32.73613756,31.36517802
10462,(주)헥토이노베이션,214180,2018/12,33.35941968,37.58988768,10000,19.36846555,2.369675506,11.71107553,9.1448805,-0.34058047
10463,(주)헥토이노베이션,214180,2019/12,15.29145801,68.39863312,10000,-3.695631295,54.67231256,40.00329576,29.22950307,24.02512863
10464,(주)헥토이노베이션,214180,2020/12,38.14044213,59.14536077,10000,32.58657575,14.26563814,12.45476302,20.21708667,13.46745508
10465,(주)헥토파이낸셜,234340,2010/12,-99.99414972,10000,10000,10000,10000,10000,10000,10000
10466,(주)헥토파이낸셜,234340,2011/12,0,10000,10000,10000,10000,10000,10000,10000
10467,(주)헥토파이낸셜,234340,2012/12,0,10000,10000,10000,10000,10000,10000,10000
10468,(주)헥토파이낸셜,234340,2013/12,139687.48,10000,10000,10000,10000,10000,10000,10000
10469,(주)헥토파이낸셜,234340,2014/12,23.05589885,0.777924981,,3.115853372,59.67846839,9.597296947,31.22395607,5.768966647
10470,(주)헥토파이낸셜,234340,2015/12,27.15433393,4.563828647,,16.2456628,32.5551369,20.4946583,26.1078954,16.03263014
10471,(주)헥토파이낸셜,234340,2016/12,19.69860201,-3.428197563,,3.975858446,27.18527525,15.92974264,18.7279567,2.386932512
10472,(주)헥토파이낸셜,234340,2017/12,50.25046708,-84.13556798,,-48.95046431,155.6993003,39.5886197,90.39237776,80.75618011
10473,(주)헥토파이낸셜,234340,2018/12,45.31737818,40.01435707,,22.83299388,10.87812401,31.94879213,11.90102738,28.15351209
10474,(주)헥토파이낸셜,234340,2019/12,14.68618801,81.55195025,,106.0963854,42.57572618,100.7283232,48.54176646,7.369287526
10475,(주)헥토파이낸셜,234340,2020/12,19.14412248,71.38699406,,88.24647022,13.55991907,10.45957853,23.29266427,-11.72507844
10476,(주)헬릭스미스,84990,2010/12,-94.04191716,10000,10000,10000,10000,10000,10000,10000
10477,(주)헬릭스미스,84990,2011/12,-18.23397024,-21.24073381,36.56129649,-5.291006277,-29.39416139,-5.567519391,-13.5985294,497.6837036
10478,(주)헬릭스미스,84990,2012/12,2.177049411,-32.89849714,53.842019,6.472702964,29.87454695,29.46957842,13.06394279,-54.20115808
10479,(주)헬릭스미스,84990,2013/12,47.77567937,-0.492085346,-6.022179791,8.565714067,-10.48571403,3.904550118,2.401971569,10000
10480,(주)헬릭스미스,84990,2014/12,6.827891826,-26.46539337,-3.866400127,8.029817535,-16.58423179,0.143675717,1.068618138,-40.31823451
10481,(주)헬릭스미스,84990,2015/12,25.36912944,0.146004312,-17.42910875,12.07354217,-38.1837168,0.197088207,0.342631499,62.0472431
10482,(주)헬릭스미스,84990,2016/12,-11.06086325,10000,-10.32453632,36.73192396,10000,228.0401108,222.2489942,114.0345006
10483,(주)헬릭스미스,84990,2017/12,-53.85893871,107.4082765,-4.167065141,-16.99160586,-23.54498091,-25.39415353,-21.16419671,10000
10484,(주)헬릭스미스,84990,2018/12,67.22647803,177.7041486,435.9229449,116.7459135,22.33968417,-16.08961867,58.45190314,342.2751922
10485,(주)헬릭스미스,84990,2019/12,-15.64790583,119.1236002,11.19967858,-7.385528163,72.45721244,44.25606965,30.67971503,272.5752496
10486,(주)헬릭스미스,84990,2020/12,-3.371118209,7.39032244,3.989456939,0.587930597,45.31032542,40.83621403,28.72581337,-22.59070458
10487,(주)현대공업,170030,2010/12,-99.76767683,10000,10000,10000,10000,10000,10000,10000
10488,(주)현대공업,170030,2011/12,811147,10000,10000,10000,10000,10000,10000,10000
10489,(주)현대공업,170030,2012/12,32.17569988,8.972481399,89.63775123,15.04112561,49.6181808,27.58778174,36.55935464,30.52867805
10490,(주)현대공업,170030,2013/12,43.52312763,17.34114839,27.96031655,20.97608797,58.63751908,107.8916081,46.65509673,46.63548803
10491,(주)현대공업,170030,2014/12,17.22891624,34.09662957,43.49565166,45.96039362,23.33949968,19.22568314,29.27640254,15.22180033
10492,(주)현대공업,170030,2015/12,9.748470922,46.75939966,11.75530208,42.87956829,4.44730618,22.53569829,15.83568475,22.07454001
10493,(주)현대공업,170030,2016/12,7.663506017,-12.38705663,7.135942337,2.619375482,22.92180103,15.22843857,15.50115641,2.066406106
10494,(주)현대공업,170030,2017/12,-17.14377242,11.59335936,3.95971277,13.88317636,-6.976393162,2.276011226,-0.202441656,-59.7292939
10495,(주)현대공업,170030,2018/12,-10.21358604,-8.839083689,-26.89324441,-26.4114445,6.314490292,0.42475245,-5.812930815,-83.67103084
10496,(주)현대공업,170030,2019/12,5.123174282,0.520047474,-11.45689293,15.48703674,-2.589609429,4.092043266,2.644143892,302.8541733
10497,(주)현대공업,170030,2020/12,25.87144026,-4.611254509,15.5507446,-2.235089522,23.49665099,11.49525738,15.11434366,171.6451287
10498,(주)현대바이오랜드,52260,2010/12,-70.20165865,10000,10000,10000,10000,10000,10000,10000
10499,(주)현대바이오랜드,52260,2011/12,9.44857639,52.07385655,29.55329144,50.91584132,-5.915503018,12.6003261,26.69571654,7.392490498
10500,(주)현대바이오랜드,52260,2012/12,6.705292268,0.528024294,8.618346247,3.864073815,36.302148,7.891733049,14.13003501,-26.1479921
10501,(주)현대바이오랜드,52260,2013/12,-2.733679604,-1.738910893,-9.372994601,-7.581891585,4.322625922,6.70309455,-3.082444972,-3.994213927
10502,(주)현대바이오랜드,52260,2014/12,8.388125493,-0.180110257,26.87981101,2.565981702,-2.653672013,6.593662173,0.442418451,8.589767009
10503,(주)현대바이오랜드,52260,2015/12,5.084196017,7.510349137,20.51919692,2.69860101,13.92723622,6.405613952,7.126041716,2.101369509
10504,(주)현대바이오랜드,52260,2016/12,20.89722216,16.24599008,-4.417896802,12.93075546,4.336758594,7.155187572,9.327016,15.21450618
10505,(주)현대바이오랜드,52260,2017/12,4.855248441,7.663959813,6.402902833,10.21461272,-2.340300195,5.580276465,5.190240183,-3.600866412
10506,(주)현대바이오랜드,52260,2018/12,-1.918767657,6.433618479,24.66012149,8.85675677,10.64652239,8.046816661,9.5217301,25.61522208
10507,(주)현대바이오랜드,52260,2019/12,5.687994035,9.769444043,18.86169359,12.96501391,0.338477115,4.578449927,8.225543803,-27.90193207
10508,(주)현대바이오랜드,52260,2020/12,-16.37842143,-7.111695391,-27.50400813,-4.260075199,-21.42634553,-11.87681768,-10.23399263,10000
10509,(주)현대에버다임,41440,2010/12,97.37683248,10000,10000,10000,10000,10000,10000,10000
10510,(주)현대에버다임,41440,2011/12,6.478726321,18.45189481,31.28809629,27.29219835,8.151674832,13.57616144,13.41387904,59.98082034
10511,(주)현대에버다임,41440,2012/12,22.71457538,28.61576248,5.521505625,22.51732933,12.97261477,35.23852109,15.91779777,-3.315584854
10512,(주)현대에버다임,41440,2013/12,29.83188651,7.78500206,23.32765225,12.57549836,21.05723414,14.32729479,18.29104755,31.78597176
10513,(주)현대에버다임,41440,2014/12,6.199101478,2.473830834,12.25582254,3.662653864,20.81381716,3.908842391,15.49049895,-22.13076361
10514,(주)현대에버다임,41440,2015/12,3.699916183,3.021520596,-0.521049544,2.656385216,-12.56070764,7.899090156,-8.321383409,-8.539472608
10515,(주)현대에버다임,41440,2016/12,2.908428193,-3.363371086,3.823344765,-2.344107109,-10.66518958,10.84509931,-8.069441322,43.96326078
10516,(주)현대에버다임,41440,2017/12,0.864145087,-5.230358442,18.4445345,-2.818226172,7.78795649,9.694210229,4.273319659,0.639923721
10517,(주)현대에버다임,41440,2018/12,-8.55394183,3.503345862,-12.67840018,1.384642548,-2.849810778,4.594788772,-1.542043925,-42.38624873
10518,(주)현대에버다임,41440,2019/12,-20.10182634,2.861232214,4.665411134,4.318226396,3.966527604,-1.067404088,4.078374828,-88.55701372
10519,(주)현대에버다임,41440,2020/12,5.982916348,-21.83856487,-7.325413521,-13.6601963,-9.580538687,-3.24751049,-10.88094103,10000
10520,(주)현대이지웰,90850,2010/12,-99.99620473,10000,10000,10000,10000,10000,10000,10000
10521,(주)현대이지웰,90850,2011/12,261962.05,10000,10000,10000,10000,10000,10000,10000
10522,(주)현대이지웰,90850,2012/12,2.975364041,1.09168419,105.322579,87.44731815,5.026035896,52.83748655,32.33592232,3.722166704
10523,(주)현대이지웰,90850,2013/12,20.69011876,-5.776175274,-27.54609107,-3.88117928,52.0091713,49.96914507,25.77793296,26.26719595
10524,(주)현대이지웰,90850,2014/12,4.261324533,10.34062446,-34.57639387,17.68918329,19.42375912,-8.22953387,18.80162891,2.321438149
10525,(주)현대이지웰,90850,2015/12,20.52120368,6.223479463,101.8885373,17.48121597,22.56671637,17.50660852,20.75981754,-18.02398449
10526,(주)현대이지웰,90850,2016/12,27.83906476,-5.760530269,181.7661918,22.63589243,-14.51422544,-10.09334181,-1.673005977,10000
10527,(주)현대이지웰,90850,2017/12,11.56634595,106.132409,120.1321648,-12.53207464,74.81265903,9.222839194,37.15722372,10000
10528,(주)현대이지웰,90850,2018/12,25.17444758,124.7251952,-74.45326401,62.78807526,-19.64822124,12.42359199,3.015937022,-11.94602245
10529,(주)현대이지웰,90850,2019/12,12.66259482,1.808313176,93.41165017,-3.1178378,18.47898666,29.54704142,9.096256472,154.0494326
10530,(주)현대이지웰,90850,2020/12,5.917147098,-53.78736443,-68.29329762,-41.83491676,109.4573125,69.65032703,51.08729216,90.70924318
10531,(주)협진,138360,2010/12,-84.30371443,10000,10000,10000,10000,10000,10000,10000
10532,(주)협진,138360,2011/12,3.08082364,27.18672856,102.4219526,18.79434727,16.10771055,51.54059477,17.01667265,-29.86383655
10533,(주)협진,138360,2012/12,25.96059027,15.3443953,111.9631077,26.68825823,45.6727118,28.10311951,39.15214878,86.3051056
10534,(주)협진,138360,2013/12,-15.48119524,5.70405563,-2.946583424,6.61963537,37.86259638,51.07811509,28.09278726,-20.02837015
10535,(주)협진,138360,2014/12,23.50068344,49.77056418,33.75026804,43.09064752,6.895218447,8.869484171,16.31628644,7.604415629
10536,(주)협진,138360,2015/12,7.852724484,22.45260311,1.991897825,41.67071928,-20.54775752,2.976446606,-0.625591599,-57.99268954
10537,(주)협진,138360,2016/12,25.34519281,1.031603523,13.97451171,6.271947706,1.523780443,-5.438498565,3.691223895,10000
10538,(주)협진,138360,2017/12,-4.07391691,39.80104769,3.166939224,36.06782773,-13.4783849,-10.80238248,9.70142174,185.6907571
10539,(주)협진,138360,2018/12,-19.76923744,-34.2856578,-12.15801342,-27.19417765,112.9418559,25.00301111,31.62279801,592.0628458
10540,(주)협진,138360,2019/12,-2.701747255,-2.07937601,5.517975705,-3.63320646,-34.19780384,1.778084124,-24.38718906,10000
10541,(주)협진,138360,2020/12,-83.43574482,-50.03619467,-87.0727486,-38.13516937,14.78512561,1.53131632,-6.86357237,10000
10542,(주)형지아이앤씨,11080,2010/12,1746.03259,10000,10000,10000,10000,10000,10000,10000
10543,(주)형지아이앤씨,11080,2011/12,9.602252042,2.983138152,-9.383691524,2.082285468,-11.66913866,-21.81682783,-8.984330175,10000
10544,(주)형지아이앤씨,11080,2012/12,-2.601680347,-25.63744089,-25.88177168,-23.55809108,-17.40855772,-39.21023153,-18.75516991,57.89339552
10545,(주)형지아이앤씨,11080,2013/12,4.998915975,0.787841446,14.66068865,95.88692506,23.88771792,91.13473976,38.7218901,10000
10546,(주)형지아이앤씨,11080,2014/12,44.3386082,24.98403454,81.57979265,121.5584069,68.98404539,52.83129417,84.27977014,45.13814987
10547,(주)형지아이앤씨,11080,2015/12,26.84760793,-44.97852745,17.80217632,9.377765448,14.44587403,13.12660125,12.67310345,99.77373545
10548,(주)형지아이앤씨,11080,2016/12,9.185987707,-3.414887901,5.831206792,-3.155062457,-1.829615907,8.11986301,-2.279682479,10000
10549,(주)형지아이앤씨,11080,2017/12,-11.75012546,-34.10714143,-25.45737441,-41.47228852,-23.19233976,-49.4644368,-29.34386051,532.5774388
10550,(주)형지아이앤씨,11080,2018/12,-4.206870072,-26.85581934,-0.042845777,-42.85217922,2.190283535,-21.23668892,-10.36542527,-75.98456384
10551,(주)형지아이앤씨,11080,2019/12,-6.120152818,91.41841683,-18.6628103,28.11162682,-13.88587057,8.230525733,-6.42195504,-98.5863279
10552,(주)형지아이앤씨,11080,2020/12,-34.23258643,-12.88144299,-26.08256391,-5.581477547,-27.45798947,-30.39381192,-22.13524298,10000
10553,(주)홈센타홀딩스,60560,2010/12,6.771770927,10000,10000,10000,10000,10000,10000,10000
10554,(주)홈센타홀딩스,60560,2011/12,29.84024069,5.610628436,112.6424113,-0.322042649,53.68041766,15.4295684,19.72423423,-23.54643385
10555,(주)홈센타홀딩스,60560,2012/12,6.284675429,29.69942193,-39.05604608,23.07231207,19.09171397,5.380393968,21.17558345,108.8486068
10556,(주)홈센타홀딩스,60560,2013/12,11.24049294,2.640428181,25.95210644,1.940913987,-1.187408531,-0.192616239,0.475924302,-39.92771308
10557,(주)홈센타홀딩스,60560,2014/12,6.35867385,11.70395022,-25.7214304,10.41429254,-13.45454316,14.8642955,-0.578412125,10000
10558,(주)홈센타홀딩스,60560,2015/12,2.086600357,8.000889432,-39.188929,2.822724637,8.350232381,4.447537096,5.038706822,10000
10559,(주)홈센타홀딩스,60560,2016/12,-19.89357217,90.86365183,65.74575573,262.7992536,30.17597515,110.8527346,166.6002535,269.9162328
10560,(주)홈센타홀딩스,60560,2017/12,144.820353,19.20719815,11.06922386,-10.30742859,3.480468243,-24.54647404,-7.523323067,10000
10561,(주)홈센타홀딩스,60560,2018/12,1.9829396,-2.605844465,-49.8100901,-12.27506487,-0.277883095,-16.69531999,-9.564292339,-40.59645669
10562,(주)홈센타홀딩스,60560,2019/12,11.14300466,1.569005888,-6.216727763,4.831199882,-8.267479217,3.127870438,1.567630218,-94.5924785
10563,(주)홈센타홀딩스,60560,2020/12,-3.669012414,11.36910209,292.4423835,7.321036733,15.07962744,9.27606195,9.066923847,10000
10564,(주)홈캐스트,64240,2010/12,-47.41700348,10000,10000,10000,10000,10000,10000,10000
10565,(주)홈캐스트,64240,2011/12,21.75680317,-2.222499964,-27.22635185,-5.973996561,11.00810395,23.99219234,5.302893343,84.62072647
10566,(주)홈캐스트,64240,2012/12,-39.85757753,-3.138512784,-16.71832425,0.154901876,-39.81744962,-12.78582253,-27.82666483,10000
10567,(주)홈캐스트,64240,2013/12,-22.97830108,23.93041187,-9.658685603,4.330058143,-15.53030031,-29.63842147,-7.262868951,472.4501617
10568,(주)홈캐스트,64240,2014/12,-5.770834593,-28.9581743,-23.47596779,96.49894668,46.46603035,76.5770754,69.89725309,10000
10569,(주)홈캐스트,64240,2015/12,35.87990558,-47.6938963,75.4186945,-17.72301803,37.37220593,41.70198562,7.530269746,468.6873587
10570,(주)홈캐스트,64240,2016/12,25.60567748,-6.3916199,-6.088656615,-2.490553034,33.38876366,13.92448139,18.51897399,54.73126571
10571,(주)홈캐스트,64240,2017/12,-66.47402229,-0.565630785,-67.11742911,32.941348,-54.10523512,-16.27563571,-24.42473597,10000
10572,(주)홈캐스트,64240,2018/12,-16.22848094,-0.666702247,279.9658772,-40.15709951,76.37298422,1.727697111,6.479299649,17.60011838
10573,(주)홈캐스트,64240,2019/12,54.10932048,-1.647513327,-15.73670965,-13.58735836,-19.82502535,-10.45246761,-17.72236313,-49.80973201
10574,(주)홈캐스트,64240,2020/12,-23.00654363,-0.754426488,5.186278644,-8.239248326,1.509737527,-5.489199939,-1.941717655,-82.95031251
10575,(주)화신정공,126640,2010/12,-99.97541404,10000,10000,10000,10000,10000,10000,10000
10576,(주)화신정공,126640,2011/12,1106855.4,10000,10000,10000,10000,10000,10000,10000
10577,(주)화신정공,126640,2012/12,68.92299094,19.79433232,118.7677315,-0.139340782,4.530742332,0.542958705,1.310922361,297.7728705
10578,(주)화신정공,126640,2013/12,36.2787835,15.60763828,12.5543851,13.53609793,2.920236218,9.081197453,10.13463704,-14.2239781
10579,(주)화신정공,126640,2014/12,-2.306618645,-1.221031296,-10.88495889,-14.89291663,11.79171035,-4.085170113,-6.902889217,-6.826253316
10580,(주)화신정공,126640,2015/12,-6.669541862,-3.392611981,2.427718023,-12.52575232,5.969316474,2.184820661,-5.875831976,-13.29432614
10581,(주)화신정공,126640,2016/12,-11.75512824,-1.977098853,57.47397059,4.991848571,22.77587618,4.085662259,12.19080588,-12.37524183
10582,(주)화신정공,126640,2017/12,-2.264734073,3.469282591,-2.837978986,-6.401537971,-10.18744158,-2.345290618,-8.078660531,-18.66127737
10583,(주)화신정공,126640,2018/12,5.740537114,-0.885580801,26.11934278,-5.965714244,-0.589560775,-4.492437706,-3.638761142,-65.69902577
10584,(주)화신정공,126640,2019/12,9.046722819,4.574139372,53.62629314,7.539418574,55.44923398,5.09631204,28.93233961,225.1892235
10585,(주)화신정공,126640,2020/12,6.945118292,9.281561729,5.140859111,34.01316916,-11.88672793,6.338575284,9.302527367,39.55273419
10586,(주)화진,134780,2010/12,-67.83639628,10000,10000,10000,10000,10000,10000,10000
10587,(주)화진,134780,2011/12,2.12105971,18.80806247,47.91761325,18.92149642,41.37825698,80.87809402,30.05907823,91.38886863
10588,(주)화진,134780,2012/12,22.21859315,9.930238036,6.736400138,10.80187048,9.339042545,16.38560918,10.01322894,39.56522946
10589,(주)화진,134780,2013/12,15.82485624,32.93097775,12.62801516,32.3454675,29.30646183,29.41985637,30.71711994,38.9248383
10590,(주)화진,134780,2014/12,6.660337664,45.45464307,-14.15208896,48.24526123,-1.499338752,14.44624346,21.87892868,-25.38347759
10591,(주)화진,134780,2015/12,-3.083337284,2.746414105,2.714125002,2.113501773,5.789145583,8.541195181,3.688020099,-16.91285674
10592,(주)화진,134780,2016/12,-4.634933358,-10.09922233,-12.80782669,-10.82721939,10.25226067,6.210137732,-1.614523773,15.3495325
10593,(주)화진,134780,2017/12,-21.38071128,-7.19995477,-12.33771804,9.993276616,-22.15642951,-20.95524982,-5.752364433,10000
10594,(주)화진,134780,2018/12,-10.62225923,-18.93861206,37.94393711,-25.06826975,-29.73917207,-59.10520801,-26.95772412,420.8658979
10595,(주)화진,134780,2019/12,-26.51163886,-13.83261532,-34.03839272,-23.71746285,-35.94735862,-73.15131656,-28.47626167,-19.29111781
10596,(주)휴네시온,290270,2017/12,-76.01947376,10000,10000,10000,10000,10000,10000,10000
10597,(주)휴네시온,290270,2018/12,14.43548298,-2.343231308,96.45629565,230.2776612,110.9367158,132.4591495,118.415028,-66.40480902
10598,(주)휴네시온,290270,2019/12,17.29055817,119.291702,-10.68612329,239.8801422,-11.3939154,7.180882057,12.41603321,78.74202508
10599,(주)휴네시온,290270,2020/12,34.87796026,45.96258099,113.361793,37.98423303,12.48654217,11.30224344,19.79135666,86.31765813
10600,(주)휴럼,353190,2020/12,-99.96061796,10000,10000,10000,10000,10000,10000,10000
10601,(주)휴맥스,115160,2010/12,10160371.69,10000,10000,10000,10000,10000,10000,10000
10602,(주)휴맥스,115160,2011/12,-2.167489726,-0.366992231,0.706707904,-22.20120795,7.002857293,7.046931275,-0.253355631,-26.47405861
10603,(주)휴맥스,115160,2012/12,3.047068205,-3.956277434,-18.39425974,10.32856773,-10.47489599,2.139175769,-6.443300803,-60.6163222
10604,(주)휴맥스,115160,2013/12,11.23700372,47.90138018,59.73978318,20.47262186,15.16564226,8.736949871,16.37847727,92.42178352
10605,(주)휴맥스,115160,2014/12,26.71154118,4.574281171,9.227920809,5.714663337,15.29798659,3.368917612,13.03080576,-20.34135478
10606,(주)휴맥스,115160,2015/12,-1.18478498,21.97006174,32.03531415,7.335994529,-0.979904662,7.905148165,0.860094699,47.21013734
10607,(주)휴맥스,115160,2016/12,-5.337952443,-0.516327776,-8.856834852,3.823823136,7.974588823,-4.001544961,6.997210535,-79.67785463
10608,(주)휴맥스,115160,2017/12,19.33186554,8.284746452,50.90273735,19.36994376,18.14768447,-4.942561687,18.42695314,10000
10609,(주)휴맥스,115160,2018/12,-8.48586085,-5.003275636,-32.22911431,16.22338741,-20.89766124,-10.29812173,-12.34849623,48.65482752
10610,(주)휴맥스,115160,2019/12,-20.40536509,-9.151038816,-32.70034759,45.7765504,-24.8853096,4.666553322,-3.306738244,10000
10611,(주)휴맥스,115160,2020/12,-25.49442303,-22.83993306,4.418303042,-15.83212984,27.55670052,-18.25441708,7.580769804,10000
10612,(주)휴맥스홀딩스,28080,2010/12,-97.86487826,10000,10000,10000,10000,10000,10000,10000
10613,(주)휴맥스홀딩스,28080,2011/12,0.899774317,-34.40064234,,9.629141115,-66.41766174,0.405312199,-2.467158865,-16.19234685
10614,(주)휴맥스홀딩스,28080,2012/12,-28.24929785,-35.06494875,,4.716326783,-7.082125429,1.082511422,4.070141595,-56.37712258
10615,(주)휴맥스홀딩스,28080,2013/12,64.83286556,-43.1698452,,2.381154864,1.814598367,2.086265787,2.353450923,36.46446226
10616,(주)휴맥스홀딩스,28080,2014/12,-25.24886306,-47.24424437,,-1.901370944,-25.92503165,-1.133952689,-3.069932719,-61.29494513
10617,(주)휴맥스홀딩스,28080,2015/12,-5.543644165,10000,,-7.768347463,-9.489180814,-11.41815167,-7.832315661,10000
10618,(주)휴맥스홀딩스,28080,2016/12,-64.28707891,10000,,1.761143414,-54.08898307,-4.349458771,-0.277640455,-89.54448318
10619,(주)휴맥스홀딩스,28080,2017/12,-27.35601034,-3.438673298,,-13.59232779,19.68369217,-14.54028532,-13.03308221,10000
10620,(주)휴맥스홀딩스,28080,2018/12,-22.98844436,-28.03707477,,-18.54191695,144.6361263,-9.094736164,-14.76781028,-52.80834537
10621,(주)휴맥스홀딩스,28080,2019/12,194.3614717,-38.96044342,,-3.153183892,94.20605078,2.304384616,3.309999022,10000
10622,(주)휴맥스홀딩스,28080,2020/12,-44.85801625,30.77086396,,-7.241874873,-25.15909373,-15.33090895,-9.477815251,10000
10623,(주)휴먼엔,32860,2010/12,1913.800524,10000,10000,10000,10000,10000,10000,10000
10624,(주)휴먼엔,32860,2011/12,60.5024772,77.74364457,76.41319799,34.17446261,37.20231255,122.8215221,35.88113247,3.616902582
