[제조]유동자산구성비율,[제조]순운전자본비율,[제조]매입채무회전기간,[제조]총자본증가율,[제조]매출채권회전률,[제조]매출액순이익률,[제조]노동소득분배율,[제조]자기자본순이익률,[제조]재고자산증가율,year,label
47.83027613444371,27.470985146878604,129.2291296768829,-23.867497485948654,1.4193092135589997,-30.355714019265086,8.512877969525519,-23.94631185313724,-62.09440899555743,2013,1
11.303768179135641,-11.143116133252155,0.25412340648160064,-47.32,1.1637476166903036,-377.29767001416593,0.0,-1.6402510781994224,-80.60652669779417,2011,1
40.29442646672419,-46.37,37.84414572219898,-36.14204827880694,3.613073405894011,-68.8204867388038,0.0,0.0,-55.34291804204058,2011,1
42.28925114151673,-24.0540111885377,32.844864653286045,-21.432428330736702,5.091618306856911,-34.43870904196021,0.0,-87.8952771429376,-42.619215692460806,2016,1
29.001334524822067,-42.903205639248505,18.27887078668902,-26.009981523391687,3.768316324753625,-38.08548495958796,0.0,-8.43763287484957,-59.195402593272604,2011,1
51.522252609675846,-46.37,46.1275704906283,-30.38557872362756,7.395049639460173,-38.62787882050344,0.0,0.0,-65.25546693390966,2012,1
68.30014602867585,30.14949684539601,40.279446956875624,13.058938663201062,3.854863933207873,-38.59362359860964,805.2902618554432,-37.25198051896299,53.8672384212634,2014,1
29.812172315589976,-7.761366647937658,17.57467600633364,-6.179177372802581,4.157975939926468,-47.03349467460369,644.251374195431,-36.358211828260224,-2.3837943272376116,2016,1
52.61117506647811,-3.457203491200432,71.95868092951855,38.043163491869386,3.828019879556408,-5.59785169205067,67.83298057486002,-0.3610356066389748,39.89770768804732,2013,1
44.06376133404913,-1.6229559447596822,47.69635056191429,0.2942003197787635,3.055678605493315,-6.436995562682207,342.8359454712303,-12.447003488107871,-23.897004741446707,2012,1
80.66113574682944,52.119769288560306,17.067550511986745,3.363876709495303,5.010579198461996,-107.27844695680771,0.0,-24.00692890512199,-44.45650387724722,2015,1
38.38093895980474,-46.37,75.62534720147397,-47.32,7.135441667954976,-129.38478756848335,0.0,0.0,-63.18885028208685,2015,1
71.93725308886975,16.563014993483023,90.81338395131539,9.770186398032063,1.6298750949399972,8.179583983196597,36.636937947545924,5.756533445437832,128.79087579507285,2011,1
55.50221394105263,-46.37,125.26665903993853,-31.750793557302014,18.256812291872016,-50.872797083721714,0.0,0.0,0.0,2012,1
47.643159821054596,9.906415961498858,21.231964714465175,6.530932275637063,5.579654609570791,8.831156278043384,56.727855125401184,13.46519706754333,8.665650086082621,2015,1
70.86714511329124,17.935162974999006,80.65246680786535,-5.046757034447857,6.3244100778892145,0.6965098642961634,15.55238601017436,6.105008661807922,-40.889618043465084,2012,1
22.695679770465603,-46.224719727917815,27.95498288065556,-34.69590898906938,18.506305485591973,-76.10856312838598,0.0,-124.61315589693427,-59.82844532687643,2015,1
44.54678192906363,-38.060652741611335,112.13432596147854,-45.511017612965965,2.0322563282689394,-73.658728924055,0.0,-151.5540466099859,-70.64751371840853,2013,1
47.515755436379436,-45.27624753099524,68.68141578883726,-47.32,4.828014855149384,-141.57199208090884,0.0,-163.9,-82.63287328540362,2012,1
31.608378459295587,0.22317748919932967,65.04368451894877,-46.61733692950674,7.1052334111466875,-375.50531979479814,0.0,-163.9,-19.555188277719537,2013,1
16.63428078230245,-10.855529950044993,2.0232971955626358,1.6972441100472455,6.26250151417829,-0.41193507351770553,24.033407879369875,0.20242338443200272,-54.42413012542401,2013,1
56.11891521706377,-19.48604080917961,26.469518424307797,10.46454346896891,4.714916809037813,-14.372218296180096,96.9798688553461,-66.82854857495913,-41.17671982991427,2012,1
23.540730530312096,-44.936085109348056,36.251683171874134,-30.811851752721477,5.919157075802867,-65.27223709177849,0.0,-111.1478512333858,-60.19217555177593,2015,1
51.08587810496471,17.14645667447036,18.817151687334512,-1.8940410411959716,15.504905670520795,-40.960832994196664,0.0,-35.77918927323472,-5.372566207237334,2016,1
49.87409641642132,-20.05599809354973,74.08782723177943,-21.005325858587405,4.902902517062183,-36.001511518794416,0.0,-88.53544783239886,-6.617463084001025,2011,1
55.35197903240286,23.999985517661877,40.86847605823373,-8.291447825135391,4.9204210551928576,-20.790110152074618,0.0,-35.20075312056539,54.13259428038389,2011,1
65.86471031967496,-20.166679282588852,44.49590683652992,-32.25594463208472,6.873529763453596,-68.31215404190007,0.0,-163.9,-16.40687039249792,2013,1
51.39079192349179,-42.63678536307074,90.98295845405445,-47.32,3.2787653218023918,-140.85283427283667,0.0,-163.9,-74.98990892089179,2012,1
51.67411449215323,26.23743078989133,35.78917536377447,-7.74447934699352,4.636648057946655,-17.832762241981634,134.34570065141781,-22.458014743527862,-16.150946892998427,2015,1
52.878960154487466,14.627253982974771,13.807272839376795,26.671556376022437,5.6575910228278445,8.275914810413205,65.22266072186584,20.434282567432394,9.000178785375056,2015,1
29.600302198835955,-20.4987988739868,12.178677215070717,-47.32,1.5576064493286017,-341.5716192184294,0.0,0.0,-82.84589359782667,2011,1
18.753812139197763,-10.672324942232883,64.99881707943572,-8.44473128883084,4.367544060711996,-222.02719453851853,0.0,-91.86847921453915,-3.090288665632812,2014,1
64.95790366641533,8.841864941417342,79.39089663870692,59.190660279675825,4.29500303168817,4.1374954524677445,52.21389925431929,19.900831038079744,13.150194318449625,2014,1
20.095650547668217,4.084937646961819,81.39047607164557,-45.504116802983496,4.724616488406198,-263.42371549464565,0.0,-62.85409736891891,55.479117535232604,2011,1
79.70050359750962,20.992318171972755,83.77639354998358,110.82563281066027,4.876597755798768,10.793084586023525,66.175942267322,6.143579982017173,0.4192550003714635,2014,1
47.0405815882828,0.07275604276543568,64.06805644537332,4.823542744614759,59.814063617442535,-70.95475585142007,810.1,-58.56944466359691,24.73671979972854,2014,1
48.4075559944856,29.066714307804443,18.472303346929476,3.4281183457217517,6.171010590224487,-67.93946815855065,0.0,-45.1245792982112,-20.453933627617577,2016,1
46.68993910863003,2.0349039694940068,58.70857631360617,3.988301976015752,2.429607796776129,-7.873518483559526,71.48977912543073,-4.269236978760721,28.78131912476894,2014,1
43.12472271115409,-2.4880619922715743,54.05107890977754,3.128901579992184,48.36300284837448,-67.452334050753,767.6148032049002,-54.74931169214824,19.02859524603351,2015,1
41.96253430547371,-23.958036020617147,30.543829332026608,-22.21127072582211,9.045774726781517,-36.231375070747966,0.0,-86.80962407141982,-41.28779159574504,2016,1
51.607593666624844,-46.37,34.76735952419692,-31.48912776724605,3.271758456839766,-244.27749580453118,0.0,-53.75846027967724,-85.89,2016,1
69.53118389850619,15.881666802951322,43.61560222853283,12.539785181215823,5.540090997302853,-18.453027789815614,135.58472251069782,-25.413165512331794,2.6293793730386827,2015,1
46.49761504247107,-10.982832448399623,74.8548774806141,-13.318318801854442,3.4704202995363893,-24.67527828648549,0.0,-29.210725335847236,-22.79770431414328,2012,1
23.336161595913815,-36.585873760131015,14.00527793918949,-28.118168742832356,5.639692103888603,-48.30579360786396,0.0,-7.384186242760121,-64.72093559986509,2011,1
43.12227674104104,6.396782013804834,13.285895736975235,24.600154996690623,7.011182752198373,5.304801748132565,43.71025817433343,9.525738487282533,28.723591063634608,2017,1
82.44529990749747,70.2915989063576,9.17380581364011,25.7399424202529,7.629638509834779,26.10951462414461,27.06494768379421,29.169628523018154,5.317879192205147,2012,1
58.72704290156598,-45.80817662708381,82.90537682167779,-47.32,2.7534588032583014,-119.73050065557075,0.0,0.0,-52.521836861495544,2011,1
31.220252255602364,-4.116370415263447,19.25432543310427,-8.384698349076166,4.088906243872348,-41.53774454084295,676.2510504241407,-33.443156701612494,-1.9238529421499528,2015,1
34.71963972788461,-26.143895687289046,23.12938969182889,-15.8283035290255,3.841419544211016,-26.78823900188831,0.0,-61.833919851960985,-43.993812341937144,2013,1
50.359575308088445,8.827292000896371,21.927348473560315,2.6586447876992576,5.268011051983004,5.026314037643237,63.142130736051314,8.592859357495463,5.279433520054127,2014,1
51.27912200064996,19.770215116198163,32.63969679947086,-3.6776531251304636,3.8249236974505716,-27.65545746860883,807.9150225234999,-28.519411756416723,24.470916946886238,2013,1
19.374238848634047,-1.6001914432271303,71.35612825703157,-26.32507157701902,4.650947026227364,-243.01634481419103,0.0,-76.90265333268901,31.160842963322537,2012,1
48.37233591126268,7.3985987144844465,19.76448806312615,18.208356269652185,6.788554974143331,4.625316305911312,66.118058424191,10.343357806416485,10.6958893486417,2016,1
57.24431066959232,-18.380064225108036,29.953583150813948,54.8725197245383,9.311290186896574,-73.15515254143858,0.0,-136.84368440671903,17.044003271567902,2011,1
75.84007774970702,55.506524853968486,11.855841996687204,41.96485775067598,5.189198043223496,29.79297923821371,28.04255437940042,42.74993681026051,-26.96723188131543,2013,1
28.539938105310874,-22.293649663956412,18.913733712603413,-35.11528881186723,17.7353628985164,-104.01818894240739,0.0,-120.90991595135299,-27.35854970100769,2012,1
49.15223945463151,5.201789014759596,28.49876787778421,30.352926874170755,5.881105905114231,5.783057216212599,60.47312346470699,15.166246744460388,10.074186640789588,2016,1
30.87528061446135,-16.902560559948796,25.392281979426237,-32.02492383859032,6.539505726803792,-101.56157918530077,0.0,-110.13328511031014,-19.987736913945522,2013,1
72.6773917142246,30.406476857455566,44.09787958888381,4.534893254472549,4.688568632614274,-76.5721015652325,209.90005727191496,-40.97331146603051,-26.125713873375634,2012,1
62.00548342427291,17.54373947625728,102.31029547314347,-8.964465532256591,2.921196647246319,-8.343896367495152,0.0,-10.021109067577903,-28.275395803371193,2012,1
50.92049924864343,-31.139398884727257,20.55112327977373,-40.03388176247783,6.868309508216225,-46.200292925374725,131.2800029036925,-136.1323242937348,-25.17044427347245,2014,1
23.11093790852197,-36.45619956029355,13.532616032157536,-14.453752352120631,5.821034801726367,-106.35034339223135,0.0,-146.1981843927376,-25.7925579764743,2012,1
37.381760813195925,-34.76394264080375,56.8258363428907,-33.598434130747684,3.196840925592752,-83.76456850948796,0.0,-121.40854833052414,-21.10479697503978,2015,1
48.67711491799828,3.09688645911697,120.46253680885945,-41.9872851694208,3.693109256818693,-44.495650349742505,13.514259442650426,-23.598359300594424,-80.44886127871582,2014,1
68.12404884843245,-32.00589818524886,121.64080048730581,-27.309705548512003,3.5323269907636896,-377.34,0.0,-163.9,-84.79156703708001,2012,1
86.2467295669608,78.73847013901946,7.489158033824658,16.060813793537665,9.013818048360502,23.67200821727736,27.358663829774056,21.25279677218201,24.645752016741145,2012,1
42.091492870287894,12.878630128821388,10.15251432146733,24.007819466848904,8.485860632000328,7.926123743626761,25.664294112199762,11.261185863612633,31.260843647925746,2016,1
41.23015344305459,18.75447006527212,28.66470187552246,0.32908768043690184,4.552746676477516,-4.768545692740467,45.858883956972456,0.6017899696664919,-41.291628721136824,2011,1
45.424736765268605,-35.5562107225802,37.05494501407547,-20.52592056697968,5.867497167520721,-28.454416986188377,0.0,-26.319064361543084,-54.36495930634056,2012,1
50.98356690699475,6.553733945163568,21.070006031168337,5.786752694538862,5.351184948219361,2.598131218067715,67.62085328434907,6.312024963998091,4.702532109672864,2014,1
46.972864410592294,-15.212955458567126,28.20102754589423,-47.32,11.514575252121306,-144.413654940578,0.0,-163.9,-6.661796687744498,2012,1
79.30508919278729,-37.565071767742424,147.47,-36.77754276285687,0.9517191125610696,-366.7459795653766,0.0,-163.9,-37.309091557405196,2013,1
50.11920785390731,-20.137817962596902,74.1975006732682,-21.082619522112818,4.886190373597229,-36.14635009549069,0.0,-89.58726836172443,-7.014724660949211,2011,1
71.0264194973799,-46.37,58.481479456281804,-37.50728118459892,5.747736341557566,-59.620292806409424,0.0,0.0,-35.714384473118926,2012,1
73.94832597919248,-11.052311905762359,0.9211518850425073,-32.208904739575146,10.485025183757298,-23.886766464814322,135.66925231226833,-128.58984232966304,-16.128801504591465,2015,1
63.33556021652725,6.275380690161547,95.74362899139093,-45.790722626220074,5.182777614319098,-18.737766167412875,139.46710361060724,-14.81104608185051,-33.053865177783045,2017,1
68.55885959072148,7.035287123395564,82.56627375437056,36.214063934316556,3.6070846704917896,5.836506615480877,49.39637546404387,7.27692650487821,91.94843023638774,2011,1
59.35523061018717,27.09860754606924,30.764166931846987,13.433988186655665,9.507185255217632,6.670135719058852,51.15118284180106,8.919864280941148,-6.856032765346179,2014,1
49.50569071396559,-29.73993044790913,67.50685394959237,-41.59816173342867,4.277950361130972,-123.5788776724359,0.0,-163.9,-82.07142506399654,2011,1
38.11899448204936,-31.650068357510605,27.5891904267139,-16.663019630305694,4.537308465446417,-25.45428550178859,0.0,-35.82600126166238,-49.79372259023381,2012,1
41.90543743641264,29.37957757573375,66.55820899741349,-17.935502571496635,2.093420651065916,15.876954016904216,59.5782274358477,7.107340800556099,0.392909036959896,2013,1
48.201268801205366,26.05147636291362,29.48649102024652,20.652296540038364,5.118074559437496,-31.43146323478893,310.6180745594375,-43.7699915114419,25.641592027749077,2011,1
68.86726596808457,-27.084320803730208,105.4700954354306,-25.178261197254507,2.9619432399432593,-377.34,0.0,-163.9,-85.89,2011,1
84.35486454526608,-31.4025825206175,147.47,-29.398972756555832,0.9669201220507708,-372.4402777202188,0.0,-163.9,-63.42138565881417,2012,1
37.3866888066839,-22.641940312639782,21.187028010379652,-47.32,29.593496196107363,-135.00859831743688,0.0,-151.40071223707474,-45.54882284780801,2011,1
35.36326225151063,-41.75605734905907,147.47,-36.38664144549476,0.9308598325516038,-358.15567862814606,0.0,-163.9,-22.862821230686883,2011,1
44.81865648896636,-38.627625314250906,112.53032587273597,-45.56066775350784,2.0046284274835364,-72.84911130973494,0.0,-150.48056252294728,-69.32217528942762,2013,1
51.40487771844498,15.72670302992513,18.858224598941415,-2.52793297699582,16.616612478014268,-37.74756220948339,0.0,-34.66611336868769,-3.5763108729621678,2016,1
36.508695924538976,8.872008854885248,131.94560033127678,2.150189236424225,2.4112027859900174,-24.646112388172533,5.95733276355319,-17.190007025164967,-83.11052120549712,2012,1
41.25122871013632,-25.081386582891586,65.08970782109814,-37.27400281138675,2.1357111677497618,-377.34,0.0,-145.34403240595634,-74.72751981850844,2014,1
42.07314199536921,-14.799029959653556,55.98023793010587,11.529267889759431,38.0511657731203,-62.01326096042215,810.1,-60.32650567037834,4.007506716787077,2016,1
34.40193111714373,-46.37,32.445540079045905,-47.32,30.225518342718832,-127.58255536485169,0.0,-163.9,-72.20285783927716,2012,1
59.80295247545956,23.892667260547658,30.990646138529687,-6.991831484561871,8.201199537996418,-0.9568092413695908,78.70450138698419,-1.127722046998592,4.451074059156634,2018,1
57.23292645189895,12.48030484094618,35.87649025649019,15.686987512517538,10.962695553801547,4.610203227297454,47.38599428098129,9.689524368405232,-8.735545039668025,2013,1
43.99491975868422,-0.35039721202982377,70.86015395524451,7.628316023620584,1.6484300333741382,-10.827572437447138,71.9151209075997,-6.5401764608279525,38.78923753233312,2015,1
44.121963955922396,-0.07446045242333954,66.12876910650812,9.185214338819632,2.066785765680743,-9.376679153064657,71.16903969834111,-4.848951160014018,36.46683723887092,2015,1
34.73319418071438,-22.020485146441228,7.325207276158018,-31.552159104788398,47.639843127087644,-58.915791776320155,0.0,-73.56317919022709,-28.70332084126059,2012,1
41.51010061972744,-15.267979994548444,19.87398999727422,23.052375059358354,13.238773977964081,-18.712807690448287,97.02055688583134,-38.795869003858975,-43.80648182801576,2012,1
54.53758737391982,-21.843041862694125,28.758100334390218,11.524655814956033,4.958611960363353,-15.45154950268185,93.43667973086848,-69.87896611584159,-43.53141462016703,2013,1
42.59144838084208,4.324382484341815,38.962024829072305,-47.04320376582607,6.550532910058481,-373.9020564110077,0.0,-163.9,-24.933993781820025,2012,1
