회사명,거래소코드,회계년도,[제조]총자본증가율(IFRS연결),[제조]유형자산증가율(IFRS연결),[제조]비유동자산증가율(IFRS연결),[제조]유동자산증가율(IFRS연결),[제조]재고자산증가율(IFRS연결),[제조]자기자본증가율(IFRS연결),[제조]순이익증가율(IFRS연결),[제조]매출액증가율(IFRS연결),[제조]매출액총이익률(IFRS연결),[제조]매출액순이익률(IFRS연결),[제조]총자본사업이익률(IFRS연결),[제조]총자본순이익률(IFRS연결),[제조]자기자본순이익률(IFRS연결),[제조]1주당순이익(IFRS연결),[제조]1주당매출액(IFRS연결),[제조]총자본회전률(IFRS연결),[제조]자기자본회전률(IFRS연결),[제조]유동자산회전률(IFRS연결),[제조]당좌자산회전률(IFRS연결),[제조]재고자산회전률(IFRS연결),[제조]1회전기간(IFRS연결),[제조]운전자본회전률(IFRS연결),[제조]순운전자본회전률(IFRS연결),[제조]유형자산회전율(IFRS연결),[제조]비유동자산회전률(IFRS연결),[제조]매출채권회전기간(IFRS연결),[제조]매출채권회전률(IFRS연결),[제조]재고자산회전기간(IFRS연결),[제조]매입채무회전기간(IFRS연결),[제조]매입채무회전률(IFRS연결),[제조]유동비율(IFRS연결),[제조]당좌비율(IFRS연결),[제조]현금비율(IFRS연결),[제조]자기자본배율(IFRS연결),[제조]순운전자본비율(IFRS연결),[제조]부채비율(IFRS연결),[제조]이자보상배율(이자비용)(IFRS연결),[제조]비유동비율(IFRS연결),[제조]유동자산구성비율(IFRS연결),[제조]자기자본구성비율(IFRS연결),[제조]부가가치(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결),상장일,상장폐지일,소속코드,산업명
에스앤씨엔진그룹리미티드,900080,Dec-18,9.69,-3.79,-2.92,21.31,-20.14,6.77,-12.97,-19.13,27.52,13.68,5.33,3.96,4.13,151,1103.53,0.29,0.3,0.53,0.55,15.12,0.01,0.74,0.5,0.78,0.64,110.97,3.29,24.13,21.39,17.06,1369.7,1331.04,963.22,425.41,53.35,5.62,193.41,44.84,57.55,94.68,53118.51,11.56,33.46,56.73,41.77,23.34,76.66,32.76,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에스앤씨엔진그룹리미티드,900080,Dec-19,-0.73,35.49,12.13,-10.22,-0.31,1.08,-68.28,-15.38,27.81,5.13,3.48,1.21,1.26,46,933.82,0.24,0.25,0.43,0.44,14.43,0.01,0.2,0.4,0.57,0.52,103.39,3.53,25.29,28.07,13.01,1659.54,1607.51,969.37,413.19,48.91,3.73,81.38,49.74,52.05,96.41,40293.56,8.83,19.08,34.91,37.44,25.84,74.16,13.7,2009-12-04,2021-06-14,4,    회사 본부 및 경영 컨설팅 서비스업
에이아이비트(주),39230,Dec-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-12,0,0,0,0,0,0,0,0,10.21,-30.53,-6.23,-19.37,-47.74,-456,1493.23,0.63,1.56,3.1,3.2,98.37,0.02,0.01,0.88,1.17,0.8,97.91,3.73,3.71,36.81,9.92,39.35,38.1,2.86,191.01,-31.52,146.42,-2.31,196.03,20.45,40.58,-2933.72,-3.42,-6.31,-92.42,-5.39,0,0,0,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-13,5.5,0.13,-0.78,29.95,89.06,1.31,0,-11.21,24.14,0.55,1.91,0.3,0.76,7,1325.84,0.55,1.38,2.4,2.5,60.43,0.01,0.02,0.72,1.04,0.71,126.19,2.89,6.04,54.54,6.69,45.4,43.31,1.36,193.51,-30.29,156.62,0.9,191.98,25.19,38.97,12696.11,14.04,27.38,384.63,26.29,73.82,26.18,2.09,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-14,6.78,-1.06,-1.72,32.01,303.4,1.43,90.17,46.27,20.81,0.71,1.92,0.54,1.42,14,1939.26,0.76,1.99,2.67,2.97,26.85,0.02,0.04,0.89,1.53,1.05,96.97,3.76,13.6,55.16,6.62,54.13,46.54,6.04,196.28,-26.39,170.14,1.18,186.02,31.14,37.02,14134.37,14.64,30.75,436.14,20.01,76.52,23.48,3.57,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-15,9.18,0.71,0.61,28.15,89.16,2.77,0,-5.47,16.79,-0.24,-0.34,-0.16,-1.27,-13,1833.21,0.66,1.85,1.95,2.37,10.95,0.02,0.1,0.71,1.44,1,116.37,3.14,33.33,88.03,4.15,60.7,48.14,6.76,201.71,-23.66,188.26,-0.27,182.9,36.55,34.69,13521.18,12.82,29.19,326.67,20.25,80.71,19.29,-1.18,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-16,-63.14,-98.29,-94.07,-9.45,-36.87,-60.84,0,-47.18,1.77,-66.93,-17.19,-32.72,-87.44,-614,968.25,0.49,1.38,0.96,1.17,5.42,0.01,0.21,0.45,1.5,1,187.29,1.95,67.33,143.19,2.55,161.56,138.25,71.28,78.99,34.21,170.13,-8.14,27.59,89.79,37.02,-21257.3,-54.69,-2844.46,-3366.34,-60.27,0,0,0,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-17,37.93,2.98,29.25,38.91,-86.09,21.59,0,52.75,21.12,-9.9,6,-11.53,-33.45,-138,1459.59,1.17,3.38,1.29,1.39,18.78,0.01,0.07,0.76,66.94,11.84,91.59,3.99,19.43,44.27,8.24,134.85,132.9,13.91,83.79,23.37,206.41,2.43,29.32,90.43,32.64,3031.29,5.65,371.18,528.94,5.63,207.98,-107.98,-175.94,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-18,39.19,1.46,123.07,30.31,128.76,63.76,0,-29.9,33.43,-24.64,4.38,-14.52,-40.21,-185,779.85,0.59,1.64,0.68,0.69,32.79,0.01,0.04,0.39,45.91,4.56,142.97,2.55,11.13,53.8,6.78,137.54,134.05,16.28,100.28,23.11,160.34,0.48,39.93,84.66,38.41,3487.66,4.67,420.93,620.2,9.23,198.3,-98.3,-266.82,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-19,-8.8,999.24,47.25,-18.96,117.44,76.11,0,-0.97,38.57,-29.9,4.68,-15.68,-28.25,-138,472.82,0.52,0.95,0.65,0.68,14.7,0.01,0.1,0.42,7.53,2.64,159.29,2.29,24.83,53.54,6.82,299.46,279.07,28.87,96.68,50.11,34.87,1.28,33.4,75.24,74.15,-1814.07,-2.67,-298.4,-441.3,-4.85,0,0,0,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
에이아이비트(주),39230,Dec-20,-14.6,-0.96,32.33,-30.04,-40.92,-10.29,0,-21.9,33.63,-26.9,-5.67,-12.46,-16.41,-74,279.91,0.46,0.61,0.67,0.72,10.54,0.01,0.17,0.5,3.22,1.49,211.38,1.73,34.64,55.77,6.55,301.18,283.86,20.03,82.01,41.17,28.41,-4.17,49.27,61.63,77.87,964.73,1.66,185.41,264.54,3.3,650.67,-550.67,-814.52,2000-06-22,2021-10-06,4,"    측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
